name,family,alpha,window_size,phase,balance_score,balance_spread,complexity_ratio,complexity_deviation,periodicity_match,best_period,compression_score,tradeoff_score
random_1,random,0.07766782664465123,0.47,0.0,0.0,7.0,0.2721072582271615,0.6945211354302263,0.009708737864077669,103,11.607607357936365,1.7417288972689164
random_1,random,0.07766782664465123,0.47,0.17,0.0,7.0,0.2721072582271615,0.6945211354302263,0.009708737864077669,103,11.607607357936365,1.7417288972689164
random_1,random,0.07766782664465123,0.47,0.31,0.0,7.0,0.2721072582271615,0.6945211354302263,0.009708737864077669,103,11.607607357936365,1.7417288972689164
random_2,random,0.20161173178845176,0.2,0.0,0.36363636363636365,2.0,0.1975333945907978,0.48142589733498825,0.008064516129032258,124,15.927209384559525,3.180576085075633
random_2,random,0.20161173178845176,0.2,0.17,0.36363636363636365,2.0,0.1975333945907978,0.48142589733498825,0.008064516129032258,124,15.927209384559525,3.180576085075633
random_2,random,0.20161173178845176,0.2,0.31,0.36363636363636365,2.0,0.1975333945907978,0.48142589733498825,0.008064516129032258,124,15.927209384559525,3.180576085075633
random_2,random,0.20161173178845176,0.34,0.0,0.09090909090909091,4.0,0.2721072582271615,0.6945211354302263,0.008064516129032258,124,10.98300014382281,1.9024086174602537
random_2,random,0.20161173178845176,0.34,0.17,0.09090909090909091,4.0,0.2721072582271615,0.6945211354302263,0.008064516129032258,124,10.98300014382281,1.9024086174602537
random_2,random,0.20161173178845176,0.34,0.31,0.09090909090909091,4.0,0.2721072582271615,0.6945211354302263,0.008064516129032258,124,10.98300014382281,1.9024086174602537
random_2,random,0.20161173178845176,0.47,0.0,0.09090909090909091,4.0,0.2721072582271615,0.6945211354302263,0.008064516129032258,124,11.894680165588342,1.9160838177867365
random_2,random,0.20161173178845176,0.47,0.17,0.09090909090909091,4.0,0.2721072582271615,0.6945211354302263,0.008064516129032258,124,11.894680165588342,1.9160838177867365
random_2,random,0.20161173178845176,0.47,0.31,0.09090909090909091,4.0,0.2721072582271615,0.6945211354302263,0.008064516129032258,124,11.894680165588342,1.9160838177867365
random_3,random,0.31455540234073975,0.2,0.0,0.18181818181818182,4.0,0.20405860765897962,0.4409070727252545,0.004694835680751174,213,10.705879157659968,2.3286439827574426
random_3,random,0.31455540234073975,0.2,0.17,0.18181818181818182,4.0,0.20405860765897962,0.4409070727252545,0.004694835680751174,213,10.705879157659968,2.3286439827574426
random_3,random,0.31455540234073975,0.2,0.31,0.18181818181818182,4.0,0.20405860765897962,0.4409070727252545,0.004694835680751174,213,10.705879157659968,2.3286439827574426
random_3,random,0.31455540234073975,0.34,0.0,0.2727272727272727,2.0,0.2721072582271615,0.6945211354302263,0.004694835680751174,213,14.264437607701261,2.792044660439454
random_3,random,0.31455540234073975,0.34,0.17,0.2727272727272727,2.0,0.2721072582271615,0.6945211354302263,0.004694835680751174,213,14.264437607701261,2.792044660439454
random_3,random,0.31455540234073975,0.34,0.31,0.2727272727272727,2.0,0.2721072582271615,0.6945211354302263,0.004694835680751174,213,14.264437607701261,2.792044660439454
random_3,random,0.31455540234073975,0.47,0.0,0.09090909090909091,4.0,0.2721072582271615,0.6945211354302263,0.0,257,9.59872516931345,1.913096105745839
random_3,random,0.31455540234073975,0.47,0.17,0.09090909090909091,4.0,0.2721072582271615,0.6945211354302263,0.0,257,9.59872516931345,1.913096105745839
random_3,random,0.31455540234073975,0.47,0.31,0.09090909090909091,4.0,0.2721072582271615,0.6945211354302263,0.0,257,9.59872516931345,1.913096105745839
random_4,random,0.5686267188666277,0.2,0.0,0.18181818181818182,3.0,0.2294936218635251,0.60815749906659,0.0196078431372549,51,10.622644514709709,2.3519843076914886
random_4,random,0.5686267188666277,0.2,0.17,0.18181818181818182,3.0,0.2294936218635251,0.60815749906659,0.0196078431372549,51,10.622644514709709,2.3519843076914886
random_4,random,0.5686267188666277,0.2,0.31,0.18181818181818182,3.0,0.2294936218635251,0.60815749906659,0.0196078431372549,51,10.622644514709709,2.3519843076914886
random_4,random,0.5686267188666277,0.34,0.0,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.0196078431372549,51,9.582665331451416,2.303051286609281
random_4,random,0.5686267188666277,0.34,0.17,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.0196078431372549,51,9.582665331451416,2.303051286609281
random_4,random,0.5686267188666277,0.34,0.31,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.0196078431372549,51,9.582665331451416,2.303051286609281
random_4,random,0.5686267188666277,0.47,0.0,0.2727272727272727,3.0,0.2721072582271615,0.6945211354302263,0.0,257,11.584182131548358,2.5201506874520905
random_4,random,0.5686267188666277,0.47,0.17,0.2727272727272727,3.0,0.2721072582271615,0.6945211354302263,0.0,257,11.584182131548358,2.5201506874520905
random_4,random,0.5686267188666277,0.47,0.31,0.2727272727272727,3.0,0.2721072582271615,0.6945211354302263,0.0,257,11.584182131548358,2.5201506874520905
random_5,random,0.7811346888002152,0.2,0.0,0.36363636363636365,2.0,0.1975333945907978,0.48142589733498825,0.0,257,11.139448299486013,3.1402112817027565
random_5,random,0.7811346888002152,0.2,0.17,0.36363636363636365,2.0,0.1975333945907978,0.48142589733498825,0.0,257,11.139448299486013,3.1402112817027565
random_5,random,0.7811346888002152,0.2,0.31,0.36363636363636365,2.0,0.1975333945907978,0.48142589733498825,0.0,257,11.139448299486013,3.1402112817027565
random_5,random,0.7811346888002152,0.34,0.0,0.09090909090909091,3.0,0.2721072582271615,0.6945211354302263,0.0,257,9.50870228227256,2.161745762440226
random_5,random,0.7811346888002152,0.34,0.17,0.09090909090909091,3.0,0.2721072582271615,0.6945211354302263,0.0,257,9.50870228227256,2.161745762440226
random_5,random,0.7811346888002152,0.34,0.31,0.09090909090909091,3.0,0.2721072582271615,0.6945211354302263,0.0,257,9.50870228227256,2.161745762440226
random_5,random,0.7811346888002152,0.47,0.0,0.18181818181818182,4.0,0.2721072582271615,0.6945211354302263,0.0,257,11.67508262784419,2.1078778312601636
random_5,random,0.7811346888002152,0.47,0.17,0.18181818181818182,4.0,0.2721072582271615,0.6945211354302263,0.0,257,11.67508262784419,2.1078778312601636
random_5,random,0.7811346888002152,0.47,0.31,0.18181818181818182,4.0,0.2721072582271615,0.6945211354302263,0.0,257,11.67508262784419,2.1078778312601636
