mode,anchor,family,alpha,offset,window_width,beta,learning_rate,model_rate,surprise_high,revision_threshold,coherence_limit,write_threshold,instability_penalty,write_count,witness_count,admission_rate,write_rate,witness_rate,revision_rate,mean_revision_size,instability,embodied_cost,delayed_retention,pollution,phase_lock_resistance,composite_score
real,golden,phi,0.6180339887498948,0.0,0.16,0.007,0.025,0.08,0.36,0.025,0.18,0.44,0.75,30.0,21.0,0.7391304347826086,0.5882352941176471,0.4117647058823529,0.7391304347826086,0.030364894265876664,0.05515547765296306,0.0413666082397223,0.5882352941176471,0.014655593551538837,0.7494094407633184,0.729377834562909
real,golden,phi,0.6300339887498948,0.012,0.16,0.007,0.025,0.08,0.36,0.025,0.18,0.44,0.75,29.0,22.0,0.7285714285714285,0.5686274509803921,0.43137254901960786,0.7285714285714285,0.02933806895468804,0.055244859208709335,0.041433644406532,0.5686274509803921,0.014167073766487542,0.6200062173355474,0.7121370704274135
real,golden,phi,0.6420339887498948,0.024,0.16,0.007,0.025,0.08,0.36,0.025,0.18,0.44,0.75,30.0,23.0,0.7571428571428571,0.5660377358490566,0.4339622641509434,0.7571428571428571,0.03002304385744935,0.05552878609226726,0.04164658956920045,0.5660377358490566,0.014655593551538837,0.7122915112573904,0.7195133454489029
real,golden,phi,0.5940339887498948,-0.024,0.16,0.007,0.025,0.08,0.36,0.1,0.18,0.7,0.55,10.0,0.0,0.14285714285714285,1.0,0.0,0.14285714285714285,0.029503868584926377,0.05145691235626486,0.028301301795945675,1.0,0.004885197850512946,0.5910724511095742,0.5797047166627035
real,golden,phi,0.6060339887498948,-0.012,0.16,0.007,0.025,0.08,0.36,0.1,0.18,0.7,0.55,28.0,0.0,0.3888888888888889,1.0,0.0,0.3888888888888889,0.04010020339151666,0.05270991946664312,0.02899045570665372,1.0,0.013678553981436248,0.46936414537739346,0.7317788091448101
real,golden,phi,0.6180339887498948,0.0,0.16,0.007,0.025,0.08,0.36,0.1,0.18,0.7,0.55,30.0,0.0,0.43478260869565216,1.0,0.0,0.43478260869565216,0.04016721889636832,0.052664247900067324,0.02896533634503703,1.0,0.014655593551538837,0.7670160683410253,0.7915386787183227
real,golden,phi,0.6300339887498948,0.012,0.16,0.007,0.025,0.08,0.36,0.1,0.18,0.7,0.55,29.0,0.0,0.4142857142857143,1.0,0.0,0.4142857142857143,0.04063268582033401,0.052595217594877286,0.02892736967718251,1.0,0.014167073766487542,0.5928439406675832,0.765021660996296
real,golden,phi,0.6420339887498948,0.024,0.16,0.007,0.025,0.08,0.36,0.1,0.18,0.7,0.55,30.0,0.0,0.42857142857142855,1.0,0.0,0.42857142857142855,0.04118395102585115,0.052788034914666604,0.029033419203066634,1.0,0.014655593551538837,0.691986589471999,0.7812077332232151
real,golden,phi,0.5940339887498948,-0.024,0.16,0.007,0.025,0.08,0.52,0.025,0.55,0.44,0.75,5.0,6.0,0.15714285714285714,0.45454545454545453,0.5454545454545454,0.15714285714285714,0.021212760622749117,0.05256932517652955,0.03942699388239716,0.45454545454545453,0.002442598925256473,0.5863822590151426,0.6000360686377041
real,golden,phi,0.6060339887498948,-0.012,0.16,0.007,0.025,0.08,0.52,0.025,0.55,0.44,0.75,22.0,25.0,0.6527777777777778,0.46808510638297873,0.5319148936170213,0.6527777777777778,0.028406249953830905,0.055377782192618394,0.04153333664446379,0.46808510638297873,0.01074743527112848,0.5080316508259941,0.6937156957904042
real,golden,phi,0.6180339887498948,0.0,0.16,0.007,0.025,0.08,0.52,0.025,0.55,0.44,0.75,20.0,22.0,0.6086956521739131,0.47619047619047616,0.5238095238095238,0.6086956521739131,0.028881874338988315,0.055152038378176275,0.041364028783632205,0.47619047619047616,0.009770395701025891,0.8423581523817134,0.7669797263816132
real,golden,phi,0.6300339887498948,0.012,0.16,0.007,0.025,0.08,0.52,0.025,0.55,0.44,0.75,22.0,24.0,0.6571428571428571,0.4782608695652174,0.5217391304347826,0.6571428571428571,0.027854720947898502,0.05531313175391871,0.04148484881543903,0.4782608695652174,0.01074743527112848,0.6386080298629522,0.7173443974673419
real,golden,phi,0.6420339887498948,0.024,0.16,0.007,0.025,0.08,0.52,0.025,0.55,0.44,0.75,24.0,25.0,0.7,0.4897959183673469,0.5102040816326531,0.7,0.028430385954518363,0.055595161545805696,0.041696371159354276,0.4897959183673469,0.01172447484123107,0.7251105393413699,0.7224140089087708
real,golden,phi,0.5940339887498948,-0.024,0.16,0.007,0.025,0.17,0.24,0.025,0.32,0.44,0.75,10.0,7.0,0.24285714285714285,0.5882352941176471,0.4117647058823529,0.24285714285714285,0.03516011823814803,0.055191896044716915,0.041393922033537686,0.5882352941176471,0.004885197850512946,0.5634800012780747,0.6861617145348163
real,golden,phi,0.6060339887498948,-0.012,0.16,0.007,0.025,0.17,0.24,0.025,0.32,0.44,0.75,38.0,31.0,0.9583333333333334,0.5507246376811594,0.4492753623188406,0.9583333333333334,0.05709697056123514,0.06173270181610681,0.04629952636208011,0.5507246376811594,0.018563751831949193,0.38133177090563475,0.6518160947470565
real,golden,phi,0.6180339887498948,0.0,0.16,0.007,0.025,0.17,0.24,0.025,0.32,0.44,0.75,37.0,30.0,0.9710144927536232,0.5522388059701493,0.44776119402985076,0.9710144927536232,0.05918250180232561,0.06157530038452685,0.046181475288395134,0.5522388059701493,0.0180752320468979,0.6941203058889605,0.7059421515717418
real,golden,phi,0.6300339887498948,0.012,0.16,0.007,0.025,0.17,0.24,0.025,0.32,0.44,0.75,36.0,31.0,0.9571428571428572,0.5373134328358209,0.4626865671641791,0.9571428571428572,0.057696407967828094,0.061719349792196364,0.04628951234414727,0.5373134328358209,0.017586712261846604,0.6240014123655528,0.689734851476205
real,golden,phi,0.6420339887498948,0.024,0.16,0.007,0.025,0.17,0.24,0.025,0.32,0.44,0.75,35.0,29.0,0.9142857142857143,0.546875,0.453125,0.9142857142857143,0.059236561622545175,0.0621906119576155,0.04664295896821163,0.546875,0.01709819247679531,0.6747580247291387,0.7020155298707255
real,golden,phi,0.5940339887498948,-0.024,0.16,0.007,0.025,0.17,0.24,0.055,0.55,0.58,0.35,18.0,7.0,0.35714285714285715,0.72,0.28,0.35714285714285715,0.04370129543962885,0.0553886154191561,0.019386015396704634,0.72,0.008793356130923302,0.5568812144444182,0.756175306138249
real,golden,phi,0.6060339887498948,-0.012,0.16,0.007,0.025,0.17,0.24,0.055,0.55,0.58,0.35,38.0,21.0,0.8194444444444444,0.6440677966101694,0.3559322033898305,0.8194444444444444,0.06146889362793376,0.060946556555182614,0.021331294794313914,0.6440677966101694,0.018563751831949193,0.4009483790541495,0.6568618207919629
real,golden,phi,0.6180339887498948,0.0,0.16,0.007,0.025,0.17,0.24,0.055,0.55,0.58,0.35,37.0,23.0,0.8695652173913043,0.6166666666666667,0.38333333333333336,0.8695652173913043,0.062033469116335505,0.06123861714351801,0.021433516000231304,0.6166666666666667,0.0180752320468979,0.7185274147344267,0.7075488535916408
real,golden,phi,0.6300339887498948,0.012,0.16,0.007,0.025,0.17,0.24,0.055,0.55,0.58,0.35,36.0,22.0,0.8285714285714286,0.6206896551724138,0.3793103448275862,0.8285714285714286,0.06174928504559449,0.0612624986747568,0.02144187453616488,0.6206896551724138,0.017586712261846604,0.6214574605983378,0.6940880015934585
real,golden,phi,0.6420339887498948,0.024,0.16,0.007,0.025,0.17,0.24,0.055,0.55,0.58,0.35,35.0,20.0,0.7857142857142857,0.6363636363636364,0.36363636363636365,0.7857142857142857,0.06349391736575694,0.06151386860458209,0.02152985401160373,0.6363636363636364,0.01709819247679531,0.691078296084326,0.7185338218204457
real,golden,phi,0.5940339887498948,-0.024,0.16,0.007,0.025,0.17,0.36,0.055,0.55,0.7,0.55,10.0,5.0,0.21428571428571427,0.6666666666666666,0.3333333333333333,0.21428571428571427,0.04209780705176197,0.055032209564679704,0.03026771526057384,0.6666666666666666,0.004885197850512946,0.5984814181729816,0.6692924601069004
real,golden,phi,0.6060339887498948,-0.012,0.16,0.007,0.025,0.17,0.36,0.055,0.55,0.7,0.55,28.0,21.0,0.6805555555555556,0.5714285714285714,0.42857142857142855,0.6805555555555556,0.06171954889536045,0.06098914708488253,0.033544030896685395,0.5714285714285714,0.013678553981436248,0.4590514673159509,0.7163852601125744
real,golden,phi,0.6180339887498948,0.0,0.16,0.007,0.025,0.17,0.36,0.055,0.55,0.7,0.55,30.0,21.0,0.7391304347826086,0.5882352941176471,0.4117647058823529,0.7391304347826086,0.06305432212962994,0.06104167449197107,0.03357292097058409,0.5882352941176471,0.014655593551538837,0.7543366718286132,0.7473395465027995
real,golden,phi,0.6300339887498948,0.012,0.16,0.007,0.025,0.17,0.36,0.055,0.55,0.7,0.55,29.0,22.0,0.7285714285714285,0.5686274509803921,0.43137254901960786,0.7285714285714285,0.061435760710035286,0.061272617908615365,0.03369993984973845,0.5686274509803921,0.014167073766487542,0.6173401353544958,0.7285060528239875
real,golden,phi,0.6420339887498948,0.024,0.16,0.007,0.025,0.17,0.36,0.055,0.55,0.7,0.55,30.0,20.0,0.7142857142857143,0.6,0.4,0.7142857142857143,0.06413700446561936,0.06150342254275658,0.03382688239851612,0.6,0.014655593551538837,0.7167935638016856,0.747986725109941
real,golden,phi,0.5940339887498948,-0.024,0.16,0.007,0.025,0.17,0.52,0.025,0.32,0.58,0.35,3.0,13.0,0.22857142857142856,0.1875,0.8125,0.22857142857142856,0.03511858162645576,0.05518726834915122,0.019315543922202926,0.1875,0.0014655593551538837,0.5640453985642662,0.5740814832754311
real,golden,phi,0.6060339887498948,-0.012,0.16,0.007,0.025,0.17,0.52,0.025,0.32,0.58,0.35,22.0,38.0,0.8333333333333334,0.36666666666666664,0.6333333333333333,0.8333333333333334,0.056483882052339625,0.061807461266007876,0.021632611443102755,0.36666666666666664,0.01074743527112848,0.45403992632258106,0.6142542158930774
real,golden,phi,0.6180339887498948,0.0,0.16,0.007,0.025,0.17,0.52,0.025,0.32,0.58,0.35,23.0,35.0,0.8405797101449275,0.39655172413793105,0.603448275862069,0.8405797101449275,0.05876234087602537,0.0615392104024097,0.021538723640843395,0.39655172413793105,0.011235955056179775,0.7523035534478776,0.6729608238958289
real,golden,phi,0.6300339887498948,0.012,0.16,0.007,0.025,0.17,0.52,0.025,0.32,0.58,0.35,22.0,36.0,0.8285714285714286,0.3793103448275862,0.6206896551724138,0.8285714285714286,0.05688494077659588,0.06170166776513723,0.02159558371779803,0.3793103448275862,0.01074743527112848,0.633697585691491,0.650267276471221
real,golden,phi,0.6420339887498948,0.024,0.16,0.007,0.025,0.17,0.52,0.025,0.32,0.58,0.35,26.0,34.0,0.8571428571428571,0.43333333333333335,0.5666666666666667,0.8571428571428571,0.05938731124655498,0.062223743019387594,0.021778310056785658,0.43333333333333335,0.012701514411333659,0.6938787507971278,0.6742050608119773
real,golden,phi,0.5940339887498948,-0.024,0.16,0.007,0.06,0.035,0.36,0.025,0.55,0.58,0.75,10.0,0.0,0.14285714285714285,1.0,0.0,0.14285714285714285,0.014362802282151439,0.05068623314912669,0.03801467486184502,1.0,0.004885197850512946,0.5910724511095742,0.571162846204726
real,golden,phi,0.6060339887498948,-0.012,0.16,0.007,0.06,0.035,0.36,0.025,0.55,0.58,0.75,29.0,0.0,0.4027777777777778,1.0,0.0,0.4027777777777778,0.016992263307832,0.051387433593636775,0.03854057519522758,1.0,0.014167073766487542,0.46420277917287844,0.7268091513864462
real,golden,phi,0.6180339887498948,0.0,0.16,0.007,0.06,0.035,0.36,0.025,0.55,0.58,0.75,31.0,0.0,0.4492753623188406,1.0,0.0,0.4492753623188406,0.016985259990360733,0.051372841247563146,0.03852963093567236,1.0,0.015144113336590131,0.7606415164676674,0.7733728916973404
real,golden,phi,0.6300339887498948,0.012,0.16,0.007,0.06,0.035,0.36,0.025,0.55,0.58,0.75,30.0,0.0,0.42857142857142855,1.0,0.0,0.42857142857142855,0.017189717379567468,0.05134718532318412,0.038510388992388095,1.0,0.014655593551538837,0.5993965560017338,0.7525226137311959
real,golden,phi,0.6420339887498948,0.024,0.16,0.007,0.06,0.035,0.36,0.025,0.55,0.58,0.75,31.0,0.0,0.44285714285714284,1.0,0.0,0.44285714285714284,0.017292100878688772,0.051442800056464046,0.038582100042348036,1.0,0.015144113336590131,0.6861384953139238,0.7628421433728448
real,golden,phi,0.5940339887498948,-0.024,0.16,0.007,0.06,0.035,0.36,0.1,0.32,0.44,0.35,10.0,0.0,0.14285714285714285,1.0,0.0,0.14285714285714285,0.014362802282151439,0.05068623314912669,0.01774018160219434,1.0,0.004885197850512946,0.5910724511095742,0.5731902955306911
real,golden,phi,0.6060339887498948,-0.012,0.16,0.007,0.06,0.035,0.36,0.1,0.32,0.44,0.35,29.0,0.0,0.4027777777777778,1.0,0.0,0.4027777777777778,0.016992263307832,0.051387433593636775,0.01798560175777287,1.0,0.014167073766487542,0.46420277917287844,0.7288646487301916
real,golden,phi,0.6180339887498948,0.0,0.16,0.007,0.06,0.035,0.36,0.1,0.32,0.44,0.35,31.0,0.0,0.4492753623188406,1.0,0.0,0.4492753623188406,0.016985259990360733,0.051372841247563146,0.0179804944366471,1.0,0.015144113336590131,0.7606415164676674,0.7754278053472429
real,golden,phi,0.6300339887498948,0.012,0.16,0.007,0.06,0.035,0.36,0.1,0.32,0.44,0.35,30.0,0.0,0.42857142857142855,1.0,0.0,0.42857142857142855,0.017189717379567468,0.05134718532318412,0.017971514863114442,1.0,0.014655593551538837,0.5993965560017338,0.7545765011441232
real,golden,phi,0.6420339887498948,0.024,0.16,0.007,0.06,0.035,0.36,0.1,0.32,0.44,0.35,31.0,0.0,0.44285714285714284,1.0,0.0,0.44285714285714284,0.017292100878688772,0.051442800056464046,0.018004980019762414,1.0,0.015144113336590131,0.6861384953139238,0.7648998553751034
real,golden,phi,0.5940339887498948,-0.024,0.16,0.007,0.06,0.035,0.52,0.025,0.18,0.7,0.35,2.0,0.0,0.02857142857142857,1.0,0.0,0.02857142857142857,0.014239500689330758,0.050618736426760444,0.017716557749366153,1.0,0.0009770395701025891,0.6261575880522143,0.5012550037108466
real,golden,phi,0.6060339887498948,-0.012,0.16,0.007,0.06,0.035,0.52,0.025,0.18,0.7,0.35,22.0,0.0,0.3055555555555556,1.0,0.0,0.3055555555555556,0.01707329574531377,0.05137337139577563,0.01798067998852147,1.0,0.01074743527112848,0.5102181799795429,0.671560979853267
real,golden,phi,0.6180339887498948,0.0,0.16,0.007,0.06,0.035,0.52,0.025,0.18,0.7,0.35,22.0,0.0,0.3188405797101449,1.0,0.0,0.3188405797101449,0.01705085419613448,0.051360661984449316,0.017976231694557258,1.0,0.01074743527112848,0.8380996737901221,0.7363839731997877
real,golden,phi,0.6300339887498948,0.012,0.16,0.007,0.06,0.035,0.52,0.025,0.18,0.7,0.35,21.0,0.0,0.3,1.0,0.0,0.3,0.01719737765478995,0.051340900790132336,0.017969315276546317,1.0,0.010258915486077186,0.5991697840808996,0.6829918719020285
real,golden,phi,0.6420339887498948,0.024,0.16,0.007,0.06,0.035,0.52,0.025,0.18,0.7,0.35,24.0,0.0,0.34285714285714286,1.0,0.0,0.34285714285714286,0.017234009606971537,0.051448405961290064,0.01800694208645152,1.0,0.01172447484123107,0.7069808796886314,0.7305244902088054
real,golden,phi,0.5940339887498948,-0.024,0.16,0.007,0.06,0.17,0.24,0.1,0.55,0.44,0.55,18.0,0.0,0.2571428571428571,1.0,0.0,0.2571428571428571,0.05697812197822257,0.05279296367769072,0.029036130022729898,1.0,0.008793356130923302,0.5480953663402703,0.6639027328148573
real,golden,phi,0.6060339887498948,-0.012,0.16,0.007,0.06,0.17,0.24,0.1,0.55,0.44,0.55,38.0,2.0,0.5555555555555556,0.95,0.05,0.5555555555555556,0.08014932854448922,0.05706858857649964,0.03138772371707481,0.95,0.018563751831949193,0.43169472229009165,0.7214352832767412
real,golden,phi,0.6180339887498948,0.0,0.16,0.007,0.06,0.17,0.24,0.1,0.55,0.44,0.55,36.0,1.0,0.5362318840579711,0.972972972972973,0.02702702702702703,0.5362318840579711,0.08296275749097311,0.05637692259053815,0.031007307424795984,0.972972972972973,0.017586712261846604,0.7537875620086207,0.7800106507337511
real,golden,phi,0.6300339887498948,0.012,0.16,0.007,0.06,0.17,0.24,0.1,0.55,0.44,0.55,36.0,1.0,0.5285714285714286,0.972972972972973,0.02702702702702703,0.5285714285714286,0.08432142315507182,0.05618464340257504,0.030901553871416274,0.972972972972973,0.017586712261846604,0.6038173210461479,0.7568973784903508
real,golden,phi,0.6420339887498948,0.024,0.16,0.007,0.06,0.17,0.24,0.1,0.55,0.44,0.55,34.0,1.0,0.5,0.9714285714285714,0.02857142857142857,0.5,0.08631212205178906,0.056511676625676965,0.031081422144122333,0.9714285714285714,0.016609672691744015,0.6723636154578763,0.7776279432394905
real,golden,phi,0.5940339887498948,-0.024,0.16,0.007,0.06,0.17,0.24,0.1,0.55,0.7,0.35,18.0,0.0,0.2571428571428571,1.0,0.0,0.2571428571428571,0.05697812197822257,0.05279296367769072,0.018477537287191752,1.0,0.008793356130923302,0.5480953663402703,0.6649585920884111
real,golden,phi,0.6060339887498948,-0.012,0.16,0.007,0.06,0.17,0.24,0.1,0.55,0.7,0.35,38.0,2.0,0.5555555555555556,0.95,0.05,0.5555555555555556,0.08014932854448922,0.05706858857649964,0.019974006001774874,0.95,0.018563751831949193,0.43169472229009165,0.7225766550482712
real,golden,phi,0.6180339887498948,0.0,0.16,0.007,0.06,0.17,0.24,0.1,0.55,0.7,0.35,36.0,1.0,0.5362318840579711,0.972972972972973,0.02702702702702703,0.5362318840579711,0.08296275749097311,0.05637692259053815,0.019731922906688352,0.972972972972973,0.017586712261846604,0.7537875620086207,0.7811381891855618
real,golden,phi,0.6300339887498948,0.012,0.16,0.007,0.06,0.17,0.24,0.1,0.55,0.7,0.35,36.0,1.0,0.5285714285714286,0.972972972972973,0.02702702702702703,0.5285714285714286,0.08432142315507182,0.05618464340257504,0.019664625190901265,0.972972972972973,0.017586712261846604,0.6038173210461479,0.7580210713584022
real,golden,phi,0.6420339887498948,0.024,0.16,0.007,0.06,0.17,0.24,0.1,0.55,0.7,0.35,34.0,1.0,0.5,0.9714285714285714,0.02857142857142857,0.5,0.08631212205178906,0.056511676625676965,0.019779086818986935,0.9714285714285714,0.016609672691744015,0.6723636154578763,0.7787581767720041
real,golden,phi,0.5940339887498948,-0.024,0.16,0.007,0.06,0.17,0.36,0.055,0.55,0.58,0.35,10.0,5.0,0.21428571428571427,0.6666666666666666,0.3333333333333333,0.21428571428571427,0.04209780705176197,0.055032209564679704,0.019261273347637897,0.6666666666666666,0.004885197850512946,0.5984814181729816,0.670393104298194
real,golden,phi,0.6060339887498948,-0.012,0.16,0.007,0.06,0.17,0.36,0.055,0.55,0.58,0.35,29.0,21.0,0.6944444444444444,0.58,0.42,0.6944444444444444,0.061882824454321764,0.06098480279697164,0.021344680978940073,0.58,0.014167073766487542,0.44988174070343245,0.7109230427251116
real,golden,phi,0.6180339887498948,0.0,0.16,0.007,0.06,0.17,0.36,0.055,0.55,0.58,0.35,31.0,22.0,0.7681159420289855,0.5849056603773585,0.41509433962264153,0.7681159420289855,0.0626694916220295,0.06114674315384611,0.021401360103846138,0.5849056603773585,0.015144113336590131,0.7430569865384433,0.7377591476079894
real,golden,phi,0.6300339887498948,0.012,0.16,0.007,0.06,0.17,0.36,0.055,0.55,0.58,0.35,30.0,22.0,0.7428571428571429,0.5769230769230769,0.4230769230769231,0.7428571428571429,0.061468700091469375,0.06127263933260397,0.021445423766411387,0.5769230769230769,0.014655593551538837,0.6222519294121485,0.7252827958325816
real,golden,phi,0.6420339887498948,0.024,0.16,0.007,0.06,0.17,0.36,0.055,0.55,0.58,0.35,31.0,20.0,0.7285714285714285,0.6078431372549019,0.39215686274509803,0.7285714285714285,0.06412806040431249,0.061503193051447885,0.021526117568006757,0.6078431372549019,0.015144113336590131,0.7109795020199203,0.7429690046479603
real,golden,phi,0.5940339887498948,-0.024,0.16,0.007,0.11,0.035,0.24,0.025,0.55,0.58,0.55,15.0,0.0,0.21428571428571427,1.0,0.0,0.21428571428571427,0.014358813141115347,0.05068829060812302,0.027878559834467662,1.0,0.0073277967757694185,0.5450012925131251,0.612992664106153
real,golden,phi,0.6060339887498948,-0.012,0.16,0.007,0.11,0.035,0.24,0.025,0.55,0.58,0.55,37.0,0.0,0.5138888888888888,1.0,0.0,0.5138888888888888,0.016658118481396107,0.05146766341408601,0.02830721487774731,1.0,0.0180752320468979,0.43205580709374447,0.6980794551933235
real,golden,phi,0.6180339887498948,0.0,0.16,0.007,0.11,0.035,0.24,0.025,0.55,0.58,0.55,36.0,0.0,0.5217391304347826,1.0,0.0,0.5217391304347826,0.016781563505358237,0.05142113913610486,0.028281626524857675,1.0,0.017586712261846604,0.7526627299836095,0.7502659287414087
real,golden,phi,0.6300339887498948,0.012,0.16,0.007,0.11,0.035,0.24,0.025,0.55,0.58,0.55,36.0,0.0,0.5142857142857142,1.0,0.0,0.5142857142857142,0.016990246802551512,0.05140909021541727,0.028274999618479502,1.0,0.017586712261846604,0.6024340207228613,0.7271390622667419
real,golden,phi,0.6420339887498948,0.024,0.16,0.007,0.11,0.035,0.24,0.025,0.55,0.58,0.55,34.0,0.0,0.4857142857142857,1.0,0.0,0.4857142857142857,0.01710393780066363,0.051493217120123856,0.028321269416068124,1.0,0.016609672691744015,0.6709379846852408,0.7477781960316198
real,golden,phi,0.5940339887498948,-0.024,0.16,0.007,0.11,0.035,0.24,0.055,0.32,0.44,0.75,15.0,0.0,0.21428571428571427,1.0,0.0,0.21428571428571427,0.014358813141115347,0.05068829060812302,0.038016217956092266,1.0,0.0073277967757694185,0.5450012925131251,0.6119788982939907
real,golden,phi,0.6060339887498948,-0.012,0.16,0.007,0.11,0.035,0.24,0.055,0.32,0.44,0.75,37.0,0.0,0.5138888888888888,1.0,0.0,0.5138888888888888,0.016658118481396107,0.05146766341408601,0.03860074756056451,1.0,0.0180752320468979,0.43205580709374447,0.6970501019250418
real,golden,phi,0.6180339887498948,0.0,0.16,0.007,0.11,0.035,0.24,0.055,0.32,0.44,0.75,36.0,0.0,0.5217391304347826,1.0,0.0,0.5217391304347826,0.016781563505358237,0.05142113913610486,0.03856585435207865,1.0,0.017586712261846604,0.7526627299836095,0.7492375059586867
