branch,anchor,alpha,offset,window_width,beta,score_a,score_b,score_c,score_d,score_e,score_f,write_count,witness_count,activity_rate,delayed_retention,witness_conversion_proxy,write_persistence,pollution,overload_rate,phase_lock_resistance,generic_score
model_revision_witness,fib_13_21,0.6550476190476191,0.036000000000000004,0.3,0.007,0.025,0.08,0.52,0.025,0.18,0.58,69.0,73.0,0.0693359375,0.4859154929577465,0.0,0.014492753623188406,0.03321934538348803,0.0,0.4769364476685921,0.4092935672568246
model_revision_witness,fib_13_21,0.583047619047619,-0.036,0.3,0.007,0.025,0.08,0.52,0.1,0.18,0.7,48.0,0.0,0.0234375,1.0,0.0,0.0,0.02344894968246214,0.0,0.7922055686742373,0.5017061841337354
model_revision_witness,fib_13_21,0.595047619047619,-0.023999999999999997,0.3,0.007,0.025,0.08,0.52,0.1,0.18,0.7,43.0,0.0,0.02099609375,1.0,0.0,0.0,0.021006350757205666,0.0,0.5848627470032353,0.4532344134676353
model_revision_witness,fib_13_21,0.6070476190476191,-0.011999999999999997,0.3,0.007,0.025,0.08,0.52,0.1,0.18,0.7,48.0,0.0,0.0234375,1.0,0.0,0.0,0.02344894968246214,0.0,0.6928780161103332,0.47985412256967636
model_revision_witness,fib_13_21,0.6190476190476191,3.469446951953614e-18,0.3,0.007,0.025,0.08,0.52,0.1,0.18,0.7,48.0,0.0,0.0234375,1.0,0.0,0.0,0.02344894968246214,0.0,0.7543131761284719,0.4933698577736669
model_revision_witness,fib_13_21,0.6310476190476191,0.012000000000000004,0.3,0.007,0.025,0.08,0.52,0.1,0.18,0.7,50.0,0.0,0.0244140625,1.0,0.0,0.02,0.023937469467513434,0.0,0.6761754781960923,0.4809611857707392
model_revision_witness,fib_13_21,0.6430476190476191,0.024000000000000004,0.3,0.007,0.025,0.08,0.52,0.1,0.18,0.7,47.0,0.0,0.02294921875,1.0,0.0,0.0,0.022960429897410845,0.0,0.768804891100072,0.49598676508772294
model_revision_witness,fib_13_21,0.6550476190476191,0.036000000000000004,0.3,0.007,0.025,0.08,0.52,0.1,0.18,0.7,46.0,0.0,0.0224609375,1.0,0.0,0.021739130434782608,0.021983390327308255,0.0,0.8378872519289484,0.5145657395514449
model_revision_witness,fib_13_21,0.583047619047619,-0.036,0.3,0.007,0.025,0.17,0.52,0.1,0.18,0.7,64.0,21.0,0.04150390625,0.7529411764705882,0.0,0.015625,0.03126526624328285,0.0,0.7265224789464947,0.4724966951165603
model_revision_witness,fib_13_21,0.595047619047619,-0.023999999999999997,0.3,0.007,0.025,0.17,0.52,0.1,0.18,0.7,71.0,28.0,0.04833984375,0.7171717171717171,0.0,0.0,0.034684904738641914,0.0,0.5370870083290056,0.43055662888826457
model_revision_witness,fib_13_21,0.6070476190476191,-0.011999999999999997,0.3,0.007,0.025,0.17,0.52,0.1,0.18,0.7,70.0,26.0,0.046875,0.7291666666666666,0.0,0.0,0.03419638495359062,0.0,0.4446162986337262,0.4103402915697992
model_revision_witness,fib_13_21,0.6190476190476191,3.469446951953614e-18,0.3,0.007,0.025,0.17,0.52,0.1,0.18,0.7,67.0,25.0,0.044921875,0.7282608695652174,0.0,0.0,0.032730825598436736,0.0,0.6685704897287694,0.45714112457288913
model_revision_witness,fib_13_21,0.6310476190476191,0.012000000000000004,0.3,0.007,0.025,0.17,0.52,0.1,0.18,0.7,66.0,25.0,0.04443359375,0.7252747252747253,0.0,0.015151515151515152,0.03175378602833415,0.0,0.6219642887267618,0.4486050615963496
model_revision_witness,fib_13_21,0.6430476190476191,0.024000000000000004,0.3,0.007,0.025,0.17,0.52,0.1,0.18,0.7,68.0,27.0,0.04638671875,0.7157894736842105,0.0,0.0,0.03321934538348803,0.0,0.6308302681731204,0.4486348255943811
model_revision_witness,fib_13_21,0.6550476190476191,0.036000000000000004,0.3,0.007,0.025,0.17,0.52,0.1,0.18,0.7,63.0,19.0,0.0400390625,0.7682926829268293,0.0,0.015873015873015872,0.030288226673180263,0.0,0.5034157821534817,0.4241612141903471
model_revision_witness,fib_13_21,0.583047619047619,-0.036,0.3,0.007,0.06,0.035,0.24,0.055,0.32,0.44,112.0,0.0,0.0546875,1.0,0.0,0.03571428571428571,0.05471421592574499,0.0,0.4063571347631737,0.4598093788024101
model_revision_witness,fib_13_21,0.595047619047619,-0.023999999999999997,0.3,0.007,0.06,0.035,0.24,0.055,0.32,0.44,111.0,0.0,0.05419921875,1.0,0.0,0.018018018018018018,0.0542256961406937,0.0,0.4940294121981602,0.475340681673083
model_revision_witness,fib_13_21,0.6070476190476191,-0.011999999999999997,0.3,0.007,0.06,0.035,0.24,0.055,0.32,0.44,119.0,0.0,0.05810546875,1.0,0.0,0.01680672268907563,0.05813385442110405,0.0,0.3657903411257233,0.45148021271550437
model_revision_witness,fib_13_21,0.6190476190476191,3.469446951953614e-18,0.3,0.007,0.06,0.035,0.24,0.055,0.32,0.44,112.0,0.0,0.0546875,1.0,0.0,0.0,0.05471421592574499,0.0,0.607496555431633,0.4976314799208997
model_revision_witness,fib_13_21,0.6310476190476191,0.012000000000000004,0.3,0.007,0.06,0.035,0.24,0.055,0.32,0.44,98.0,0.0,0.0478515625,1.0,0.0,0.01020408163265306,0.04738641914997557,0.0,0.5497748259671857,0.47881073599966034
model_revision_witness,fib_13_21,0.6430476190476191,0.024000000000000004,0.3,0.007,0.06,0.035,0.24,0.055,0.32,0.44,117.0,0.0,0.05712890625,1.0,0.0,0.0,0.057156814851001464,0.0,0.5605261669425681,0.49015434435178484
model_revision_witness,fib_13_21,0.6550476190476191,0.036000000000000004,0.3,0.007,0.06,0.035,0.24,0.055,0.32,0.44,115.0,0.0,0.05615234375,1.0,0.0,0.008695652173913044,0.05569125549584758,0.0,0.4183676899060248,0.45934123841846203
model_revision_witness,fib_13_21,0.583047619047619,-0.036,0.3,0.007,0.06,0.035,0.52,0.1,0.18,0.7,58.0,0.0,0.0283203125,1.0,0.0,0.0,0.028334147532975085,0.0,0.7586841413412997,0.5000441699174479
model_revision_witness,fib_13_21,0.595047619047619,-0.023999999999999997,0.3,0.007,0.06,0.035,0.52,0.1,0.18,0.7,53.0,0.0,0.02587890625,1.0,0.0,0.0,0.025891548607718612,0.0,0.5832913888081606,0.45860141446167785
model_revision_witness,fib_13_21,0.6070476190476191,-0.011999999999999997,0.3,0.007,0.06,0.035,0.52,0.1,0.18,0.7,60.0,0.0,0.029296875,1.0,0.0,0.0,0.029311187103077674,0.0,0.48637400364034367,0.4412784795826294
model_revision_witness,fib_13_21,0.6190476190476191,3.469446951953614e-18,0.3,0.007,0.06,0.035,0.52,0.1,0.18,0.7,54.0,0.0,0.0263671875,1.0,0.0,0.0,0.026380068392769906,0.0,0.7202788796767063,0.4893099324324538
model_revision_witness,fib_13_21,0.6310476190476191,0.012000000000000004,0.3,0.007,0.06,0.035,0.52,0.1,0.18,0.7,58.0,0.0,0.0283203125,1.0,0.0,0.0,0.028334147532975085,0.0,0.6435941297339065,0.4747243673638214
model_revision_witness,fib_13_21,0.6430476190476191,0.024000000000000004,0.3,0.007,0.06,0.035,0.52,0.1,0.18,0.7,55.0,0.0,0.02685546875,1.0,0.0,0.0,0.0268685881778212,0.0,0.6652896780332616,0.47778357805059185
model_revision_witness,fib_13_21,0.6550476190476191,0.036000000000000004,0.3,0.007,0.06,0.035,0.52,0.1,0.18,0.7,58.0,0.0,0.0283203125,1.0,0.0,0.0,0.028334147532975085,0.0,0.5342985119241481,0.45067933144567457
model_revision_witness,fib_13_21,0.583047619047619,-0.036,0.3,0.007,0.06,0.08,0.24,0.025,0.55,0.44,112.0,88.0,0.09765625,0.56,0.0,0.0625,0.05471421592574499,0.0,0.6641742220397477,0.4605208790746849
model_revision_witness,fib_13_21,0.595047619047619,-0.023999999999999997,0.3,0.007,0.06,0.08,0.24,0.025,0.55,0.44,111.0,95.0,0.1005859375,0.5388349514563107,0.0,0.036036036036036036,0.0542256961406937,0.0,0.5109970368713923,0.415048949264947
model_revision_witness,fib_13_21,0.6070476190476191,-0.011999999999999997,0.3,0.007,0.06,0.08,0.24,0.025,0.55,0.44,119.0,92.0,0.10302734375,0.5639810426540285,0.0,0.01680672268907563,0.05813385442110405,0.0,0.3634837005968312,0.3797937029987927
model_revision_witness,fib_13_21,0.6190476190476191,3.469446951953614e-18,0.3,0.007,0.06,0.08,0.24,0.025,0.55,0.44,113.0,88.0,0.09814453125,0.5621890547263682,0.0,0.0,0.055202735710796286,0.0,0.6314122111456346,0.4417640522888948
model_revision_witness,fib_13_21,0.6310476190476191,0.012000000000000004,0.3,0.007,0.06,0.08,0.24,0.025,0.55,0.44,98.0,97.0,0.09521484375,0.5025641025641026,0.0,0.01020408163265306,0.04738641914997557,0.0,0.5827427183043783,0.42764092091159916
model_revision_witness,fib_13_21,0.6430476190476191,0.024000000000000004,0.3,0.007,0.06,0.08,0.24,0.025,0.55,0.44,117.0,91.0,0.1015625,0.5625,0.0,0.0,0.057156814851001464,0.0,0.5674993964136346,0.42332419702291946
model_revision_witness,fib_13_21,0.6550476190476191,0.036000000000000004,0.3,0.007,0.06,0.08,0.24,0.025,0.55,0.44,115.0,91.0,0.1005859375,0.558252427184466,0.0,0.008695652173913044,0.05569125549584758,0.0,0.4284385515557183,0.39495436476840917
model_revision_witness,fib_13_21,0.583047619047619,-0.036,0.3,0.007,0.06,0.08,0.36,0.1,0.18,0.44,85.0,0.0,0.04150390625,1.0,0.0,0.011764705882352941,0.04152418172936004,0.0,0.7166079631225777,0.5083293472199419
model_revision_witness,fib_13_21,0.595047619047619,-0.023999999999999997,0.3,0.007,0.06,0.08,0.36,0.1,0.18,0.44,71.0,0.0,0.03466796875,1.0,0.0,0.014084507042253521,0.034684904738641914,0.0,0.5401171052575442,0.461921142982674
model_revision_witness,fib_13_21,0.6070476190476191,-0.011999999999999997,0.3,0.007,0.06,0.08,0.36,0.1,0.18,0.44,83.0,0.0,0.04052734375,1.0,0.0,0.012048192771084338,0.04054714215925745,0.0,0.4459707900411364,0.4476976568226046
model_revision_witness,fib_13_21,0.6190476190476191,3.469446951953614e-18,0.3,0.007,0.06,0.08,0.36,0.1,0.18,0.44,81.0,0.0,0.03955078125,1.0,0.0,0.0,0.03957010258915486,0.0,0.6687096217147155,0.493388985132605
model_revision_witness,fib_13_21,0.6310476190476191,0.012000000000000004,0.3,0.007,0.06,0.08,0.36,0.1,0.18,0.44,80.0,0.0,0.0390625,1.0,0.0,0.0,0.039081582804103565,0.0,0.5945121571787655,0.4764942729550002
model_revision_witness,fib_13_21,0.6430476190476191,0.024000000000000004,0.3,0.007,0.06,0.08,0.36,0.1,0.18,0.44,83.0,0.0,0.04052734375,1.0,0.0,0.0,0.04054714215925745,0.0,0.6385521603071378,0.4878968835823297
model_revision_witness,fib_13_21,0.6550476190476191,0.036000000000000004,0.3,0.007,0.06,0.08,0.36,0.1,0.18,0.44,81.0,0.0,0.03955078125,1.0,0.0,0.0,0.03957010258915486,0.0,0.7661171845668671,0.5148186489600783
model_revision_witness,fib_13_21,0.583047619047619,-0.036,0.3,0.007,0.06,0.17,0.24,0.025,0.55,0.58,112.0,109.0,0.10791015625,0.5067873303167421,0.0,0.08035714285714286,0.05471421592574499,0.0,0.6510607352191893,0.4395187877266265
model_revision_witness,fib_13_21,0.595047619047619,-0.023999999999999997,0.3,0.007,0.06,0.17,0.24,0.025,0.55,0.58,111.0,109.0,0.107421875,0.5045454545454545,0.0,0.05405405405405406,0.0542256961406937,0.0,0.5106575246714116,0.4041862584434575
model_revision_witness,fib_13_21,0.6070476190476191,-0.011999999999999997,0.3,0.007,0.06,0.17,0.24,0.025,0.55,0.58,119.0,112.0,0.11279296875,0.5151515151515151,0.0,0.01680672268907563,0.05813385442110405,0.0,0.3449751411598718,0.35570206427225953
model_revision_witness,fib_13_21,0.6190476190476191,3.469446951953614e-18,0.3,0.007,0.06,0.17,0.24,0.025,0.55,0.58,113.0,107.0,0.107421875,0.5136363636363637,0.0,0.0,0.055202735710796286,0.0,0.6682265090383228,0.4304980875633855
model_revision_witness,fib_13_21,0.6310476190476191,0.012000000000000004,0.3,0.007,0.06,0.17,0.24,0.025,0.55,0.58,98.0,106.0,0.099609375,0.4803921568627451,0.0,0.01020408163265306,0.04738641914997557,0.0,0.7099958271927004,0.4465959294923128
model_revision_witness,fib_13_21,0.6430476190476191,0.024000000000000004,0.3,0.007,0.06,0.17,0.24,0.025,0.55,0.58,117.0,113.0,0.1123046875,0.508695652173913,0.0,0.0,0.057156814851001464,0.0,0.5555392075724057,0.3986565254506752
model_revision_witness,fib_13_21,0.6550476190476191,0.036000000000000004,0.3,0.007,0.06,0.17,0.24,0.025,0.55,0.58,115.0,110.0,0.10986328125,0.5111111111111111,0.0,0.008695652173913044,0.05569125549584758,0.0,0.41549062033704875,0.3729665296410651
model_revision_witness,fib_13_21,0.583047619047619,-0.036,0.3,0.007,0.11,0.035,0.36,0.025,0.18,0.7,83.0,0.0,0.04052734375,1.0,0.0,0.0,0.04054714215925745,0.0,0.7078911371058212,0.5031514584780401
model_revision_witness,fib_13_21,0.595047619047619,-0.023999999999999997,0.3,0.007,0.11,0.035,0.36,0.025,0.18,0.7,84.0,0.0,0.041015625,1.0,0.0,0.011904761904761904,0.04103566194430874,0.0,0.5256985537684902,0.4657832172663803
model_revision_witness,fib_13_21,0.6070476190476191,-0.011999999999999997,0.3,0.007,0.11,0.035,0.36,0.025,0.18,0.7,94.0,0.0,0.0458984375,1.0,0.0,0.0,0.04592085979482169,0.0,0.4045317141493192,0.4426963552042645
model_revision_witness,fib_13_21,0.6190476190476191,3.469446951953614e-18,0.3,0.007,0.11,0.035,0.36,0.025,0.18,0.7,83.0,0.0,0.04052734375,1.0,0.0,0.0,0.04054714215925745,0.0,0.6422573171372381,0.48871201808495174
model_revision_witness,fib_13_21,0.6310476190476191,0.012000000000000004,0.3,0.007,0.11,0.035,0.36,0.025,0.18,0.7,87.0,0.0,0.04248046875,1.0,0.0,0.0,0.04250122129946263,0.0,0.5804200502962467,0.47739289929871725
model_revision_witness,fib_13_21,0.6430476190476191,0.024000000000000004,0.3,0.007,0.11,0.035,0.36,0.025,0.18,0.7,91.0,0.0,0.04443359375,1.0,0.0,0.0,0.044455300439667805,0.0,0.596599108300949,0.48323737197853533
model_revision_witness,fib_13_21,0.6550476190476191,0.036000000000000004,0.3,0.007,0.11,0.035,0.36,0.025,0.18,0.7,87.0,0.0,0.04248046875,1.0,0.0,0.0,0.04250122129946263,0.0,0.4667796497445976,0.45239201117735445
model_revision_witness,fib_13_21,0.583047619047619,-0.036,0.3,0.007,0.11,0.035,0.52,0.025,0.32,0.58,68.0,1.0,0.03369140625,0.9855072463768116,0.0,0.0,0.03321934538348803,0.0,0.6975383226372206,0.49059630058229936
model_revision_witness,fib_13_21,0.595047619047619,-0.023999999999999997,0.3,0.007,0.11,0.035,0.52,0.025,0.32,0.58,73.0,4.0,0.03759765625,0.948051948051948,0.0,0.0,0.0356619443087445,0.0,0.5155098721514568,0.44924459832943264
model_revision_witness,fib_13_21,0.6070476190476191,-0.011999999999999997,0.3,0.007,0.11,0.035,0.52,0.025,0.32,0.58,71.0,2.0,0.03564453125,0.9726027397260274,0.0,0.0,0.034684904738641914,0.0,0.4244228692584904,0.4307703412764409
model_revision_witness,fib_13_21,0.6190476190476191,3.469446951953614e-18,0.3,0.007,0.11,0.035,0.52,0.025,0.32,0.58,67.0,2.0,0.03369140625,0.9710144927536232,0.0,0.0,0.032730825598436736,0.0,0.6533733668355508,0.47860025130902595
model_revision_witness,fib_13_21,0.6310476190476191,0.012000000000000004,0.3,0.007,0.11,0.035,0.52,0.025,0.32,0.58,67.0,1.0,0.033203125,0.9852941176470589,0.0,0.014925373134328358,0.03224230581338544,0.0,0.5729501657203444,0.46530718423111345
model_revision_witness,fib_13_21,0.6430476190476191,0.024000000000000004,0.3,0.007,0.11,0.035,0.52,0.025,0.32,0.58,71.0,2.0,0.03564453125,0.9726027397260274,0.0,0.0,0.034684904738641914,0.0,0.6142838459985751,0.47253975615925964
model_revision_witness,fib_13_21,0.6550476190476191,0.036000000000000004,0.3,0.007,0.11,0.035,0.52,0.025,0.32,0.58,67.0,2.0,0.03369140625,0.9710144927536232,0.0,0.014925373134328358,0.03224230581338544,0.0,0.46302278839040556,0.4394487727980772
model_revision_witness,fib_13_21,0.583047619047619,-0.036,0.3,0.007,0.11,0.035,0.52,0.055,0.32,0.7,68.0,0.0,0.033203125,1.0,0.0,0.0,0.03321934538348803,0.0,0.6966185078608627,0.49210243034871076
model_revision_witness,fib_13_21,0.595047619047619,-0.023999999999999997,0.3,0.007,0.11,0.035,0.52,0.055,0.32,0.7,73.0,0.0,0.03564453125,1.0,0.0,0.0,0.0356619443087445,0.0,0.5110985526484966,0.4541443901004697
model_revision_witness,fib_13_21,0.6070476190476191,-0.011999999999999997,0.3,0.007,0.11,0.035,0.52,0.055,0.32,0.7,71.0,0.0,0.03466796875,1.0,0.0,0.0,0.034684904738641914,0.0,0.4227193389556685,0.4335584231286557
model_revision_witness,fib_13_21,0.6190476190476191,3.469446951953614e-18,0.3,0.007,0.11,0.035,0.52,0.055,0.32,0.7,66.0,0.0,0.0322265625,1.0,0.0,0.0,0.03224230581338544,0.0,0.6485840544783485,0.48039231064516585
model_revision_witness,fib_13_21,0.6310476190476191,0.012000000000000004,0.3,0.007,0.11,0.035,0.52,0.055,0.32,0.7,67.0,0.0,0.03271484375,1.0,0.0,0.014925373134328358,0.03224230581338544,0.0,0.5718391923668793,0.4668053597073218
model_revision_witness,fib_13_21,0.6430476190476191,0.024000000000000004,0.3,0.007,0.11,0.035,0.52,0.055,0.32,0.7,71.0,0.0,0.03466796875,1.0,0.0,0.0,0.034684904738641914,0.0,0.6122179523823783,0.4752481180825319
model_revision_witness,fib_13_21,0.6550476190476191,0.036000000000000004,0.3,0.007,0.11,0.035,0.52,0.055,0.32,0.7,66.0,0.0,0.0322265625,1.0,0.0,0.015151515151515152,0.03175378602833415,0.0,0.4639169614649983,0.4425319044923056
model_revision_witness,fib_13_21,0.583047619047619,-0.036,0.3,0.007,0.11,0.035,0.52,0.1,0.32,0.58,68.0,0.0,0.033203125,1.0,0.0,0.0,0.03321934538348803,0.0,0.6966185078608627,0.49210243034871076
model_revision_witness,fib_13_21,0.595047619047619,-0.023999999999999997,0.3,0.007,0.11,0.035,0.52,0.1,0.32,0.58,73.0,0.0,0.03564453125,1.0,0.0,0.0,0.0356619443087445,0.0,0.5110985526484966,0.4541443901004697
model_revision_witness,fib_13_21,0.6070476190476191,-0.011999999999999997,0.3,0.007,0.11,0.035,0.52,0.1,0.32,0.58,71.0,0.0,0.03466796875,1.0,0.0,0.0,0.034684904738641914,0.0,0.4227193389556685,0.4335584231286557
model_revision_witness,fib_13_21,0.6190476190476191,3.469446951953614e-18,0.3,0.007,0.11,0.035,0.52,0.1,0.32,0.58,66.0,0.0,0.0322265625,1.0,0.0,0.0,0.03224230581338544,0.0,0.6485840544783485,0.48039231064516585
model_revision_witness,fib_13_21,0.6310476190476191,0.012000000000000004,0.3,0.007,0.11,0.035,0.52,0.1,0.32,0.58,67.0,0.0,0.03271484375,1.0,0.0,0.014925373134328358,0.03224230581338544,0.0,0.5718391923668793,0.4668053597073218
model_revision_witness,fib_13_21,0.6430476190476191,0.024000000000000004,0.3,0.007,0.11,0.035,0.52,0.1,0.32,0.58,71.0,0.0,0.03466796875,1.0,0.0,0.0,0.034684904738641914,0.0,0.6122179523823783,0.4752481180825319
model_revision_witness,fib_13_21,0.6550476190476191,0.036000000000000004,0.3,0.007,0.11,0.035,0.52,0.1,0.32,0.58,66.0,0.0,0.0322265625,1.0,0.0,0.015151515151515152,0.03175378602833415,0.0,0.4639169614649983,0.4425319044923056
model_revision_witness,fib_13_21,0.583047619047619,-0.036,0.3,0.007,0.11,0.08,0.52,0.025,0.18,0.58,71.0,70.0,0.06884765625,0.5035460992907801,0.0,0.04225352112676056,0.034684904738641914,0.0,0.4769395826610081,0.4163844958081721
model_revision_witness,fib_13_21,0.595047619047619,-0.023999999999999997,0.3,0.007,0.11,0.08,0.52,0.025,0.18,0.58,78.0,83.0,0.07861328125,0.484472049689441,0.0,0.02564102564102564,0.038104543234000976,0.0,0.5232497208478206,0.4324640892559956
model_revision_witness,fib_13_21,0.6070476190476191,-0.011999999999999997,0.3,0.007,0.11,0.08,0.52,0.025,0.18,0.58,75.0,85.0,0.078125,0.46875,0.0,0.0,0.03663898387884709,0.0,0.41443626562419045,0.40090110972701415
model_revision_witness,fib_13_21,0.6190476190476191,3.469446951953614e-18,0.3,0.007,0.11,0.08,0.52,0.025,0.18,0.58,70.0,78.0,0.072265625,0.47297297297297297,0.0,0.0,0.03419638495359062,0.0,0.6765775094302378,0.45211904820404075
model_revision_witness,fib_13_21,0.6310476190476191,0.012000000000000004,0.3,0.007,0.11,0.08,0.52,0.025,0.18,0.58,82.0,88.0,0.0830078125,0.4823529411764706,0.0,0.012195121951219513,0.03957010258915486,0.0,0.6056830787032084,0.44569649602202827
model_revision_witness,fib_13_21,0.6430476190476191,0.024000000000000004,0.3,0.007,0.11,0.08,0.52,0.025,0.18,0.58,74.0,85.0,0.07763671875,0.46540880503144655,0.0,0.0,0.0361504640937958,0.0,0.6100188660654295,0.44282342064942226
model_revision_witness,fib_13_21,0.6550476190476191,0.036000000000000004,0.3,0.007,0.11,0.08,0.52,0.025,0.18,0.58,71.0,74.0,0.07080078125,0.4896551724137931,0.0,0.014084507042253521,0.03419638495359062,0.0,0.4739364820793407,0.41091133067748026
model_revision_witness,fib_13_21,0.583047619047619,-0.036,0.3,0.007,0.11,0.08,0.52,0.055,0.18,0.58,49.0,0.0,0.02392578125,1.0,0.0,0.0,0.023937469467513434,0.0,0.7735723055773517,0.49817813623211626
model_revision_witness,fib_13_21,0.595047619047619,-0.023999999999999997,0.3,0.007,0.11,0.08,0.52,0.055,0.18,0.58,44.0,0.0,0.021484375,1.0,0.0,0.0,0.02149487054225696,0.0,0.5973564406604626,0.45655429605192127
model_revision_witness,fib_13_21,0.6070476190476191,-0.011999999999999997,0.3,0.007,0.11,0.08,0.52,0.055,0.18,0.58,53.0,0.0,0.02587890625,1.0,0.0,0.0,0.025891548607718612,0.0,0.5365360759299851,0.4483152456284793
model_revision_witness,fib_13_21,0.6190476190476191,3.469446951953614e-18,0.3,0.007,0.11,0.08,0.52,0.055,0.18,0.58,49.0,0.0,0.02392578125,1.0,0.0,0.0,0.023937469467513434,0.0,0.7421860426901548,0.491273158396933
model_revision_witness,fib_13_21,0.6310476190476191,0.012000000000000004,0.3,0.007,0.11,0.08,0.52,0.055,0.18,0.58,51.0,0.0,0.02490234375,1.0,0.0,0.0196078431372549,0.024425989252564728,0.0,0.6436833480110142,0.47431359887442387
model_revision_witness,fib_13_21,0.6430476190476191,0.024000000000000004,0.3,0.007,0.11,0.08,0.52,0.055,0.18,0.58,49.0,0.0,0.02392578125,1.0,0.0,0.0,0.023937469467513434,0.0,0.7596263429424561,0.49511002445243923
model_revision_witness,fib_13_21,0.6550476190476191,0.036000000000000004,0.3,0.007,0.11,0.08,0.52,0.055,0.18,0.58,46.0,0.0,0.0224609375,1.0,0.0,0.021739130434782608,0.021983390327308255,0.0,0.8302075396436926,0.5128762028486886
model_revision_witness,fib_13_21,0.583047619047619,-0.036,0.3,0.007,0.11,0.17,0.36,0.025,0.18,0.44,98.0,73.0,0.08349609375,0.5730994152046783,0.0,0.08163265306122448,0.04787493893502687,0.0,0.677538086649472,0.4872480507443507
model_revision_witness,fib_13_21,0.595047619047619,-0.023999999999999997,0.3,0.007,0.11,0.17,0.36,0.025,0.18,0.44,103.0,92.0,0.09521484375,0.5282051282051282,0.0,0.05825242718446602,0.05031753786028334,0.0,0.5175515074730954,0.4258156313337827
