anchor,anchor_family,band_mode,window_width,phase,beta,length,memory_capacity,hotspot_offset,hotspot_alpha,hotspot_score,phase_lock_resistance,delayed_retention,pollution,rigidity_after_zipping,perturbation,phase_lag,delay_steps,noise_amp,beta_scale,zip_threshold_delta,zero_share,memory_load,write_count,witness_count,release_count,zipper_energy,approx_period,autocorr_peak,spectral_peak,composite_score
bounded_probe,bounded_anchor,counter_triple,0.24,0.0,0.011,2048,64,0.04799999999999997,0.41403125,0.8738593384705713,0.8340712935144076,0.8607954545454546,0.0,0.95654296875,zip_soft,0.0,0,0.0,1.0,-0.03,0.55322265625,1.0,0.0,2026.0,22.0,0.238693932851158,174.0,0.3814215009072397,0.05299288925943334,0.8756972775249432
bounded_probe,bounded_anchor,counter_triple,0.24,0.0,0.011,2048,64,0.04799999999999997,0.41403125,0.8738593384705713,0.8340308948699098,0.8328445747800587,0.0,0.94677734375,zip_hard,0.0,0,0.0,1.0,0.03,0.58544921875,1.0,0.0,2011.0,37.0,0.238693932851158,174.0,0.38162567902636774,0.0534067237668397,0.8696027547607889
bounded_probe,bounded_anchor,counter_triple,0.24,0.0,0.011,2048,64,0.04799999999999997,0.41403125,0.8738593384705713,0.831492908728539,0.859375,0.21739130434782608,0.95166015625,combo_small,0.012,3,0.0014,1.08,0.015,0.57861328125,1.0,46.0,1932.0,70.0,0.24321600681307456,169.0,0.3857017544842926,0.05179894940588916,0.8322108473244256
bounded_probe,bounded_anchor,counter_triple,0.24,0.0,0.011,2048,64,0.04799999999999997,0.41403125,0.8738593384705713,0.8355288521578546,0.8838526912181303,0.0,0.94775390625,combo_big,0.028,7,0.0036,1.18,0.03,0.58837890625,1.0,4.0,2009.0,35.0,0.23776823082380974,192.0,0.381894822039245,0.0534805018751222,0.8826938182465506
bounded_probe,bounded_anchor,counter_triple,0.24,0.0,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.5301582183265241,0.905587668593449,0.0755287009063444,0.9560546875,phase_small,0.01,0,0.0,1.0,0.0,0.56640625,1.0,331.0,1715.0,2.0,0.24266345469157424,3.0,0.35578256161569055,0.05374278340473739,0.7872030389125856
bounded_probe,bounded_anchor,counter_triple,0.24,0.0,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.5220111414081077,0.8987854251012146,0.0877742946708464,0.95703125,phase_big,0.028,0,0.0,1.0,0.0,0.5712890625,1.0,319.0,1726.0,3.0,0.24436100896199298,3.0,0.3700188456799395,0.06394773009573776,0.7814261376843924
bounded_probe,bounded_anchor,counter_triple,0.24,0.0,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.8489724222278244,0.8895582329317269,0.08852459016393442,0.95458984375,delay_3,0.0,3,0.0,1.0,0.0,0.5771484375,1.0,305.0,1729.0,14.0,0.23929606755573585,250.0,0.3579684714736119,0.05234674237684134,0.8705911798446184
bounded_probe,bounded_anchor,counter_triple,0.24,0.0,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.8310177776855776,0.901010101010101,0.0660377358490566,0.94775390625,delay_7,0.0,7,0.0,1.0,0.0,0.57763671875,1.0,318.0,1725.0,5.0,0.23408082834880545,125.0,0.36878746349046004,0.05294235477886026,0.8714815735745747
bounded_probe,bounded_anchor,counter_triple,0.24,0.0,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.8398321840225559,0.9155470249520153,0.062111801242236024,0.9541015625,noise_small,0.0,0,0.0014,1.0,0.0,0.5703125,1.0,322.0,1684.0,42.0,0.23972602217150402,125.0,0.3431873988722522,0.05037689149377742,0.8789072497663521
bounded_probe,bounded_anchor,counter_triple,0.24,0.0,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.8385335539340614,0.914396887159533,0.06501547987616099,0.95556640625,noise_big,0.0,0,0.0036,1.0,0.0,0.5703125,1.0,323.0,1685.0,40.0,0.23986878094841702,125.0,0.3465765309548013,0.05140783064395067,0.877979833294593
bounded_probe,bounded_anchor,counter_triple,0.24,0.0,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.5223516515918298,0.9125475285171103,0.08895705521472393,0.958984375,beta_loosen,0.0,0,0.0,0.82,0.0,0.57373046875,1.0,326.0,1718.0,4.0,0.23738981445312513,3.0,0.38022593044931724,0.05271911477519315,0.7851737707468741
bounded_probe,bounded_anchor,counter_triple,0.24,0.0,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.715448376162606,0.878727634194831,0.11295681063122924,0.94775390625,beta_tighten,0.0,0,0.0,1.18,0.0,0.58203125,1.0,301.0,1742.0,5.0,0.23326357508341627,133.0,0.6600682328913531,0.08326645173062693,0.8247420966560433
bounded_probe,bounded_anchor,counter_triple,0.24,0.0,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.8392582101895824,0.916504854368932,0.06567164179104477,0.95166015625,zip_soft,0.0,0,0.0,1.0,-0.03,0.55712890625,1.0,335.0,1662.0,51.0,0.2396830774943144,125.0,0.34506280112624604,0.05097224069190225,0.8767214792934178
bounded_probe,bounded_anchor,counter_triple,0.24,0.0,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.8380793808332894,0.907258064516129,0.06535947712418301,0.95654296875,zip_hard,0.0,0,0.0,1.0,0.03,0.5830078125,1.0,306.0,1691.0,51.0,0.2396830774943144,125.0,0.3489561265789997,0.04896797741099186,0.8772814854423553
bounded_probe,bounded_anchor,counter_triple,0.24,0.0,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.79691991368032,0.8928571428571429,0.1,0.9560546875,combo_small,0.012,3,0.0014,1.08,0.015,0.57373046875,1.0,320.0,1725.0,3.0,0.24248859323444913,64.0,0.37457063875948526,0.05988068370761926,0.854532665116204
bounded_probe,bounded_anchor,counter_triple,0.24,0.0,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.724159053780475,0.8814968814968815,0.08741258741258741,0.94921875,combo_big,0.028,7,0.0036,1.18,0.03,0.59375,1.0,286.0,1750.0,12.0,0.23415857331536727,133.0,0.6538307124889663,0.06379597587219445,0.8341850191352671
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.011,2048,64,0.04799999999999997,0.41403125,0.8738593384705713,0.5245162434289388,0.8284883720930233,0.38461538461538464,0.953125,phase_small,0.01,0,0.0,1.0,0.0,0.57177734375,1.0,13.0,2021.0,14.0,0.2382171630859411,5.0,0.3740024873732145,0.052448782339968844,0.7051458680393515
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.011,2048,64,0.04799999999999997,0.41403125,0.8738593384705713,0.8397151307029844,0.8463949843260188,0.08695652173913043,0.9482421875,phase_big,0.028,0,0.0,1.0,0.0,0.57470703125,1.0,23.0,1999.0,26.0,0.23696258926391642,181.0,0.36969021736017055,0.051826131084309175,0.8564887284872542
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.011,2048,64,0.04799999999999997,0.41403125,0.8738593384705713,0.8399469251408882,0.8488372093023255,0.0,0.94921875,delay_3,0.0,3,0.0,1.0,0.0,0.56982421875,1.0,2.0,2010.0,36.0,0.2369515940348261,174.0,0.362088667011778,0.0558580672258818,0.8743357567720067
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.011,2048,64,0.04799999999999997,0.41403125,0.8738593384705713,0.8342542727450291,0.8599439775910365,0.0,0.951171875,delay_7,0.0,7,0.0,1.0,0.0,0.568359375,1.0,4.0,2029.0,15.0,0.23776227569579814,174.0,0.3755689084373426,0.05951098484267702,0.8756808759904569
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.011,2048,64,0.04799999999999997,0.41403125,0.8738593384705713,0.8322194779506029,0.8398876404494382,0.0,0.9501953125,noise_small,0.0,0,0.0014,1.0,0.0,0.5703125,1.0,0.0,2024.0,24.0,0.2388825229143628,174.0,0.3863579883905346,0.05399826145102875,0.8702585500340341
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.011,2048,64,0.04799999999999997,0.41403125,0.8738593384705713,0.8337579803140959,0.8443804034582133,0.0,0.9501953125,noise_big,0.0,0,0.0036,1.0,0.0,0.56787109375,1.0,0.0,2015.0,33.0,0.23916142225390846,174.0,0.38191786221718266,0.05404368795303108,0.871572281317918
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.011,2048,64,0.04799999999999997,0.41403125,0.8738593384705713,0.8443016776572972,0.8006756756756757,0.0,0.953125,beta_loosen,0.0,0,0.0,0.82,0.0,0.58251953125,1.0,0.0,1989.0,59.0,0.23642746068318782,215.0,0.35669013508945313,0.05742268296442307,0.8657931944062054
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.011,2048,64,0.04799999999999997,0.41403125,0.8738593384705713,0.842479233957291,0.8466257668711656,0.23809523809523808,0.955078125,beta_tighten,0.0,0,0.0,1.18,0.0,0.57568359375,1.0,21.0,1982.0,45.0,0.23540230448405003,192.0,0.3601843206894792,0.05535009489554455,0.8285356344380737
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.011,2048,64,0.04799999999999997,0.41403125,0.8738593384705713,0.8340712935144076,0.8607954545454546,0.0,0.95654296875,zip_soft,0.0,0,0.0,1.0,-0.03,0.55322265625,1.0,0.0,2026.0,22.0,0.23869393285115748,174.0,0.3814215009072397,0.05299288925943334,0.8756972775249432
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.011,2048,64,0.04799999999999997,0.41403125,0.8738593384705713,0.8340308948699098,0.8328445747800587,0.0,0.94677734375,zip_hard,0.0,0,0.0,1.0,0.03,0.58544921875,1.0,0.0,2011.0,37.0,0.23869393285115748,174.0,0.38162567902636774,0.0534067237668397,0.8696027547607889
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.011,2048,64,0.04799999999999997,0.41403125,0.8738593384705713,0.831492908728539,0.859375,0.21739130434782608,0.95166015625,combo_small,0.012,3,0.0014,1.08,0.015,0.57861328125,1.0,46.0,1932.0,70.0,0.24321600681307523,169.0,0.3857017544842926,0.05179894940588916,0.8322108473244256
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.011,2048,64,0.04799999999999997,0.41403125,0.8738593384705713,0.8355288521578546,0.8838526912181303,0.0,0.94775390625,combo_big,0.028,7,0.0036,1.18,0.03,0.58837890625,1.0,4.0,2009.0,35.0,0.23776823082381013,192.0,0.381894822039245,0.0534805018751222,0.8826938182465506
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.5301582183265241,0.905587668593449,0.0755287009063444,0.9560546875,phase_small,0.01,0,0.0,1.0,0.0,0.56640625,1.0,331.0,1715.0,2.0,0.24266345469157366,3.0,0.35578256161569055,0.05374278340473739,0.7872030389125856
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.5220111414081077,0.8987854251012146,0.0877742946708464,0.95703125,phase_big,0.028,0,0.0,1.0,0.0,0.5712890625,1.0,319.0,1726.0,3.0,0.24436100896199303,3.0,0.3700188456799395,0.06394773009573776,0.7814261376843924
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.8489724222278244,0.8895582329317269,0.08852459016393442,0.95458984375,delay_3,0.0,3,0.0,1.0,0.0,0.5771484375,1.0,305.0,1729.0,14.0,0.23929606755573712,250.0,0.3579684714736119,0.05234674237684134,0.8705911798446184
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.8310177776855776,0.901010101010101,0.0660377358490566,0.94775390625,delay_7,0.0,7,0.0,1.0,0.0,0.57763671875,1.0,318.0,1725.0,5.0,0.23408082834880445,125.0,0.36878746349046004,0.05294235477886026,0.8714815735745747
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.8398321840225559,0.9155470249520153,0.062111801242236024,0.9541015625,noise_small,0.0,0,0.0014,1.0,0.0,0.5703125,1.0,322.0,1684.0,42.0,0.2397260221715032,125.0,0.3431873988722522,0.05037689149377742,0.8789072497663521
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.8385335539340614,0.914396887159533,0.06501547987616099,0.95556640625,noise_big,0.0,0,0.0036,1.0,0.0,0.5703125,1.0,323.0,1685.0,40.0,0.23986878094841602,125.0,0.3465765309548013,0.05140783064395067,0.877979833294593
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.5223516515918298,0.9125475285171103,0.08895705521472393,0.958984375,beta_loosen,0.0,0,0.0,0.82,0.0,0.57373046875,1.0,326.0,1718.0,4.0,0.2373898144531257,3.0,0.38022593044931724,0.05271911477519315,0.7851737707468741
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.715448376162606,0.878727634194831,0.11295681063122924,0.94775390625,beta_tighten,0.0,0,0.0,1.18,0.0,0.58203125,1.0,301.0,1742.0,5.0,0.23326357508341442,133.0,0.6600682328913531,0.08326645173062693,0.8247420966560433
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.8392582101895824,0.916504854368932,0.06567164179104477,0.95166015625,zip_soft,0.0,0,0.0,1.0,-0.03,0.55712890625,1.0,335.0,1662.0,51.0,0.23968307749431322,125.0,0.34506280112624604,0.05097224069190225,0.8767214792934178
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.8380793808332894,0.907258064516129,0.06535947712418301,0.95654296875,zip_hard,0.0,0,0.0,1.0,0.03,0.5830078125,1.0,306.0,1691.0,51.0,0.23968307749431322,125.0,0.3489561265789997,0.04896797741099186,0.8772814854423553
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.79691991368032,0.8928571428571429,0.1,0.9560546875,combo_small,0.012,3,0.0014,1.08,0.015,0.57373046875,1.0,320.0,1725.0,3.0,0.24248859323444988,64.0,0.37457063875948526,0.05988068370761926,0.854532665116204
bounded_probe,bounded_anchor,counter_triple,0.24,0.13,0.029,2048,64,-0.054,0.31203125000000004,0.8759953832886171,0.724159053780475,0.8814968814968815,0.08741258741258741,0.94921875,combo_big,0.028,7,0.0036,1.18,0.03,0.59375,1.0,286.0,1750.0,12.0,0.23415857331536555,133.0,0.6538307124889663,0.06379597587219445,0.8341850191352671
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.5523253564862607,0.9317269076305221,0.00425531914893617,0.97607421875,phase_small,0.01,0,0.0,1.0,0.0,0.73828125,0.3125,235.0,1809.0,4.0,0.14542926435341177,44.0,0.8357584277756216,0.12654966172041404,0.831691837567691
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.548472667843283,0.8872549019607843,0.008333333333333333,0.9638671875,phase_big,0.028,0,0.0,1.0,0.0,0.71630859375,0.296875,240.0,1729.0,79.0,0.14212356928460973,44.0,0.8322433893537203,0.14305172633254395,0.8149249818000408
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.5458007657811215,0.9132075471698113,0.00796812749003984,0.97265625,delay_3,0.0,3,0.0,1.0,0.0,0.70947265625,0.375,251.0,1763.0,34.0,0.14909865097274363,44.0,0.8416322913773716,0.14106611895482185,0.8216894627414608
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.5583545137214434,0.9446640316205533,0.0,0.9677734375,delay_7,0.0,7,0.0,1.0,0.0,0.73779296875,0.40625,259.0,1785.0,4.0,0.15499954652699144,44.0,0.8246269912644975,0.12000190088636029,0.835636756430937
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.5544984447957089,0.9442231075697212,0.004219409282700422,0.9755859375,noise_small,0.0,0,0.0014,1.0,0.0,0.74853515625,0.390625,237.0,1807.0,4.0,0.14752076273462242,44.0,0.836882266881896,0.11849828332542466,0.8360292285029914
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.560019997174573,0.9288537549407114,0.0041841004184100415,0.97509765625,noise_big,0.0,0,0.0036,1.0,0.0,0.7470703125,0.390625,239.0,1805.0,4.0,0.14754966566343786,44.0,0.8242767356082549,0.11576398054358397,0.8336788365609693
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.6987168528609795,0.7868217054263565,0.02575107296137339,0.97314453125,beta_loosen,0.0,0,0.0,0.82,0.0,0.736328125,0.359375,233.0,1811.0,4.0,0.14799354071697113,170.0,0.6833316129270715,0.1283359077983904,0.8328628697611252
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.6463164795439889,0.8370044052863436,0.00823045267489712,0.974609375,beta_tighten,0.0,0,0.0,1.18,0.0,0.73095703125,0.375,243.0,1801.0,4.0,0.14893621198250445,193.0,0.8493663466354368,0.12143659940921665,0.83360201850606
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.5592632327231222,0.946236559139785,0.0,0.97021484375,zip_soft,0.0,0,0.0,1.0,-0.03,0.7373046875,0.390625,249.0,1795.0,4.0,0.14750425729077912,44.0,0.8233594181180035,0.11711435676652228,0.8367178231060227
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.5540832092445434,0.9439655172413793,0.004366812227074236,0.9736328125,zip_hard,0.0,0,0.0,1.0,0.03,0.7578125,0.390625,229.0,1815.0,4.0,0.14750425729077912,44.0,0.840704707174098,0.11469672660560878,0.8361732227809884
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.6253753481609319,0.9116465863453815,0.0045871559633027525,0.9716796875,combo_small,0.012,3,0.0014,1.08,0.015,0.74560546875,0.390625,218.0,1826.0,4.0,0.13859798607036283,84.0,0.8078223417770276,0.1166044214212938,0.846967222015292
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.6519174072950198,0.8478260869565217,0.0,0.97216796875,combo_big,0.028,7,0.0036,1.18,0.03,0.7470703125,0.4375,226.0,1818.0,4.0,0.14802473368537317,193.0,0.8359073359073359,0.11839449022235303,0.8402143536621708
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.029,2048,64,0.04799999999999997,0.31569702067432887,0.8475178692706843,0.6649443385007023,0.875,0.021164021164021163,0.978515625,phase_small,0.01,0,0.0,1.0,0.0,0.732421875,0.4375,189.0,1855.0,4.0,0.14939959195143773,87.0,0.6751824817518248,0.15062492195512736,0.8462484855473924
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.029,2048,64,0.04799999999999997,0.31569702067432887,0.8475178692706843,0.7003772900423801,0.795774647887324,0.0,0.97314453125,phase_big,0.028,0,0.0,1.0,0.0,0.73095703125,0.4375,191.0,1853.0,4.0,0.14905863786118043,206.0,0.6715069095132791,0.15174691341166613,0.8401970254548242
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.029,2048,64,0.04799999999999997,0.31569702067432887,0.8475178692706843,0.7019953563245369,0.8818897637795275,0.010050251256281407,0.9736328125,delay_3,0.0,3,0.0,1.0,0.0,0.73095703125,0.4375,199.0,1846.0,3.0,0.14903359690204906,206.0,0.6696938923705456,0.14804161608856256,0.8594053178267007
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.029,2048,64,0.04799999999999997,0.31569702067432887,0.8475178692706843,0.7016555338196866,0.8716216216216216,0.010256410256410256,0.97607421875,delay_7,0.0,7,0.0,1.0,0.0,0.73193359375,0.453125,195.0,1849.0,4.0,0.1486524627925135,206.0,0.6648314772945456,0.15420811965884226,0.8573709878574194
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.029,2048,64,0.04799999999999997,0.31569702067432887,0.8475178692706843,0.6599299343722276,0.8972602739726028,0.0,0.97314453125,noise_small,0.0,0,0.0014,1.0,0.0,0.73291015625,0.421875,202.0,1842.0,4.0,0.14909214577025626,87.0,0.681899309556124,0.15831827272169638,0.8533845661276485
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.029,2048,64,0.04799999999999997,0.31569702067432887,0.8475178692706843,0.6605048262855815,0.8928571428571429,0.005050505050505051,0.9736328125,noise_big,0.0,0,0.0036,1.0,0.0,0.734375,0.453125,198.0,1846.0,4.0,0.1491995072402566,87.0,0.6819844164160479,0.15671950139322943,0.8516935271355761
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.029,2048,64,0.04799999999999997,0.31569702067432887,0.8475178692706843,0.7066302675678368,0.8425925925925926,0.013574660633484163,0.96923828125,beta_loosen,0.0,0,0.0,0.82,0.0,0.7353515625,0.40625,221.0,1823.0,4.0,0.14917079960191854,209.0,0.6660391509024938,0.13843605558871636,0.8500395462645197
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.029,2048,64,0.04799999999999997,0.31569702067432887,0.8475178692706843,0.6809355711812177,0.6821705426356589,0.0,0.97412109375,beta_tighten,0.0,0,0.0,1.18,0.0,0.73291015625,0.34375,87.0,1957.0,4.0,0.1490048370293277,160.0,0.7349156662608346,0.1205032557887328,0.8078399214132991
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.029,2048,64,0.04799999999999997,0.31569702067432887,0.8475178692706843,0.6566782906722275,0.9157894736842105,0.004651162790697674,0.97509765625,zip_soft,0.0,0,0.0,1.0,-0.03,0.71923828125,0.453125,215.0,1829.0,4.0,0.14908169570432692,87.0,0.6869397088981419,0.16292729884391924,0.8552877562642947
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.029,2048,64,0.04799999999999997,0.31569702067432887,0.8475178692706843,0.6615512945103408,0.8760330578512396,0.0,0.966796875,zip_hard,0.0,0,0.0,1.0,0.03,0.7470703125,0.40625,185.0,1859.0,4.0,0.14908169570432692,87.0,0.6814692777028377,0.15462276361095859,0.8486072963471929
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.029,2048,64,0.04799999999999997,0.31569702067432887,0.8475178692706843,0.6537160773342494,0.82,0.011363636363636364,0.97265625,combo_small,0.012,3,0.0014,1.08,0.015,0.73828125,0.421875,176.0,1869.0,3.0,0.14914064167892097,95.0,0.7574634557075595,0.11044482453805504,0.8311615243808627
random_bad_cf,random_bounded_cf,counter_double,0.18,0.0,0.029,2048,64,0.04799999999999997,0.31569702067432887,0.8475178692706843,0.6826976894228707,0.7007874015748031,0.012422360248447204,0.97412109375,combo_big,0.028,7,0.0036,1.18,0.03,0.740234375,0.421875,161.0,1883.0,4.0,0.14914513519565128,160.0,0.7368427901412028,0.11376647209865959,0.8109028261166671
random_bad_cf,random_bounded_cf,counter_double,0.18,0.13,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.5523253564862607,0.9317269076305221,0.00425531914893617,0.97607421875,phase_small,0.01,0,0.0,1.0,0.0,0.73828125,0.3125,235.0,1809.0,4.0,0.14542926435341225,44.0,0.8357584277756216,0.12654966172041404,0.831691837567691
random_bad_cf,random_bounded_cf,counter_double,0.18,0.13,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.548472667843283,0.8872549019607843,0.008333333333333333,0.9638671875,phase_big,0.028,0,0.0,1.0,0.0,0.71630859375,0.296875,240.0,1729.0,79.0,0.14212356928460992,44.0,0.8322433893537203,0.14305172633254395,0.8149249818000408
random_bad_cf,random_bounded_cf,counter_double,0.18,0.13,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.5458007657811215,0.9132075471698113,0.00796812749003984,0.97265625,delay_3,0.0,3,0.0,1.0,0.0,0.70947265625,0.375,251.0,1763.0,34.0,0.14909865097274339,44.0,0.8416322913773716,0.14106611895482185,0.8216894627414608
random_bad_cf,random_bounded_cf,counter_double,0.18,0.13,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.5583545137214434,0.9446640316205533,0.0,0.9677734375,delay_7,0.0,7,0.0,1.0,0.0,0.73779296875,0.40625,259.0,1785.0,4.0,0.15499954652699083,44.0,0.8246269912644975,0.12000190088636029,0.835636756430937
random_bad_cf,random_bounded_cf,counter_double,0.18,0.13,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.5544984447957089,0.9442231075697212,0.004219409282700422,0.9755859375,noise_small,0.0,0,0.0014,1.0,0.0,0.74853515625,0.390625,237.0,1807.0,4.0,0.14752076273462272,44.0,0.836882266881896,0.11849828332542466,0.8360292285029914
random_bad_cf,random_bounded_cf,counter_double,0.18,0.13,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.560019997174573,0.9288537549407114,0.0041841004184100415,0.97509765625,noise_big,0.0,0,0.0036,1.0,0.0,0.7470703125,0.390625,239.0,1805.0,4.0,0.1475496656634384,44.0,0.8242767356082549,0.11576398054358397,0.8336788365609693
random_bad_cf,random_bounded_cf,counter_double,0.18,0.13,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.6987168528609795,0.7868217054263565,0.02575107296137339,0.97314453125,beta_loosen,0.0,0,0.0,0.82,0.0,0.736328125,0.359375,233.0,1811.0,4.0,0.14799354071697096,170.0,0.6833316129270715,0.1283359077983904,0.8328628697611252
random_bad_cf,random_bounded_cf,counter_double,0.18,0.13,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.6463164795439889,0.8370044052863436,0.00823045267489712,0.974609375,beta_tighten,0.0,0,0.0,1.18,0.0,0.73095703125,0.375,243.0,1801.0,4.0,0.14893621198250484,193.0,0.8493663466354368,0.12143659940921665,0.83360201850606
random_bad_cf,random_bounded_cf,counter_double,0.18,0.13,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.5592632327231222,0.946236559139785,0.0,0.97021484375,zip_soft,0.0,0,0.0,1.0,-0.03,0.7373046875,0.390625,249.0,1795.0,4.0,0.1475042572907796,44.0,0.8233594181180035,0.11711435676652228,0.8367178231060227
random_bad_cf,random_bounded_cf,counter_double,0.18,0.13,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.5540832092445434,0.9439655172413793,0.004366812227074236,0.9736328125,zip_hard,0.0,0,0.0,1.0,0.03,0.7578125,0.390625,229.0,1815.0,4.0,0.1475042572907796,44.0,0.840704707174098,0.11469672660560878,0.8361732227809884
random_bad_cf,random_bounded_cf,counter_double,0.18,0.13,0.011,2048,64,-0.006000000000000012,0.2616970206743289,0.8364691169321985,0.6253753481609319,0.9116465863453815,0.0045871559633027525,0.9716796875,combo_small,0.012,3,0.0014,1.08,0.015,0.74560546875,0.390625,218.0,1826.0,4.0,0.13859798607036344,84.0,0.8078223417770276,0.1166044214212938,0.846967222015292
