model,anchor,family,alpha,offset,window_width,beta,learning_rate,assimilation_rate,surprise_low,surprise_high,utility_threshold,lookahead,write_threshold,write_count,witness_count,admission_rate,write_rate,witness_rate,useless_reject_rate,useful_write_rate,mean_utility,delayed_retention,pollution,phase_lock_resistance,composite_score
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.035,0.28,0.06,0.32,0.01,5,0.62,0.0,85.0,0.0,0.0,1.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.6208444290967339,0.2617519972374121
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.035,0.28,0.06,0.32,0.01,5,0.62,0.0,81.0,0.0,0.0,1.0,0.9529411764705882,0.0,0.0,0.0,0.0,0.507502651151206,0.24135047720721708
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.035,0.28,0.06,0.32,0.01,5,0.62,0.0,89.0,0.0,0.0,1.0,0.9368421052631579,0.0,0.0,0.0,0.0,0.4178789016236161,0.22521820229225087
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.035,0.28,0.06,0.32,0.01,5,0.62,0.0,96.0,0.0,0.0,1.0,0.9504950495049505,0.0,0.0,0.0,0.0,0.5143738851101585,0.24258729931982853
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.035,0.28,0.06,0.48,0.025,13,0.48,0.0,84.0,0.0,0.0,1.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.7177848939246614,0.27920128090643903
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.035,0.28,0.06,0.48,0.025,13,0.48,0.0,85.0,0.0,0.0,1.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.6208444290967339,0.2617519972374121
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.035,0.28,0.06,0.48,0.025,13,0.48,0.0,81.0,0.0,0.0,1.0,0.9529411764705882,0.0,0.0,0.0,0.0,0.507502651151206,0.24135047720721708
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.035,0.28,0.06,0.48,0.025,13,0.48,0.0,89.0,0.0,0.0,1.0,0.9368421052631579,0.0,0.0,0.0,0.0,0.4178789016236161,0.22521820229225087
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.035,0.28,0.06,0.48,0.025,13,0.48,0.0,96.0,0.0,0.0,1.0,0.9504950495049505,0.0,0.0,0.0,0.0,0.5143738851101585,0.24258729931982853
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.07,0.08,0.06,0.32,0.05,21,0.62,0.0,83.0,0.0,0.0,1.0,0.9222222222222223,0.0,0.0,0.0,0.0,0.7111688309547795,0.2780103895718603
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.07,0.08,0.06,0.32,0.05,21,0.62,0.0,82.0,0.0,0.0,1.0,0.9111111111111111,0.0,0.0,0.0,0.0,0.6343745904872562,0.2641874262877061
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.07,0.08,0.06,0.32,0.05,21,0.62,0.0,77.0,0.0,0.0,1.0,0.9058823529411765,0.0,0.0,0.0,0.0,0.5214528761589536,0.24386151770861164
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.07,0.08,0.06,0.32,0.05,21,0.62,0.0,85.0,0.0,0.0,1.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.43635675556634423,0.22854421600194197
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.07,0.08,0.06,0.32,0.05,21,0.62,0.0,92.0,0.0,0.0,1.0,0.9108910891089109,0.0,0.0,0.0,0.0,0.5306441893595917,0.24551595408472648
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.07,0.08,0.12,0.48,0.01,21,0.48,0.0,64.0,0.0,0.0,1.0,0.7111111111111111,0.0,0.0,0.0,0.0,0.704486406969351,0.27680755325448314
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.07,0.08,0.12,0.48,0.01,21,0.48,0.0,64.0,0.0,0.0,1.0,0.7111111111111111,0.0,0.0,0.0,0.0,0.6707449258355462,0.27073408665039833
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.07,0.08,0.12,0.48,0.01,21,0.48,0.0,66.0,0.0,0.0,1.0,0.7764705882352941,0.0,0.0,0.0,0.0,0.5367402929351841,0.24661325272833312
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.07,0.08,0.12,0.48,0.01,21,0.48,0.0,70.0,0.0,0.0,1.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.6732950378595086,0.27119310681471154
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.07,0.08,0.12,0.48,0.01,21,0.48,0.0,72.0,0.0,0.0,1.0,0.7128712871287128,0.0,0.0,0.0,0.0,0.5402610903550018,0.24724699626390031
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.07,0.16,0.06,0.48,0.01,21,0.62,0.0,83.0,0.0,0.0,1.0,0.9222222222222223,0.0,0.0,0.0,0.0,0.7111688309547795,0.2780103895718603
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.07,0.16,0.06,0.48,0.01,21,0.62,0.0,82.0,0.0,0.0,1.0,0.9111111111111111,0.0,0.0,0.0,0.0,0.6343745904872562,0.2641874262877061
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.07,0.16,0.06,0.48,0.01,21,0.62,0.0,77.0,0.0,0.0,1.0,0.9058823529411765,0.0,0.0,0.0,0.0,0.5214528761589536,0.24386151770861164
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.07,0.16,0.06,0.48,0.01,21,0.62,0.0,85.0,0.0,0.0,1.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.43635675556634423,0.22854421600194197
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.07,0.16,0.06,0.48,0.01,21,0.62,0.0,92.0,0.0,0.0,1.0,0.9108910891089109,0.0,0.0,0.0,0.0,0.5306441893595917,0.24551595408472648
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.07,0.28,0.06,0.48,0.05,21,0.48,0.0,83.0,0.0,0.0,1.0,0.9222222222222223,0.0,0.0,0.0,0.0,0.7111688309547795,0.2780103895718603
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.07,0.28,0.06,0.48,0.05,21,0.48,0.0,82.0,0.0,0.0,1.0,0.9111111111111111,0.0,0.0,0.0,0.0,0.6343745904872562,0.2641874262877061
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.07,0.28,0.06,0.48,0.05,21,0.48,0.0,77.0,0.0,0.0,1.0,0.9058823529411765,0.0,0.0,0.0,0.0,0.5214528761589536,0.24386151770861164
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.07,0.28,0.06,0.48,0.05,21,0.48,0.0,85.0,0.0,0.0,1.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.43635675556634423,0.22854421600194197
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.07,0.28,0.06,0.48,0.05,21,0.48,0.0,92.0,0.0,0.0,1.0,0.9108910891089109,0.0,0.0,0.0,0.0,0.5306441893595917,0.24551595408472648
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.07,0.28,0.12,0.32,0.01,5,0.48,0.0,64.0,0.0,0.0,1.0,0.7111111111111111,0.0,0.0,0.0,0.0,0.704486406969351,0.27680755325448314
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.07,0.28,0.12,0.32,0.01,5,0.48,0.0,64.0,0.0,0.0,1.0,0.7111111111111111,0.0,0.0,0.0,0.0,0.6707449258355462,0.27073408665039833
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.07,0.28,0.12,0.32,0.01,5,0.48,0.0,66.0,0.0,0.0,1.0,0.7764705882352941,0.0,0.0,0.0,0.0,0.5367402929351841,0.24661325272833312
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.07,0.28,0.12,0.32,0.01,5,0.48,0.0,70.0,0.0,0.0,1.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.6732950378595086,0.27119310681471154
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.07,0.28,0.12,0.32,0.01,5,0.48,0.0,72.0,0.0,0.0,1.0,0.7128712871287128,0.0,0.0,0.0,0.0,0.5402610903550018,0.24724699626390031
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.07,0.28,0.12,0.32,0.025,13,0.48,0.0,64.0,0.0,0.0,1.0,0.7111111111111111,0.0,0.0,0.0,0.0,0.704486406969351,0.27680755325448314
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.07,0.28,0.12,0.32,0.025,13,0.48,0.0,64.0,0.0,0.0,1.0,0.7111111111111111,0.0,0.0,0.0,0.0,0.6707449258355462,0.27073408665039833
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.07,0.28,0.12,0.32,0.025,13,0.48,0.0,66.0,0.0,0.0,1.0,0.7764705882352941,0.0,0.0,0.0,0.0,0.5367402929351841,0.24661325272833312
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.07,0.28,0.12,0.32,0.025,13,0.48,0.0,70.0,0.0,0.0,1.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.6732950378595086,0.27119310681471154
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.07,0.28,0.12,0.32,0.025,13,0.48,0.0,72.0,0.0,0.0,1.0,0.7128712871287128,0.0,0.0,0.0,0.0,0.5402610903550018,0.24724699626390031
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.12,0.08,0.12,0.48,0.05,13,0.62,0.0,65.0,0.0,0.0,1.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.7076880774827133,0.27738385394688836
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.12,0.08,0.12,0.48,0.05,13,0.62,0.0,66.0,0.0,0.0,1.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.6603769911198629,0.26886785840157534
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.12,0.08,0.12,0.48,0.05,13,0.62,0.0,65.0,0.0,0.0,1.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.533055045144617,0.24594990812603107
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.12,0.08,0.12,0.48,0.05,13,0.62,0.0,70.0,0.0,0.0,1.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.6783029907556906,0.27209453833602426
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.12,0.08,0.12,0.48,0.05,13,0.62,0.0,74.0,0.0,0.0,1.0,0.7326732673267327,0.0,0.0,0.0,0.0,0.5318685904728631,0.24573634628511534
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.12,0.16,0.12,0.32,0.05,5,0.48,0.0,65.0,0.0,0.0,1.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.7076880774827133,0.27738385394688836
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.12,0.16,0.12,0.32,0.05,5,0.48,0.0,66.0,0.0,0.0,1.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.6603769911198629,0.26886785840157534
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.12,0.16,0.12,0.32,0.05,5,0.48,0.0,65.0,0.0,0.0,1.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.533055045144617,0.24594990812603107
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.12,0.16,0.12,0.32,0.05,5,0.48,0.0,70.0,0.0,0.0,1.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.6783029907556906,0.27209453833602426
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.12,0.16,0.12,0.32,0.05,5,0.48,0.0,74.0,0.0,0.0,1.0,0.7326732673267327,0.0,0.0,0.0,0.0,0.5318685904728631,0.24573634628511534
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.12,0.28,0.06,0.32,0.05,13,0.62,0.0,70.0,0.0,0.0,1.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.7077884225689544,0.27740191606241177
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.12,0.28,0.06,0.32,0.05,13,0.62,0.0,69.0,0.0,0.0,1.0,0.7666666666666667,0.0,0.0,0.0,0.0,0.6481246216227643,0.2666624318920976
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.12,0.28,0.06,0.32,0.05,13,0.62,0.0,69.0,0.0,0.0,1.0,0.8117647058823529,0.0,0.0,0.0,0.0,0.5212096880539743,0.24381774384971536
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.12,0.28,0.06,0.32,0.05,13,0.62,0.0,75.0,0.0,0.0,1.0,0.7894736842105263,0.0,0.0,0.0,0.0,0.43680915283485533,0.22862564751027395
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.12,0.28,0.06,0.32,0.05,13,0.62,0.0,78.0,0.0,0.0,1.0,0.7722772277227723,0.0,0.0,0.0,0.0,0.5162072655504908,0.24291730779908832
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.12,0.28,0.12,0.32,0.025,13,0.48,0.0,65.0,0.0,0.0,1.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.7076880774827133,0.27738385394688836
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.12,0.28,0.12,0.32,0.025,13,0.48,0.0,66.0,0.0,0.0,1.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.6603769911198629,0.26886785840157534
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.12,0.28,0.12,0.32,0.025,13,0.48,0.0,65.0,0.0,0.0,1.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.533055045144617,0.24594990812603107
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.12,0.28,0.12,0.32,0.025,13,0.48,0.0,70.0,0.0,0.0,1.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.6783029907556906,0.27209453833602426
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.12,0.28,0.12,0.32,0.025,13,0.48,0.0,74.0,0.0,0.0,1.0,0.7326732673267327,0.0,0.0,0.0,0.0,0.5318685904728631,0.24573634628511534
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.24,0.0,0.035,0.08,0.12,0.32,0.025,13,0.48,0.0,110.0,0.0,0.0,1.0,0.7051282051282052,0.0,0.0,0.0,0.0,0.5171961088719899,0.24309529959695816
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.24,0.0,0.035,0.08,0.12,0.32,0.025,13,0.48,0.0,110.0,0.0,0.0,1.0,0.7096774193548387,0.0,0.0,0.0,0.0,0.5601331229389073,0.2508239621290033
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.24,0.0,0.035,0.08,0.12,0.32,0.025,13,0.48,0.0,109.0,0.0,0.0,1.0,0.6855345911949685,0.0,0.0,0.0,0.0,0.7169503791641563,0.2790510682495481
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.24,0.0,0.035,0.08,0.12,0.32,0.025,13,0.48,0.0,116.0,0.0,0.0,1.0,0.7435897435897436,0.0,0.0,0.0,0.0,0.6494963074586537,0.2669093353425577
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.24,0.0,0.035,0.08,0.12,0.32,0.025,13,0.48,0.0,118.0,0.0,0.0,1.0,0.7239263803680982,0.0,0.0,0.0,0.0,0.6103386243272797,0.2598609523789103
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.24,0.0,0.035,0.08,0.12,0.32,0.05,13,0.62,0.0,110.0,0.0,0.0,1.0,0.7051282051282052,0.0,0.0,0.0,0.0,0.5171961088719899,0.24309529959695816
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.24,0.0,0.035,0.08,0.12,0.32,0.05,13,0.62,0.0,110.0,0.0,0.0,1.0,0.7096774193548387,0.0,0.0,0.0,0.0,0.5601331229389073,0.2508239621290033
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.24,0.0,0.035,0.08,0.12,0.32,0.05,13,0.62,0.0,109.0,0.0,0.0,1.0,0.6855345911949685,0.0,0.0,0.0,0.0,0.7169503791641563,0.2790510682495481
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.24,0.0,0.035,0.08,0.12,0.32,0.05,13,0.62,0.0,116.0,0.0,0.0,1.0,0.7435897435897436,0.0,0.0,0.0,0.0,0.6494963074586537,0.2669093353425577
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.24,0.0,0.035,0.08,0.12,0.32,0.05,13,0.62,0.0,118.0,0.0,0.0,1.0,0.7239263803680982,0.0,0.0,0.0,0.0,0.6103386243272797,0.2598609523789103
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.24,0.0,0.035,0.16,0.06,0.48,0.025,21,0.62,0.0,147.0,0.0,0.0,1.0,0.9423076923076923,0.0,0.0,0.0,0.0,0.4967707668121454,0.23941873802618616
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.24,0.0,0.035,0.16,0.06,0.48,0.025,21,0.62,0.0,147.0,0.0,0.0,1.0,0.9483870967741935,0.0,0.0,0.0,0.0,0.5281445594378142,0.24506602069880656
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.24,0.0,0.035,0.16,0.06,0.48,0.025,21,0.62,0.0,145.0,0.0,0.0,1.0,0.9119496855345912,0.0,0.0,0.0,0.0,0.6548092489202411,0.2678656648056434
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.24,0.0,0.035,0.16,0.06,0.48,0.025,21,0.62,0.0,147.0,0.0,0.0,1.0,0.9423076923076923,0.0,0.0,0.0,0.0,0.6567944846011833,0.26822300722821296
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.24,0.0,0.035,0.16,0.06,0.48,0.025,21,0.62,0.0,154.0,0.0,0.0,1.0,0.9447852760736196,0.0,0.0,0.0,0.0,0.6005042668473657,0.25809076803252584
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.24,0.0,0.035,0.16,0.12,0.48,0.05,21,0.48,0.0,110.0,0.0,0.0,1.0,0.7051282051282052,0.0,0.0,0.0,0.0,0.5171961088719899,0.24309529959695816
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.24,0.0,0.035,0.16,0.12,0.48,0.05,21,0.48,0.0,110.0,0.0,0.0,1.0,0.7096774193548387,0.0,0.0,0.0,0.0,0.5601331229389073,0.2508239621290033
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.24,0.0,0.035,0.16,0.12,0.48,0.05,21,0.48,0.0,109.0,0.0,0.0,1.0,0.6855345911949685,0.0,0.0,0.0,0.0,0.7169503791641563,0.2790510682495481
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.24,0.0,0.035,0.16,0.12,0.48,0.05,21,0.48,0.0,116.0,0.0,0.0,1.0,0.7435897435897436,0.0,0.0,0.0,0.0,0.6494963074586537,0.2669093353425577
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.24,0.0,0.035,0.16,0.12,0.48,0.05,21,0.48,0.0,118.0,0.0,0.0,1.0,0.7239263803680982,0.0,0.0,0.0,0.0,0.6103386243272797,0.2598609523789103
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.24,0.0,0.035,0.28,0.06,0.48,0.05,21,0.62,0.0,147.0,0.0,0.0,1.0,0.9423076923076923,0.0,0.0,0.0,0.0,0.4967707668121454,0.23941873802618616
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.24,0.0,0.035,0.28,0.06,0.48,0.05,21,0.62,0.0,147.0,0.0,0.0,1.0,0.9483870967741935,0.0,0.0,0.0,0.0,0.5281445594378142,0.24506602069880656
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.24,0.0,0.035,0.28,0.06,0.48,0.05,21,0.62,0.0,145.0,0.0,0.0,1.0,0.9119496855345912,0.0,0.0,0.0,0.0,0.6548092489202411,0.2678656648056434
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.24,0.0,0.035,0.28,0.06,0.48,0.05,21,0.62,0.0,147.0,0.0,0.0,1.0,0.9423076923076923,0.0,0.0,0.0,0.0,0.6567944846011833,0.26822300722821296
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.24,0.0,0.035,0.28,0.06,0.48,0.05,21,0.62,0.0,154.0,0.0,0.0,1.0,0.9447852760736196,0.0,0.0,0.0,0.0,0.6005042668473657,0.25809076803252584
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.24,0.0,0.035,0.28,0.12,0.32,0.05,13,0.62,0.0,110.0,0.0,0.0,1.0,0.7051282051282052,0.0,0.0,0.0,0.0,0.5171961088719899,0.24309529959695816
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.24,0.0,0.035,0.28,0.12,0.32,0.05,13,0.62,0.0,110.0,0.0,0.0,1.0,0.7096774193548387,0.0,0.0,0.0,0.0,0.5601331229389073,0.2508239621290033
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.24,0.0,0.035,0.28,0.12,0.32,0.05,13,0.62,0.0,109.0,0.0,0.0,1.0,0.6855345911949685,0.0,0.0,0.0,0.0,0.7169503791641563,0.2790510682495481
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.24,0.0,0.035,0.28,0.12,0.32,0.05,13,0.62,0.0,116.0,0.0,0.0,1.0,0.7435897435897436,0.0,0.0,0.0,0.0,0.6494963074586537,0.2669093353425577
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.24,0.0,0.035,0.28,0.12,0.32,0.05,13,0.62,0.0,118.0,0.0,0.0,1.0,0.7239263803680982,0.0,0.0,0.0,0.0,0.6103386243272797,0.2598609523789103
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.24,0.0,0.035,0.28,0.12,0.48,0.05,13,0.48,0.0,110.0,0.0,0.0,1.0,0.7051282051282052,0.0,0.0,0.0,0.0,0.5171961088719899,0.24309529959695816
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.24,0.0,0.035,0.28,0.12,0.48,0.05,13,0.48,0.0,110.0,0.0,0.0,1.0,0.7096774193548387,0.0,0.0,0.0,0.0,0.5601331229389073,0.2508239621290033
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.24,0.0,0.035,0.28,0.12,0.48,0.05,13,0.48,0.0,109.0,0.0,0.0,1.0,0.6855345911949685,0.0,0.0,0.0,0.0,0.7169503791641563,0.2790510682495481
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.24,0.0,0.035,0.28,0.12,0.48,0.05,13,0.48,0.0,116.0,0.0,0.0,1.0,0.7435897435897436,0.0,0.0,0.0,0.0,0.6494963074586537,0.2669093353425577
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.24,0.0,0.035,0.28,0.12,0.48,0.05,13,0.48,0.0,118.0,0.0,0.0,1.0,0.7239263803680982,0.0,0.0,0.0,0.0,0.6103386243272797,0.2598609523789103
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.24,0.0,0.07,0.16,0.06,0.48,0.05,21,0.48,0.0,147.0,0.0,0.0,1.0,0.9423076923076923,0.0,0.0,0.0,0.0,0.5045208286823921,0.24081374916283058
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.24,0.0,0.07,0.16,0.06,0.48,0.05,21,0.48,0.0,146.0,0.0,0.0,1.0,0.9419354838709677,0.0,0.0,0.0,0.0,0.5315308933789031,0.24567556080820258
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.24,0.0,0.07,0.16,0.06,0.48,0.05,21,0.48,0.0,151.0,0.0,0.0,1.0,0.949685534591195,0.0,0.0,0.0,0.0,0.6385940765347533,0.26494693377625556
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.24,0.0,0.07,0.16,0.06,0.48,0.05,21,0.48,0.0,149.0,0.0,0.0,1.0,0.9551282051282052,0.0,0.0,0.0,0.0,0.6600321863216483,0.2688057935378967
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.24,0.0,0.07,0.16,0.06,0.48,0.05,21,0.48,0.0,152.0,0.0,0.0,1.0,0.9325153374233128,0.0,0.0,0.0,0.0,0.6016284249857944,0.25829311649744296
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.24,0.0,0.07,0.28,0.06,0.48,0.025,5,0.62,0.0,147.0,0.0,0.0,1.0,0.9423076923076923,0.0,0.0,0.0,0.0,0.5045208286823921,0.24081374916283058
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.24,0.0,0.07,0.28,0.06,0.48,0.025,5,0.62,0.0,146.0,0.0,0.0,1.0,0.9419354838709677,0.0,0.0,0.0,0.0,0.5315308933789031,0.24567556080820258
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.24,0.0,0.07,0.28,0.06,0.48,0.025,5,0.62,0.0,151.0,0.0,0.0,1.0,0.949685534591195,0.0,0.0,0.0,0.0,0.6385940765347533,0.26494693377625556
predictive_usefulness_witness,golden,phi,0.6300339887498948,0.012,0.24,0.0,0.07,0.28,0.06,0.48,0.025,5,0.62,0.0,149.0,0.0,0.0,1.0,0.9551282051282052,0.0,0.0,0.0,0.0,0.6600321863216483,0.2688057935378967
predictive_usefulness_witness,golden,phi,0.6420339887498948,0.024,0.24,0.0,0.07,0.28,0.06,0.48,0.025,5,0.62,0.0,152.0,0.0,0.0,1.0,0.9325153374233128,0.0,0.0,0.0,0.0,0.6016284249857944,0.25829311649744296
predictive_usefulness_witness,golden,phi,0.5940339887498948,-0.024,0.24,0.0,0.12,0.08,0.06,0.48,0.01,5,0.62,0.0,126.0,0.1987179487179487,0.0,1.0,0.6089743589743589,0.0,0.023959951459803404,0.0,0.0,0.5121428855321268,0.34089219122699554
predictive_usefulness_witness,golden,phi,0.6060339887498948,-0.012,0.24,0.0,0.12,0.08,0.06,0.48,0.01,5,0.62,0.0,126.0,0.2,0.0,1.0,0.6129032258064516,0.0,0.024872427754671043,0.0,0.0,0.5512205169142199,0.3498892987580911
predictive_usefulness_witness,golden,phi,0.6180339887498948,0.0,0.24,0.0,0.12,0.08,0.06,0.48,0.01,5,0.62,0.0,138.0,0.27672955974842767,0.0,1.0,0.5911949685534591,0.0,0.020602062490054182,0.0,0.0,0.7056501420875578,0.392136223432906
