flow,family,alpha,best_delay,best_slot_count,context_pressure,similarity_threshold,recall_window,recall_gain,layer_window,recency_decay,resonance_gain,layer_match_threshold,basin_radius,split_threshold,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_slot_recall_rate,same_region_recall_rate,same_layer_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,pollution,phase_lock_resistance,score
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,21,0.08,13,0.72,0.08,0.42,2,0.24,0.7579617834394905,0.4311594202898551,0.0362087326943557,0.08200212992545261,0.006868131868131868,0.0013736263736263737,0.006868131868131868,0.0,0.006868131868131868,0.0,0.9931318681318682,0.1103874959296646,0.36714165430082246,0.47894288984692207
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,21,0.08,21,0.55,0.14,0.3,2,0.36,0.7442827442827443,0.4266984505363528,0.03194888178913738,0.07454739084132056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11006186909801367,0.3634566708971615,0.4751617966710156
fib_13_21,rational,0.6550476190476191,21,13,0.04,0.78,21,0.2,21,0.72,0.14,0.18,2,0.24,0.7628635346756152,0.43274111675126903,0.04472843450479233,0.11608093716719915,0.06102635228848821,0.0319001386962552,0.06102635228848821,0.0013869625520110957,0.056865464632454926,0.0,0.9389736477115118,0.10647997394985347,0.36868673197222757,0.4910713905850655
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,13,0.2,8,0.72,0.08,0.42,2,0.36,0.7510729613733905,0.42892156862745096,0.0362087326943557,0.09478168264110756,0.036020583190394515,0.010291595197255575,0.036020583190394515,0.0,0.0274442538593482,0.0,0.9639794168096055,0.10843373493975904,0.36847205414518025,0.4853122142440213
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,13,0.2,13,0.55,0.08,0.18,2,0.36,0.7665094339622641,0.43391188251001334,0.05644302449414271,0.14589989350372737,0.25565217391304346,0.07478260869565218,0.25565217391304346,0.0052173913043478265,0.1426086956521739,0.019130434782608695,0.7443478260869565,0.10192119830674047,0.3731648493808558,0.5553603449396022
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,13,0.2,13,0.72,0.08,0.18,2,0.24,0.7578125,0.4311111111111111,0.08306709265175719,0.19808306709265175,0.3541284403669725,0.09174311926605505,0.3541284403669725,0.0,0.26238532110091745,0.03669724770642202,0.6458715596330276,0.0928036470205145,0.37777208934183404,0.556706095474887
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,13,0.2,13,0.72,0.08,0.42,2,0.24,0.7543103448275862,0.42997542997543,0.03727369542066028,0.09584664536741214,0.030927835051546393,0.00859106529209622,0.030927835051546393,0.0,0.027491408934707903,0.0,0.9690721649484536,0.10778248127645718,0.37032219422542745,0.4835599972658798
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,21,0.08,8,0.55,0.14,0.42,2,0.36,0.7563025210084033,0.430622009569378,0.03301384451544196,0.07667731629392971,0.004087193460490463,0.0027247956403269754,0.004087193460490463,0.0,0.004087193460490463,0.0,0.9959128065395095,0.1103874959296646,0.3650086038764414,0.478200474173936
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,21,0.08,13,0.55,0.08,0.18,2,0.24,0.7438423645320197,0.4265536723163842,0.0777422790202343,0.16826411075612355,0.2050561797752809,0.0898876404494382,0.2050561797752809,0.0014044943820224719,0.1601123595505618,0.021067415730337078,0.7949438202247191,0.09573428850537284,0.3753844012736577,0.5218302678354289
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,21,0.08,13,0.55,0.08,0.18,2,0.36,0.7688679245283019,0.43466666666666665,0.06496272630457935,0.13631522896698617,0.19807427785419532,0.08803301237964237,0.19807427785419532,0.001375515818431912,0.11416781292984869,0.015130674002751032,0.8019257221458047,0.10322370563334418,0.3729505545116364,0.5394238504996766
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,21,0.08,21,0.55,0.14,0.3,2,0.36,0.7600849256900213,0.43184559710494574,0.0362087326943557,0.08093716719914804,0.009510869565217392,0.001358695652173913,0.009510869565217392,0.001358695652173913,0.009510869565217392,0.0,0.9904891304347826,0.11006186909801367,0.3665927384223172,0.4799152621626461
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,21,0.14,13,0.55,0.14,0.18,2,0.24,0.7564655172413793,0.4306748466257669,0.03727369542066028,0.09478168264110756,0.03168044077134986,0.008264462809917356,0.03168044077134986,0.0013774104683195593,0.028925619834710745,0.0,0.9683195592286501,0.11071312276131554,0.3709543869840164,0.484162853087589
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,21,0.2,8,0.72,0.08,0.18,2,0.24,0.7538461538461538,0.4298245614035088,0.06922257720979766,0.20234291799787008,0.26666666666666666,0.10070921985815603,0.26666666666666666,0.0028368794326241137,0.2028368794326241,0.02269503546099291,0.7333333333333333,0.0928036470205145,0.3758867748347776,0.5386085367426078
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.58,21,0.2,8,0.72,0.08,0.42,2,0.24,0.7408993576017131,0.42558425584255843,0.03301384451544196,0.10117145899893504,0.027548209366391185,0.008264462809917356,0.027548209366391185,0.0,0.024793388429752067,0.0,0.9724517906336089,0.10680560078150439,0.3679227731282865,0.48009361681751295
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,13,0.08,8,0.55,0.14,0.3,2,0.24,0.758985200845666,0.43149038461538464,0.03727369542066028,0.07667731629392971,0.003472222222222222,0.0,0.003472222222222222,0.0,0.003472222222222222,0.0,0.9965277777777778,0.11136437642461738,0.3655980968762552,0.4784180470895198
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,13,0.08,8,0.72,0.08,0.42,2,0.36,0.7655913978494624,0.4336175395858709,0.04153354632587859,0.08413205537806177,0.028960817717206135,0.01192504258943782,0.028960817717206135,0.0,0.022146507666098807,0.0,0.9710391822827938,0.11006186909801367,0.36720068605924716,0.4864209475199851
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,13,0.14,8,0.55,0.08,0.18,2,0.36,0.765661252900232,0.4336399474375821,0.0617678381256656,0.12779552715654952,0.2094240837696335,0.06980802792321117,0.2094240837696335,0.0034904013961605585,0.12041884816753927,0.0,0.7905759162303665,0.10354933246499512,0.3687244340662783,0.5436277239248865
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,13,0.14,8,0.55,0.08,0.3,2,0.24,0.7693965517241379,0.4348355663824604,0.04153354632587859,0.08413205537806177,0.02054794520547945,0.00684931506849315,0.02054794520547945,0.0,0.018835616438356163,0.0,0.9794520547945206,0.11169000325626832,0.36990379334351,0.4841521433901108
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,13,0.14,13,0.55,0.08,0.18,2,0.24,0.7476190476190476,0.42779291553133514,0.0670926517571885,0.15122470713525027,0.20433996383363473,0.05063291139240506,0.20433996383363473,0.0018083182640144665,0.1717902350813743,0.0,0.7956600361663653,0.09964181048518397,0.3722334721434494,0.5190518972320611
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,13,0.14,13,0.55,0.08,0.42,2,0.36,0.7521008403361344,0.4292565947242206,0.03407880724174654,0.0777422790202343,0.0034662045060658577,0.0,0.0034662045060658577,0.0,0.0017331022530329288,0.0,0.9965337954939342,0.11103874959296646,0.3652584725541965,0.47774214556757405
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,13,0.14,21,0.72,0.08,0.3,2,0.24,0.7638888888888888,0.4330708661417323,0.059637912673056445,0.1288604898828541,0.1381692573402418,0.031088082901554404,0.1381692573402418,0.0,0.12089810017271158,0.0,0.8618307426597582,0.10354933246499512,0.369562517967268,0.5056824574975379
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,13,0.14,21,0.72,0.14,0.18,2,0.36,0.7405764966740577,0.42547770700636944,0.05005324813631523,0.11395101171458999,0.109375,0.046875,0.109375,0.001736111111111111,0.06770833333333333,0.0,0.890625,0.10485183979159883,0.37104752672870667,0.5080842024876734
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,13,0.2,8,0.72,0.08,0.42,2,0.24,0.7624190064794817,0.4325980392156863,0.03727369542066028,0.09371671991480299,0.023972602739726026,0.008561643835616438,0.023972602739726026,0.0,0.023972602739726026,0.0,0.976027397260274,0.10973624226636275,0.36929472568568855,0.4827381404974054
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,13,0.2,8,0.72,0.14,0.3,2,0.24,0.75,0.42857142857142855,0.03407880724174654,0.08626198083067092,0.006944444444444444,0.001736111111111111,0.006944444444444444,0.0,0.006944444444444444,0.0,0.9930555555555556,0.10973624226636275,0.3655884531466461,0.47731480785627994
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,13,0.2,13,0.55,0.14,0.3,2,0.24,0.758985200845666,0.43149038461538464,0.03407880724174654,0.07987220447284345,0.0017211703958691911,0.0017211703958691911,0.0017211703958691911,0.0,0.0017211703958691911,0.0,0.9982788296041308,0.11136437642461738,0.36483456254230273,0.4781554729939944
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,13,0.2,21,0.55,0.08,0.18,2,0.36,0.7552447552447552,0.4302788844621514,0.05750798722044728,0.14057507987220447,0.20959147424511546,0.0586145648312611,0.20959147424511546,0.003552397868561279,0.12433392539964476,0.0,0.7904085257548845,0.10061869098013676,0.37737864464475246,0.5406464601068722
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,21,0.14,8,0.55,0.08,0.18,2,0.36,0.7588652482269503,0.4314516129032258,0.06283280085197018,0.1448349307774228,0.16806722689075632,0.06442577030812324,0.16806722689075632,0.0014005602240896359,0.1134453781512605,0.0,0.8319327731092437,0.10126994464343862,0.37181810951168515,0.5245382360328372
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,21,0.14,13,0.55,0.14,0.42,2,0.36,0.7515657620041754,0.42908224076281287,0.02875399361022364,0.0777422790202343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10941061543471182,0.36227696649127406,0.47619725433089244
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,21,0.2,8,0.72,0.08,0.18,2,0.36,0.7548543689320388,0.43015214384508993,0.06070287539936102,0.16932907348242812,0.2517482517482518,0.11328671328671329,0.2517482517482518,0.0,0.13846153846153847,0.0,0.7482517482517482,0.0963855421686747,0.37644384006351617,0.5589246486306734
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,21,0.2,13,0.72,0.14,0.18,2,0.36,0.7600896860986547,0.4318471337579618,0.04792332268370607,0.11608093716719915,0.07534246575342465,0.03561643835616438,0.07534246575342465,0.0027397260273972603,0.05342465753424658,0.0,0.9246575342465754,0.10647997394985347,0.373156996425422,0.49971114747176476
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.68,21,0.2,21,0.55,0.14,0.42,2,0.36,0.738045738045738,0.4246411483253589,0.026624068157614485,0.08306709265175719,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10778248127645718,0.36376338656194784,0.47397822561181224
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,13,0.14,8,0.55,0.08,0.18,2,0.36,0.7534562211981567,0.4296977660972405,0.0617678381256656,0.12779552715654952,0.159369527145359,0.05779334500875657,0.159369527145359,0.0017513134851138354,0.1085814360770578,0.0,0.840630472854641,0.10322370563334418,0.3746577035285594,0.5213664484578225
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,13,0.14,21,0.55,0.14,0.18,2,0.36,0.7552742616033755,0.43028846153846156,0.0362087326943557,0.0777422790202343,0.010344827586206896,0.0017241379310344827,0.010344827586206896,0.0,0.005172413793103448,0.0,0.9896551724137931,0.10973624226636275,0.36561304971051234,0.48058657602043653
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,13,0.2,8,0.72,0.08,0.42,2,0.36,0.7553191489361702,0.4303030303030303,0.03407880724174654,0.08732694355697551,0.01692047377326565,0.0,0.01692047377326565,0.0,0.008460236886632826,0.0,0.9830795262267343,0.10973624226636275,0.3662347384192951,0.48233648967748904
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,21,0.08,8,0.72,0.08,0.18,2,0.36,0.7505827505827506,0.42876165113182424,0.06602768903088392,0.134185303514377,0.18956043956043955,0.08379120879120878,0.18956043956043955,0.0,0.10576923076923077,0.0,0.8104395604395604,0.10257245197004233,0.37521852135913436,0.5377980125427299
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,21,0.2,21,0.55,0.14,0.42,2,0.24,0.738045738045738,0.4246411483253589,0.026624068157614485,0.08306709265175719,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10778248127645718,0.36376338656194784,0.47397822561181224
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.58,13,0.08,21,0.55,0.14,0.3,2,0.36,0.814498933901919,0.4488836662749706,0.07922912205567452,0.009635974304068522,0.0064,0.0032,0.0064,0.0032,0.0032,0.0,0.9936,0.12276131553239987,0.5179701769589031,0.5129333285542258
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.58,13,0.14,8,0.72,0.14,0.3,2,0.24,0.8218884120171673,0.45111896348645464,0.0728051391862955,0.018201284796573874,0.02050473186119874,0.00946372239747634,0.02050473186119874,0.0031545741324921135,0.014195583596214511,0.0,0.9794952681388013,0.12211006186909801,0.5212602802954549,0.5179781322484617
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.58,13,0.2,8,0.72,0.14,0.3,2,0.24,0.8261802575107297,0.45240893066980026,0.069593147751606,0.019271948608137045,0.017350157728706624,0.007886435331230283,0.017350157728706624,0.0031545741324921135,0.012618296529968454,0.0,0.9826498422712934,0.12276131553239987,0.5229762305930852,0.5178282110435932
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.58,13,0.2,13,0.72,0.08,0.42,2,0.36,0.8426724137931034,0.45730994152046783,0.06852248394004283,0.016059957173447537,0.029921259842519685,0.014173228346456693,0.029921259842519685,0.0,0.011023622047244094,0.0,0.9700787401574803,0.12504070335395637,0.5224937230991087,0.5268859467274994
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.58,21,0.08,8,0.55,0.08,0.18,2,0.24,0.8113207547169812,0.4479166666666667,0.09421841541755889,0.0835117773019272,0.20851063829787234,0.07943262411347518,0.20851063829787234,0.00425531914893617,0.09078014184397164,0.0,0.7914893617021277,0.11071312276131554,0.5363423518039292,0.5861717683756824
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.58,21,0.08,8,0.55,0.14,0.18,2,0.36,0.8365591397849462,0.45550351288056207,0.07387580299785867,0.011777301927194861,0.02585034013605442,0.012244897959183673,0.02585034013605442,0.009523809523809525,0.005442176870748299,0.0,0.9741496598639455,0.12471507652230544,0.5209241165390981,0.5275957120541388
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.58,21,0.14,8,0.55,0.14,0.3,2,0.36,0.8290598290598291,0.4532710280373832,0.07387580299785867,0.009635974304068522,0.006765899864682003,0.0027063599458728013,0.006765899864682003,0.0027063599458728013,0.0027063599458728013,0.0,0.993234100135318,0.12406382285900358,0.5175712062857065,0.5155273158896232
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.68,13,0.2,13,0.55,0.08,0.3,2,0.36,0.8329764453961456,0.4544392523364486,0.0728051391862955,0.010706638115631691,0.014150943396226415,0.0047169811320754715,0.014150943396226415,0.0,0.0047169811320754715,0.0,0.9858490566037735,0.1243894496906545,0.5196730141692805,0.5188397513342503
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.68,21,0.08,21,0.72,0.08,0.42,2,0.36,0.8208955223880597,0.45081967213114754,0.07601713062098502,0.009635974304068522,0.01092896174863388,0.004098360655737705,0.01092896174863388,0.0,0.001366120218579235,0.0,0.9890710382513661,0.12341256919570173,0.5190915406073089,0.516285837526299
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.68,21,0.14,21,0.55,0.08,0.42,2,0.36,0.8230277185501066,0.45146198830409356,0.07601713062098502,0.008565310492505354,0.004087193460490463,0.0027247956403269754,0.004087193460490463,0.0,0.0,0.0,0.9959128065395095,0.1230869423640508,0.5188250880460175,0.5137579509588347
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.68,21,0.14,21,0.55,0.14,0.18,2,0.36,0.8177966101694916,0.44988344988344986,0.07066381156316917,0.010706638115631691,0.01092896174863388,0.004098360655737705,0.01092896174863388,0.004098360655737705,0.00273224043715847,0.0,0.9890710382513661,0.12341256919570173,0.5205351993740761,0.516385332480115
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.68,21,0.2,13,0.72,0.08,0.42,2,0.24,0.8272921108742004,0.45274212368728123,0.06745182012847965,0.014989293361884369,0.009497964721845319,0.0027137042062415195,0.009497964721845319,0.0,0.005427408412483039,0.0,0.9905020352781547,0.12373819602735266,0.5225750540381544,0.5156059581283974
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.68,21,0.2,21,0.72,0.14,0.18,2,0.24,0.8089887640449438,0.4472049689440994,0.07066381156316917,0.06745182012847965,0.0993006993006993,0.044755244755244755,0.0993006993006993,0.0,0.05034965034965035,0.0,0.9006993006993007,0.11494627157277759,0.5317130845945839,0.5436445323099223
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.78,13,0.08,13,0.55,0.08,0.3,2,0.36,0.8141025641025641,0.44876325088339225,0.08137044967880086,0.009635974304068522,0.009615384615384616,0.003205128205128205,0.009615384615384616,0.0,0.003205128205128205,0.0,0.9903846153846154,0.12243568870074895,0.520546832574581,0.5140357442256307
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.78,13,0.08,21,0.72,0.08,0.42,2,0.36,0.8170212765957446,0.4496487119437939,0.07601713062098502,0.009635974304068522,0.009615384615384616,0.004807692307692308,0.009615384615384616,0.0,0.0016025641025641025,0.0,0.9903846153846154,0.12373819602735266,0.5191025105191185,0.514989230591236
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.78,13,0.14,8,0.55,0.14,0.18,2,0.36,0.8191489361702128,0.4502923976608187,0.07387580299785867,0.010706638115631691,0.009554140127388535,0.004777070063694267,0.009554140127388535,0.004777070063694267,0.0031847133757961785,0.0,0.9904458598726115,0.12341256919570173,0.519551049943985,0.5158882726647366
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.78,21,0.08,8,0.55,0.08,0.18,2,0.36,0.8257080610021786,0.4522673031026253,0.0728051391862955,0.029978586723768737,0.1298342541436464,0.05110497237569061,0.1298342541436464,0.0013812154696132596,0.027624309392265192,0.0,0.8701657458563536,0.12145880820579616,0.5249185523530246,0.5689985862871619
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.78,21,0.08,13,0.55,0.08,0.42,2,0.24,0.8183760683760684,0.4500587544065805,0.08137044967880086,0.007494646680942184,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0,0.0,0.0,0.9986282578875172,0.1230869423640508,0.5188276479157077,0.5115959300524701
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.78,21,0.08,13,0.72,0.08,0.42,2,0.24,0.8240343347639485,0.45176470588235296,0.07922912205567452,0.010706638115631691,0.00823045267489712,0.00411522633744856,0.00823045267489712,0.0,0.00411522633744856,0.0,0.9917695473251029,0.1230869423640508,0.5213917637345156,0.514940426522853
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.78,21,0.08,21,0.55,0.14,0.3,2,0.36,0.8183760683760684,0.4500587544065805,0.08137044967880086,0.007494646680942184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1230869423640508,0.5188276479157077,0.5108336333642474
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.78,21,0.2,21,0.72,0.14,0.18,2,0.24,0.8333333333333334,0.45454545454545453,0.06531049250535331,0.05139186295503212,0.07397260273972603,0.0273972602739726,0.07397260273972603,0.005479452054794521,0.036986301369863014,0.0,0.9260273972602739,0.11950504721589059,0.5294744240956213,0.5400169159746899
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.58,13,0.2,8,0.72,0.08,0.42,2,0.36,0.8351177730192719,0.45507584597432904,0.06638115631691649,0.016059957173447537,0.031446540880503145,0.015723270440251572,0.031446540880503145,0.0,0.0110062893081761,0.0110062893081761,0.9685534591194969,0.12471507652230544,0.5223901644413771,0.5242479080775864
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.58,13,0.2,13,0.55,0.08,0.18,2,0.36,0.8129175946547884,0.4484029484029484,0.06638115631691649,0.06209850107066381,0.26375404530744334,0.10032362459546926,0.26375404530744334,0.008090614886731391,0.05501618122977346,0.02750809061488673,0.7362459546925566,0.11592315206773038,0.5311768377810013,0.6211154730316945
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.58,13,0.2,13,0.72,0.08,0.18,2,0.24,0.8226600985221675,0.45135135135135135,0.07708779443254818,0.13062098501070663,0.3933884297520661,0.1305785123966942,0.3933884297520661,0.006611570247933884,0.15702479338842976,0.04462809917355372,0.6066115702479339,0.10647997394985347,0.5426866524265981,0.6488787945551286
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.58,13,0.2,13,0.72,0.08,0.42,2,0.24,0.8365591397849462,0.45550351288056207,0.06531049250535331,0.020342612419700215,0.028081123244929798,0.0124804992199688,0.028081123244929798,0.0,0.0171606864274571,0.0078003120124804995,0.9719188767550702,0.1243894496906545,0.5240369863235188,0.5213706559874066
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.58,21,0.08,8,0.55,0.14,0.42,2,0.36,0.8183760683760684,0.4500587544065805,0.08137044967880086,0.007494646680942184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1230869423640508,0.5188276479157077,0.5108336333642474
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.58,21,0.08,13,0.55,0.08,0.18,2,0.24,0.8089622641509434,0.4471968709256845,0.09421841541755889,0.08458244111349036,0.20709219858156028,0.07943262411347518,0.20709219858156028,0.00425531914893617,0.09078014184397164,0.029787234042553193,0.7929078014184398,0.1103874959296646,0.5364017766649194,0.5791356491197854
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.58,21,0.08,13,0.55,0.08,0.18,2,0.36,0.8303571428571429,0.45365853658536587,0.07601713062098502,0.046038543897216275,0.22406639004149378,0.08713692946058091,0.22406639004149378,0.006915629322268326,0.034578146611341634,0.0318118948824343,0.7759336099585062,0.1185281667209378,0.5262357973107064,0.6095959063283986
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.58,21,0.08,21,0.55,0.14,0.3,2,0.36,0.8205128205128205,0.4507042253521127,0.07815845824411134,0.009635974304068522,0.005471956224350205,0.0027359781121751026,0.005471956224350205,0.0027359781121751026,0.0027359781121751026,0.0,0.9945280437756497,0.12341256919570173,0.5184495065205521,0.5135945574575249
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.58,21,0.14,13,0.55,0.14,0.18,2,0.24,0.8351409978308026,0.45508274231678486,0.07387580299785867,0.020342612419700215,0.02571041948579161,0.010825439783491205,0.02571041948579161,0.006765899864682003,0.014884979702300407,0.009472259810554804,0.9742895805142084,0.12276131553239987,0.5238190232985742,0.5217723898903325
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.58,21,0.2,8,0.72,0.08,0.18,2,0.24,0.8159806295399515,0.4493333333333333,0.06852248394004283,0.1284796573875803,0.32471264367816094,0.1206896551724138,0.32471264367816094,0.005747126436781609,0.1221264367816092,0.04454022988505747,0.6752873563218391,0.10745685444480625,0.5424886727560276,0.6260821536560573
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.58,21,0.2,8,0.72,0.08,0.42,2,0.24,0.8401727861771058,0.4565727699530516,0.06638115631691649,0.021413276231263382,0.025745257452574527,0.012195121951219513,0.025745257452574527,0.0,0.013550135501355014,0.008130081300813009,0.9742547425474255,0.1243894496906545,0.525486823057173,0.5221803013425822
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.68,13,0.08,8,0.55,0.14,0.3,2,0.24,0.8162393162393162,0.44941176470588234,0.08244111349036402,0.007494646680942184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12276131553239987,0.5187642183990728,0.5104641652310199
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.68,13,0.08,8,0.72,0.08,0.42,2,0.36,0.8191489361702128,0.4502923976608187,0.07494646680942184,0.009635974304068522,0.014285714285714285,0.006349206349206349,0.014285714285714285,0.0,0.0031746031746031746,0.0,0.9857142857142858,0.12373819602735266,0.5192618113138996,0.5171769453106623
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.68,13,0.14,8,0.55,0.08,0.18,2,0.36,0.8270509977827051,0.4526699029126214,0.07922912205567452,0.03854389721627409,0.2057877813504823,0.0707395498392283,0.2057877813504823,0.003215434083601286,0.03858520900321544,0.0,0.7942122186495176,0.11885379355258874,0.5263656306971789,0.603415208783528
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.68,13,0.14,8,0.55,0.08,0.3,2,0.24,0.8222698072805139,0.4512338425381904,0.07601713062098502,0.01284796573875803,0.011182108626198083,0.003194888178913738,0.011182108626198083,0.0,0.006389776357827476,0.0,0.9888178913738019,0.12276131553239987,0.5211397952242012,0.5151156692942765
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.68,13,0.14,13,0.55,0.08,0.18,2,0.24,0.812933025404157,0.4484076433121019,0.09421841541755889,0.06531049250535331,0.1766612641815235,0.06482982171799027,0.1766612641815235,0.0,0.08752025931928688,0.0,0.8233387358184765,0.11299251058287203,0.5338377096294307,0.5703667485337391
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.68,13,0.14,13,0.55,0.08,0.42,2,0.36,0.8247863247863247,0.4519906323185012,0.07708779443254818,0.008565310492505354,0.004784688995215311,0.003189792663476874,0.004784688995215311,0.0,0.0,0.0,0.9952153110047847,0.12341256919570173,0.5181840386798704,0.5143316968427881
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.68,13,0.14,21,0.72,0.08,0.3,2,0.24,0.8246013667425968,0.4519350811485643,0.08779443254817987,0.05460385438972163,0.14355628058727568,0.06199021207177814,0.14355628058727568,0.0,0.0636215334420881,0.0,0.8564437194127243,0.11559752523607945,0.5302617707198769,0.5642040158304473
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.68,13,0.14,21,0.72,0.14,0.18,2,0.36,0.8161925601750547,0.4493975903614458,0.06531049250535331,0.046038543897216275,0.13556618819776714,0.06539074960127592,0.13556618819776714,0.003189792663476874,0.017543859649122806,0.0,0.8644338118022329,0.1185281667209378,0.5295467188765504,0.5754120365751519
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.68,13,0.2,8,0.72,0.08,0.42,2,0.24,0.8265524625267666,0.4525205158264947,0.07066381156316917,0.016059957173447537,0.012578616352201259,0.0047169811320754715,0.012578616352201259,0.0,0.009433962264150943,0.0,0.9874213836477987,0.1230869423640508,0.5229486283853022,0.5158017440091777
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.68,13,0.2,8,0.72,0.14,0.3,2,0.24,0.8347639484978541,0.45497076023391814,0.07387580299785867,0.010706638115631691,0.003125,0.0015625,0.003125,0.0,0.0015625,0.0,0.996875,0.12406382285900358,0.5187313227741641,0.514613488248667
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.68,13,0.2,13,0.55,0.14,0.3,2,0.24,0.823404255319149,0.4515752625437573,0.07494646680942184,0.007494646680942184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12373819602735266,0.5163447907300873,0.5113351178073764
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.68,13,0.2,21,0.55,0.08,0.18,2,0.36,0.8408071748878924,0.45676004872107184,0.07494646680942184,0.046038543897216275,0.17647058823529413,0.05087440381558029,0.17647058823529413,0.001589825119236884,0.04133545310015898,0.0,0.8235294117647058,0.11917942038423966,0.530475120575941,0.5894160779695505
