flow,family,alpha,offset,window_width,delay,prediction_gain,pocket_gain,pocket_decay,fit_limit,revision_threshold,write_threshold,rupture_limit,write_count,witness_count,witness_conversion,delayed_retention,release_rate,rupture_rate,prediction_update_rate,mean_fit_error,mean_revision_size,mean_pocket_age,pollution,phase_lock_resistance,score
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.3,8,0.08,0.22,0.985,0.16,0.025,0.42,0.72,0.0,1.0,0.0,0.0,0.0,0.9990059642147118,0.0,1.1363916652696995,0.09091133322157596,25.0,0.0,0.36674919013866847,0.28605461565637186
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.3,8,0.08,0.22,0.985,0.16,0.025,0.42,0.72,0.0,2.0,0.0,0.0,0.001755926251097454,0.9964881474978051,0.0,1.2230573128491251,0.09784458502793,1.0,0.0,0.46116132905748997,0.2320384022193249
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.3,8,0.08,0.22,0.985,0.16,0.025,0.42,0.72,0.0,1.0,0.0,0.0,0.0,0.9991228070175439,0.0,1.2630310870472288,0.10104248696377831,18.0,0.0,0.4285967999784347,0.29718251171541643
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.3,8,0.08,0.22,0.985,0.16,0.025,0.42,0.72,0.0,1.0,0.0,0.0,0.0,0.9991482112436116,0.0,1.3391572564515015,0.10713258051612015,23.0,0.0,0.2941187859325475,0.27297545301811404
fib_13_21,rational,0.583047619047619,-0.036,0.3,8,0.08,0.34,0.9,0.16,0.055,0.74,0.52,0.0,2.0,0.0,0.0,0.0017316017316017316,0.9965367965367965,0.0,1.2564522155476712,0.10051617724381369,4.5,0.0,0.21799634403883328,0.21937787006551815
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.3,8,0.08,0.34,0.9,0.16,0.055,0.74,0.52,0.0,2.0,0.0,0.0,0.0017467248908296944,0.9965065502183406,0.0,1.1548582061851786,0.09238865649481429,5.5,0.0,0.46990372381017853,0.2736112971659874
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.3,8,0.08,0.34,0.9,0.16,0.055,0.74,0.52,0.0,7.0,0.0,0.0,0.006050129645635264,0.9878997407087294,0.0,1.2766689651794356,0.10213351721435486,2.857142857142857,0.0,0.4655367519881177,0.2496774511263374
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.3,8,0.08,0.34,0.9,0.16,0.055,0.74,0.52,0.0,1.0,0.0,0.0,0.0008841732979664014,0.9982316534040672,0.0,1.1652139847995446,0.09321711878396356,24.0,0.0,0.32457216044207426,0.27849372274341067
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.3,8,0.08,0.34,0.9,0.16,0.055,0.74,0.52,0.0,2.0,0.0,0.0,0.0017301038062283738,0.9965397923875432,0.0,1.2255640713589437,0.09804512570871551,1.0,0.0,0.45701397026489443,0.23128981184106817
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.3,8,0.08,0.34,0.9,0.16,0.055,0.74,0.52,0.0,2.0,0.0,0.0,0.0008695652173913044,0.9973913043478261,0.0,1.256914496444787,0.10055315971558294,7.0,0.0,0.42486666233738724,0.2788025692690389
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.3,8,0.08,0.34,0.9,0.16,0.055,0.74,0.52,0.0,1.0,0.0,0.0,0.0,0.9991482112436116,0.0,1.3391572564515015,0.10713258051612015,23.0,0.0,0.2941187859325475,0.27297545301811404
fib_13_21,rational,0.583047619047619,-0.036,0.3,8,0.08,0.34,0.985,0.16,0.055,0.42,0.92,0.0,2.0,0.0,0.0,0.000999000999000999,0.997002997002997,0.0,1.2217243487962497,0.09773794790369997,9.5,0.0,0.3054555454401293,0.2751018782991034
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.3,8,0.08,0.34,0.985,0.16,0.055,0.42,0.92,0.0,2.0,0.0,0.0,0.0010438413361169101,0.9968684759916493,0.0,1.1894547149528005,0.09515637719622405,8.5,0.0,0.5180312210574589,0.3089264363062322
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.3,8,0.08,0.34,0.985,0.16,0.055,0.42,0.92,0.0,5.0,0.0,0.0,0.0045045045045045045,0.9898648648648649,0.0,1.1767957939721048,0.09414366351776839,10.6,0.0,0.5333015889685444,0.3163996914197434
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.3,8,0.08,0.34,0.985,0.16,0.055,0.42,0.92,0.0,1.0,0.0,0.0,0.0,0.9986357435197817,0.0,1.101172545532591,0.08809380364260727,29.0,0.0,0.4306316182432258,0.2975682615429894
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.3,8,0.08,0.34,0.985,0.16,0.055,0.42,0.92,0.0,2.0,0.0,0.0,0.002157497303128371,0.9956850053937433,0.0,1.164910390186299,0.0931928312149039,1.0,0.0,0.344692745769814,0.2111061829117057
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.3,8,0.08,0.34,0.985,0.16,0.055,0.42,0.92,0.0,1.0,0.0,0.0,0.0,0.9990366088631984,0.0,1.2446691373474548,0.09957353098779641,21.0,0.0,0.493903469484271,0.30894116015264084
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.3,8,0.08,0.34,0.985,0.16,0.055,0.42,0.92,0.0,1.0,0.0,0.0,0.0,0.9990942028985508,0.0,1.3451936437124856,0.10761549149699887,23.0,0.0,0.319330730010714,0.2775157632859865
fib_13_21,rational,0.583047619047619,-0.036,0.3,8,0.08,0.34,0.985,0.44,0.025,0.74,0.92,0.0,1.0,0.0,0.0,0.0,0.9991273996509599,0.0,1.5288665939532182,0.12230932751625745,11.0,0.0,0.2215292653910924,0.2599101717843582
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.3,8,0.08,0.34,0.985,0.44,0.025,0.74,0.92,0.0,1.0,0.0,0.0,0.0008904719501335708,0.9982190560997328,0.0,1.4643024174081654,0.11714419339265324,2.0,0.0,0.4784613418302287,0.24397205706322966
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.3,8,0.08,0.34,0.985,0.44,0.025,0.74,0.92,0.0,1.0,0.0,0.0,0.0,0.9991111111111111,0.0,1.5230331620399014,0.12184265296319213,10.0,0.0,0.46717628140721323,0.30412728620885393
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.3,8,0.08,0.34,0.985,0.44,0.025,0.74,0.92,0.0,1.0,0.0,0.0,0.0,0.9990800367985281,0.0,1.4255772601994705,0.11404618081595763,8.0,0.0,0.3491684822964187,0.27399823645252536
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.3,8,0.08,0.34,0.985,0.44,0.025,0.74,0.92,0.0,1.0,0.0,0.0,0.0008680555555555555,0.9982638888888888,0.0,1.5193105542706702,0.12154484434165361,2.0,0.0,0.45712313936799676,0.24012938730846164
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.3,8,0.08,0.34,0.985,0.44,0.025,0.74,0.92,0.0,1.0,0.0,0.0,0.0,0.999128160418483,0.0,1.547432421887223,0.12379459375097786,7.0,0.0,0.42517724554996283,0.27878900000447626
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.3,8,0.08,0.34,0.985,0.44,0.025,0.74,0.92,0.0,1.0,0.0,0.0,0.0,0.9991518235793045,0.0,1.6018089097640686,0.12814471278112546,7.0,0.0,0.2940741841847174,0.25518950243229915
fib_13_21,rational,0.583047619047619,-0.036,0.3,8,0.14,0.22,0.985,0.44,0.055,0.74,0.52,0.0,1.0,0.0,0.0,0.0,0.9991349480968859,0.0,1.6762870465932138,0.23468018652304998,6.0,0.0,0.21718251550898382,0.23246078820107502
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.3,8,0.14,0.22,0.985,0.44,0.055,0.74,0.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6040035591848814,0.22456049828588337,0.0,0.0,0.4646409424182213,0.22363536963527983
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.3,8,0.14,0.22,0.985,0.44,0.055,0.74,0.52,0.0,1.0,0.0,0.0,0.0,0.9991379310344828,0.0,1.685942190400302,0.2360319066560423,5.0,0.0,0.46314442385621224,0.2678449234971833
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.3,8,0.14,0.22,0.985,0.44,0.055,0.74,0.52,0.0,1.0,0.0,0.0,0.0,0.9991289198606271,0.0,1.5459821368947921,0.2164374991652709,4.0,0.0,0.31744674088056046,0.23273081211963137
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.3,8,0.14,0.22,0.985,0.44,0.055,0.74,0.52,0.0,1.0,0.0,0.0,0.0008628127696289905,0.998274374460742,0.0,1.6933017366585799,0.23706224313220117,2.0,0.0,0.45478191888857367,0.23970754819929138
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.3,8,0.14,0.22,0.985,0.44,0.055,0.74,0.52,0.0,1.0,0.0,0.0,0.0,0.9991311902693311,0.0,1.663051866115573,0.23282726125618028,4.0,0.0,0.42378109913250384,0.25187090578863297
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.3,8,0.14,0.22,0.985,0.44,0.055,0.74,0.52,0.0,1.0,0.0,0.0,0.0,0.9991518235793045,0.0,1.7554840404193832,0.2457677656587137,7.0,0.0,0.2940741841847174,0.25518950243229915
fib_13_21,rational,0.583047619047619,-0.036,0.3,8,0.14,0.34,0.95,0.16,0.1,0.74,0.72,0.0,1.0,0.0,0.0,0.0008756567425569177,0.9982486865148862,0.0,1.341728679325251,0.1878420151055352,1.0,0.0,0.22312214467618274,0.18912092747000636
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.3,8,0.14,0.34,0.95,0.16,0.1,0.74,0.72,0.0,2.0,0.0,0.0,0.0017889087656529517,0.9964221824686941,0.0,1.3056896012257058,0.18279654417159882,1.5,0.0,0.4836435070265185,0.2405322772993589
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.3,8,0.14,0.34,0.95,0.16,0.1,0.74,0.72,0.0,2.0,0.0,0.0,0.0017921146953405018,0.996415770609319,0.0,1.3612208271719561,0.1905709158040739,1.5,0.0,0.4780689361646172,0.2395291110185917
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.3,8,0.14,0.34,0.95,0.16,0.1,0.74,0.72,0.0,1.0,0.0,0.0,0.0,0.9990574929311969,0.0,1.2512646288260565,0.17517704803564793,12.0,0.0,0.3613317369046797,0.28507741292559446
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.3,8,0.14,0.34,0.95,0.16,0.1,0.74,0.72,0.0,1.0,0.0,0.0,0.0008756567425569177,0.9982486865148862,0.0,1.354809798338637,0.1896733717674092,1.0,0.0,0.46025349568155083,0.23180457065097262
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.3,8,0.14,0.34,0.95,0.16,0.1,0.74,0.72,0.0,1.0,0.0,0.0,0.0,0.9991220368744512,0.0,1.3902714346477498,0.194638000850685,18.0,0.0,0.42904278818365016,0.297262820398079
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.3,8,0.14,0.34,0.95,0.16,0.1,0.74,0.72,0.0,1.0,0.0,0.0,0.0,0.9991518235793045,0.0,1.471369250261154,0.20599169503656156,7.0,0.0,0.2940741841847174,0.25518950243229915
fib_13_21,rational,0.583047619047619,-0.036,0.3,8,0.14,0.34,0.95,0.44,0.025,0.58,0.92,0.0,1.0,0.0,0.0,0.0,0.999129677980853,0.0,1.67603721653593,0.23464521031503022,6.0,0.0,0.2210870350946088,0.23316381253112878
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.3,8,0.14,0.34,0.95,0.44,0.025,0.58,0.92,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.610079283456545,0.22541109968391632,0.0,0.0,0.47528759511505814,0.22555176712071048
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.3,8,0.14,0.34,0.95,0.44,0.025,0.58,0.92,0.0,1.0,0.0,0.0,0.0,0.9991181657848325,0.0,1.6585064198380393,0.23219089877732552,10.0,0.0,0.4684032064975707,0.30434785053816943
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.3,8,0.14,0.34,0.95,0.44,0.025,0.58,0.92,0.0,1.0,0.0,0.0,0.0,0.9991063449508489,0.0,1.561500436360017,0.2186100610904024,4.0,0.0,0.32384722703158675,0.2338838026232072
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.3,8,0.14,0.34,0.95,0.44,0.025,0.58,0.92,0.0,1.0,0.0,0.0,0.0008635578583765112,0.998272884283247,0.0,1.7102387220395026,0.2394334210855304,2.0,0.0,0.45482594596479675,0.23971553268011134
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.3,8,0.14,0.34,0.95,0.44,0.025,0.58,0.92,0.0,1.0,0.0,0.0,0.0,0.9991273996509599,0.0,1.6644435790477703,0.23302210106668783,4.0,0.0,0.4259583672199615,0.2522629656691102
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.3,8,0.14,0.34,0.95,0.44,0.025,0.58,0.92,0.0,1.0,0.0,0.0,0.0,0.9991518235793045,0.0,1.7554840404193832,0.2457677656587137,7.0,0.0,0.2940741841847174,0.25518950243229915
fib_13_21,rational,0.583047619047619,-0.036,0.3,13,0.04,0.22,0.985,0.28,0.025,0.58,0.92,0.0,1.0,0.0,0.0,0.0,0.9990706319702602,0.0,1.3113581091472524,0.05245432436589009,11.0,0.0,0.2664472314705245,0.23356558184324663
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.3,13,0.04,0.22,0.985,0.28,0.025,0.58,0.92,0.0,1.0,0.0,0.0,0.0,0.9990680335507922,0.0,1.4895108931073207,0.05958043572429283,15.0,0.0,0.49522852764969494,0.28365395829027945
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.3,13,0.04,0.22,0.985,0.28,0.025,0.58,0.92,0.0,1.0,0.0,0.0,0.0,0.9990366088631984,0.0,1.3886550915263833,0.05554620366105533,15.0,0.0,0.49542960325212726,0.2786486188071741
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.3,13,0.04,0.22,0.985,0.28,0.025,0.58,0.92,0.0,1.0,0.0,0.0,0.0,0.9988558352402745,0.0,1.1922931816830236,0.047691727267320946,29.0,0.0,0.3959403190469327,0.2509296831029881
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.3,13,0.04,0.22,0.985,0.28,0.025,0.58,0.92,0.0,2.0,0.0,0.0,0.0009478672985781991,0.9971563981042654,0.0,1.2979518460083643,0.051918073840334575,3.0,0.0,0.298252967377862,0.18536353717092946
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.3,13,0.04,0.22,0.985,0.28,0.025,0.58,0.92,0.0,1.0,0.0,0.0,0.0,0.9991055456171736,0.0,1.347837271309006,0.05391349085236024,18.0,0.0,0.4406522148366625,0.2667450404113626
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.3,13,0.04,0.22,0.985,0.28,0.025,0.58,0.92,0.0,1.0,0.0,0.0,0.0,0.9991452991452991,0.0,1.4874556916151702,0.05949822766460681,13.0,0.0,0.2956830517556558,0.24762992193096459
fib_13_21,rational,0.583047619047619,-0.036,0.3,13,0.04,0.34,0.9,0.44,0.055,0.42,0.92,0.0,1.0,0.0,0.0,0.0,0.9991220368744512,0.0,1.4817704091387542,0.05927081636555017,11.0,0.0,0.22556921747275782,0.23472609812705608
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.3,13,0.04,0.34,0.9,0.44,0.055,0.42,0.92,0.0,1.0,0.0,0.0,0.0009199632014719411,0.9981600735970562,0.0,1.416608899512642,0.056664355980505676,2.0,0.0,0.48717119587724567,0.21637263506743185
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.3,13,0.04,0.34,0.9,0.44,0.055,0.42,0.92,0.0,1.0,0.0,0.0,0.0,0.9991204925241864,0.0,1.5788919852360173,0.0631556794094407,10.0,0.0,0.47031891860178454,0.2836371849091546
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.3,13,0.04,0.34,0.9,0.44,0.055,0.42,0.92,0.0,1.0,0.0,0.0,0.0,0.999054820415879,0.0,1.413351639412619,0.05653406557650477,8.0,0.0,0.34390257824296133,0.24371896434884
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.3,13,0.04,0.34,0.9,0.44,0.055,0.42,0.92,0.0,1.0,0.0,0.0,0.0008688097306689834,0.998262380538662,0.0,1.5363164427121676,0.061452657708486715,2.0,0.0,0.4567936541387141,0.21688596243680822
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.3,13,0.04,0.34,0.9,0.44,0.055,0.42,0.92,0.0,1.0,0.0,0.0,0.0,0.9991266375545852,0.0,1.5224265896413773,0.06089706358565509,7.0,0.0,0.42760287706745415,0.25534700407424943
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.3,13,0.04,0.34,0.9,0.44,0.055,0.42,0.92,0.0,1.0,0.0,0.0,0.0,0.9991496598639455,0.0,1.6556003942566397,0.06622401577026558,10.0,0.0,0.29473224434512135,0.255865837300396
fib_13_21,rational,0.583047619047619,-0.036,0.3,13,0.04,0.34,0.95,0.44,0.025,0.74,0.72,0.0,1.0,0.0,0.0,0.0,0.9991334488734835,0.0,1.4903678926202077,0.059614715704808315,11.0,0.0,0.2179167402664759,0.2337780699240367
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.3,13,0.04,0.34,0.95,0.44,0.025,0.74,0.72,0.0,1.0,0.0,0.0,0.0008703220191470844,0.9982593559617058,0.0,1.4370723019769782,0.057482892079079126,2.0,0.0,0.46662969363568463,0.2136943634925817
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.3,13,0.04,0.34,0.95,0.44,0.025,0.74,0.72,0.0,1.0,0.0,0.0,0.0,0.9991356957649092,0.0,1.5902572466273985,0.06361028986509595,10.0,0.0,0.4641774867065681,0.2830993821079558
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.3,13,0.04,0.34,0.95,0.44,0.025,0.74,0.72,0.0,1.0,0.0,0.0,0.0,0.999124343257443,0.0,1.4273238792897287,0.05709295517158915,8.0,0.0,0.32003610121537707,0.24011882956406772
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.3,13,0.04,0.34,0.95,0.44,0.025,0.74,0.72,0.0,1.0,0.0,0.0,0.000864304235090752,0.9982713915298185,0.0,1.5243559154357076,0.06097423661742831,2.0,0.0,0.4559528737440198,0.216136235162294
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.3,13,0.04,0.34,0.95,0.44,0.025,0.74,0.72,0.0,1.0,0.0,0.0,0.0,0.999129677980853,0.0,1.5287887800935118,0.061151551203740474,7.0,0.0,0.42453906456675605,0.2551135057296798
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.3,13,0.04,0.34,0.95,0.44,0.025,0.74,0.72,0.0,1.0,0.0,0.0,0.0,0.9991503823279524,0.0,1.6539244890630813,0.06615697956252325,7.0,0.0,0.2944120300936893,0.23794659679912228
fib_13_21,rational,0.583047619047619,-0.036,0.3,13,0.04,0.34,0.985,0.44,0.1,0.74,0.52,0.0,1.0,0.0,0.0,0.0,0.9991334488734835,0.0,1.4903678926202077,0.059614715704808315,11.0,0.0,0.2179167402664759,0.2337780699240367
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.3,13,0.04,0.34,0.985,0.44,0.1,0.74,0.52,0.0,1.0,0.0,0.0,0.0008628127696289905,0.998274374460742,0.0,1.4319906538751817,0.057279626155007264,2.0,0.0,0.4651661768847225,0.21317624733235724
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.3,13,0.04,0.34,0.985,0.44,0.1,0.74,0.52,0.0,1.0,0.0,0.0,0.0,0.9991364421416234,0.0,1.5899476799329315,0.06359790719731727,6.0,0.0,0.46364989464446194,0.2563222406803181
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.3,13,0.04,0.34,0.985,0.44,0.1,0.74,0.52,0.0,1.0,0.0,0.0,0.0,0.9991266375545852,0.0,1.4240424962013525,0.05696169984805411,8.0,0.0,0.3179882030192466,0.23958604696245972
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.3,13,0.04,0.34,0.985,0.44,0.1,0.74,0.52,0.0,1.0,0.0,0.0,0.0008635578583765112,0.998272884283247,0.0,1.5236398161283995,0.06094559264513597,2.0,0.0,0.45537629173167526,0.2159965857245694
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.3,13,0.04,0.34,0.985,0.44,0.1,0.74,0.52,0.0,1.0,0.0,0.0,0.0,0.999129677980853,0.0,1.5287887800935118,0.061151551203740474,7.0,0.0,0.42453906456675605,0.2551135057296798
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.3,13,0.04,0.34,0.985,0.44,0.1,0.74,0.52,0.0,1.0,0.0,0.0,0.0,0.9991503823279524,0.0,1.6539244890630813,0.06615697956252325,7.0,0.0,0.2944120300936893,0.23794659679912228
fib_13_21,rational,0.583047619047619,-0.036,0.3,13,0.08,0.12,0.985,0.44,0.1,0.42,0.92,0.0,1.0,0.0,0.0,0.0008695652173913044,0.9982608695652174,0.0,1.63348956239192,0.13067916499135357,1.0,0.0,0.2211885391910292,0.18877239116066546
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.3,13,0.08,0.12,0.985,0.44,0.1,0.42,0.92,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6162234725000317,0.12929787780000254,0.0,0.0,0.4692376866561542,0.22446278359810776
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.3,13,0.08,0.12,0.985,0.44,0.1,0.42,0.92,0.0,1.0,0.0,0.0,0.0,0.9991087344028521,0.0,1.656138029177106,0.13249104233416847,10.0,0.0,0.4682110540540708,0.3043136403536187
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.3,13,0.08,0.12,0.985,0.44,0.1,0.42,0.92,0.0,1.0,0.0,0.0,0.0009099181073703367,0.9981801637852593,0.0,1.5499323223562678,0.1239945857885014,1.0,0.0,0.33443876657185345,0.20916066032041214
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.3,13,0.08,0.12,0.985,0.44,0.1,0.42,0.92,0.0,1.0,0.0,0.0,0.0008650519031141869,0.9982698961937716,0.0,1.6623990242470126,0.132991921939761,2.0,0.0,0.4565728288830381,0.2400300911289738
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.3,13,0.08,0.12,0.985,0.44,0.1,0.42,0.92,0.0,1.0,0.0,0.0,0.0,0.999129677980853,0.0,1.6875329023770602,0.1350026321901648,4.0,0.0,0.4241629599926853,0.2519397012350048
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.3,13,0.08,0.12,0.985,0.44,0.1,0.42,0.92,0.0,1.0,0.0,0.0,0.0,0.9991503823279524,0.0,1.8047274917822134,0.1443781993425771,7.0,0.0,0.2944120300936893,0.25525037234596826
fib_13_21,rational,0.583047619047619,-0.036,0.3,13,0.08,0.22,0.9,0.28,0.025,0.42,0.92,0.0,1.0,0.0,0.0,0.0008928571428571428,0.9982142857142857,0.0,1.5179790008392104,0.12143832006713684,2.0,0.0,0.23667417258280332,0.20045055741411097
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.3,13,0.08,0.22,0.9,0.28,0.025,0.42,0.92,0.0,1.0,0.0,0.0,0.0009191176470588235,0.9981617647058824,0.0,1.6409879139772212,0.13127903311817765,8.0,0.0,0.4890269996980855,0.2992095004685312
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.3,13,0.08,0.22,0.9,0.28,0.025,0.42,0.92,0.0,1.0,0.0,0.0,0.0009813542688910696,0.9980372914622179,0.0,1.4247481048032455,0.11397984838425963,7.0,0.0,0.4938733060798196,0.29119792565810104
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.3,13,0.08,0.22,0.9,0.28,0.025,0.42,0.92,0.0,1.0,0.0,0.0,0.0,0.9989473684210526,0.0,1.3426231983655588,0.1074098558692447,12.0,0.0,0.37660512216731,0.2878310272532737
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.3,13,0.08,0.22,0.9,0.28,0.025,0.42,0.92,0.0,1.0,0.0,0.0,0.0009082652134423251,0.9981834695731153,0.0,1.4422354351369986,0.11537883481095988,2.0,0.0,0.4831624356129295,0.24481967740518049
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.3,13,0.08,0.22,0.9,0.28,0.025,0.42,0.92,0.0,1.0,0.0,0.0,0.0,0.9991126885536823,0.0,1.4725147643031762,0.1178011811442541,15.0,0.0,0.43383899589850305,0.29812651171958326
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.3,13,0.08,0.22,0.9,0.28,0.025,0.42,0.92,0.0,1.0,0.0,0.0,0.0,0.9991496598639455,0.0,1.6647220545008061,0.13317776436006448,7.0,0.0,0.2944946596682053,0.2552652745679414
fib_13_21,rational,0.583047619047619,-0.036,0.3,13,0.08,0.22,0.985,0.28,0.025,0.74,0.92,0.0,1.0,0.0,0.0,0.0,0.9991063449508489,0.0,1.5179790008392104,0.12143832006713684,11.0,0.0,0.23632562823712666,0.26257435928464884
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.3,13,0.08,0.22,0.985,0.28,0.025,0.74,0.92,0.0,1.0,0.0,0.0,0.0,0.9990800367985281,0.0,1.6409879139772212,0.13127903311817765,11.0,0.0,0.4888950111514948,0.3080379005353279
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.3,13,0.08,0.22,0.985,0.28,0.025,0.74,0.92,0.0,1.0,0.0,0.0,0.0,0.9990176817288802,0.0,1.4247481048032455,0.11397984838425963,15.0,0.0,0.49385849867151277,0.3089338224917171
fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,0.3,13,0.08,0.22,0.985,0.28,0.025,0.74,0.92,0.0,1.0,0.0,0.0,0.0,0.9989473684210526,0.0,1.3426231983655588,0.1074098558692447,12.0,0.0,0.37660512216731,0.2878310272532737
fib_13_21,rational,0.6310476190476191,0.012000000000000004,0.3,13,0.08,0.22,0.985,0.28,0.025,0.74,0.92,0.0,1.0,0.0,0.0,0.0009082652134423251,0.9981834695731153,0.0,1.4422354351369986,0.11537883481095988,2.0,0.0,0.4831624356129295,0.24481967740518049
fib_13_21,rational,0.6430476190476191,0.024000000000000004,0.3,13,0.08,0.22,0.985,0.28,0.025,0.74,0.92,0.0,1.0,0.0,0.0,0.0,0.9991126885536823,0.0,1.4725147643031762,0.1178011811442541,15.0,0.0,0.43383899589850305,0.29812651171958326
fib_13_21,rational,0.6550476190476191,0.036000000000000004,0.3,13,0.08,0.22,0.985,0.28,0.025,0.74,0.92,0.0,1.0,0.0,0.0,0.0,0.9991496598639455,0.0,1.6647220545008061,0.13317776436006448,7.0,0.0,0.2944946596682053,0.2552652745679414
fib_13_21,rational,0.583047619047619,-0.036,0.3,13,0.08,0.34,0.95,0.16,0.1,0.42,0.72,0.0,1.0,0.0,0.0,0.000877963125548727,0.9982440737489026,0.0,1.3441018093156252,0.10752814474525002,1.0,0.0,0.22694424117714995,0.18980908935081978
fib_13_21,rational,0.595047619047619,-0.023999999999999997,0.3,13,0.08,0.34,0.95,0.16,0.1,0.42,0.72,0.0,2.0,0.0,0.0,0.0018066847335140017,0.996386630532972,0.0,1.3288390124663934,0.10630712099731146,2.5,0.0,0.48599050691123225,0.24984504824492518
fib_13_21,rational,0.6070476190476191,-0.011999999999999997,0.3,13,0.08,0.34,0.95,0.16,0.1,0.42,0.72,0.0,2.0,0.0,0.0,0.0017857142857142857,0.9964285714285714,0.0,1.3835807207034347,0.11068645765627477,2.5,0.0,0.47261486222930105,0.24743575456635356
