mode,flow,family,alpha,offset,delay,slot_count,window_width,stack_gain,stack_decay,relation_gain,witness_threshold,write_threshold,rupture_threshold,write_count,witness_count,witness_conversion,delayed_retention,release_rate,rupture_rate,relation_rate,slot_revisit_rate,occupied_slots,mean_charge,max_charge,pollution,phase_lock_resistance,score
relational,fib_13_21,rational,0.583047619047619,-0.036,5,8,0.14,0.18,0.992,0.0,0.24,0.72,1.55,48.0,579.0,0.08290155440414508,0.07655502392344497,0.17391304347826086,0.0,0.7628458498023716,0.8629776021080369,4.0,0.18720246950825528,0.3713123811578718,0.011233211233211233,0.2924763028723998,0.5362150842065919
relational,fib_13_21,rational,0.595047619047619,-0.023999999999999997,5,8,0.14,0.18,0.992,0.0,0.24,0.72,1.55,51.0,580.0,0.08793103448275862,0.08082408874801902,0.1773142112125163,0.0,0.7601043024771839,0.8200782268578879,3.0,0.22598945232985224,0.49681801995422925,0.012454212454212455,0.5340305031510773,0.5648271915912458
relational,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,5,8,0.14,0.18,0.992,0.0,0.24,0.72,1.55,48.0,579.0,0.08290155440414508,0.07655502392344497,0.1867704280155642,0.0,0.7522697795071336,0.8132295719844358,3.0,0.2008842971819919,0.45088771855061677,0.011721611721611722,0.5124476990155806,0.5593548764830747
relational,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,5,8,0.14,0.18,0.992,0.0,0.24,0.72,1.55,48.0,572.0,0.08391608391608392,0.07741935483870968,0.1979301423027167,0.0,0.8357050452781372,0.8111254851228978,3.0,0.22707394330891748,0.5298435703238381,0.011721611721611722,0.36896771316790666,0.5360321175305037
relational,fib_13_21,rational,0.6310476190476191,0.012000000000000004,5,8,0.14,0.18,0.992,0.0,0.24,0.72,1.55,49.0,580.0,0.08448275862068966,0.07790143084260731,0.1946222791293214,0.0,0.7784891165172856,0.8335467349551856,2.0,0.2487478805471857,0.5363589099818189,0.011965811965811967,0.5265648543632435,0.550348529982442
relational,fib_13_21,rational,0.6430476190476191,0.024000000000000004,5,8,0.14,0.18,0.992,0.0,0.24,0.72,1.55,51.0,593.0,0.08600337268128162,0.07919254658385093,0.17541613316261204,0.0,0.8501920614596671,0.8489116517285531,4.0,0.24074097528008417,0.6271855413662674,0.012454212454212455,0.4937398890284883,0.5691691829873764
relational,fib_13_21,rational,0.6550476190476191,0.036000000000000004,5,8,0.14,0.18,0.992,0.0,0.24,0.72,1.55,55.0,567.0,0.09700176366843033,0.08842443729903537,0.21065989847715735,0.0,0.7842639593908629,0.8654822335025381,3.0,0.20709961768053542,0.6030000977160247,0.013431013431013432,0.35289963945765723,0.5364739161466073
relational,fib_13_21,rational,0.583047619047619,-0.036,5,8,0.14,0.18,0.992,0.18,0.36,0.54,1.55,253.0,398.0,0.635678391959799,0.38863287250384027,0.1422924901185771,0.0,0.8260869565217391,0.5480895915678524,5.0,0.18232386432347208,0.43960313705755455,0.055921855921855924,0.3218619088701907,0.6941265388008874
relational,fib_13_21,rational,0.595047619047619,-0.023999999999999997,5,8,0.14,0.18,0.992,0.18,0.36,0.54,1.55,253.0,389.0,0.6503856041131105,0.3940809968847352,0.16297262059973924,0.0,0.8448500651890483,0.576271186440678,5.0,0.22758461110174347,0.39038819891414445,0.060805860805860805,0.5511685550932337,0.7326429496267456
relational,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,5,8,0.14,0.18,0.992,0.18,0.36,0.54,1.55,253.0,406.0,0.6231527093596059,0.38391502276176026,0.14526588845654995,0.0,0.8249027237354085,0.6018158236057068,6.0,0.16227366748158017,0.3482507783068866,0.06056166056166056,0.5294297872525309,0.7351690872850711
relational,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,5,8,0.14,0.18,0.992,0.18,0.36,0.54,1.55,255.0,412.0,0.6189320388349514,0.3823088455772114,0.1371280724450194,0.0,0.8098318240620958,0.5756791720569211,5.0,0.1770143562277984,0.42425510308906134,0.06227106227106227,0.4008894768675829,0.7027366629642385
relational,fib_13_21,rational,0.6310476190476191,0.012000000000000004,5,8,0.14,0.18,0.992,0.18,0.36,0.54,1.55,256.0,412.0,0.6213592233009708,0.38323353293413176,0.1446862996158771,0.0,0.8220230473751601,0.5416133162612036,5.0,0.2012191048147159,0.3353953289217105,0.06251526251526252,0.5415864050808887,0.7253439332648745
relational,fib_13_21,rational,0.6430476190476191,0.024000000000000004,5,8,0.14,0.18,0.992,0.18,0.36,0.54,1.55,261.0,434.0,0.6013824884792627,0.37553956834532376,0.11011523687580026,0.0,0.8476312419974392,0.5736235595390525,5.0,0.1669430724678186,0.342267073689103,0.06373626373626373,0.5058370635590868,0.71693986498998
relational,fib_13_21,rational,0.6550476190476191,0.036000000000000004,5,8,0.14,0.18,0.992,0.18,0.36,0.54,1.55,259.0,436.0,0.5940366972477065,0.3726618705035971,0.11802030456852793,0.0,0.817258883248731,0.5710659898477157,5.0,0.22347760322004295,0.43689515138207086,0.06324786324786325,0.3706842806299637,0.6931501835744227
relational,fib_13_21,rational,0.583047619047619,-0.036,5,8,0.14,0.3,0.94,0.0,0.24,0.54,1.55,19.0,392.0,0.04846938775510204,0.046228710462287104,0.45849802371541504,0.0,0.7404479578392622,0.8735177865612648,2.0,0.07342182477695854,0.26726849075503467,0.00463980463980464,0.29757668566236717,0.48747411121890605
relational,fib_13_21,rational,0.595047619047619,-0.023999999999999997,5,8,0.14,0.3,0.94,0.0,0.24,0.54,1.55,39.0,384.0,0.1015625,0.09219858156028368,0.45136186770428016,0.0,0.7315175097276264,0.7470817120622568,3.0,0.05858447508336517,0.2452038448235783,0.009523809523809525,0.5465951542871681,0.5546458973754632
relational,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,5,8,0.14,0.3,0.94,0.0,0.24,0.54,1.55,30.0,391.0,0.07672634271099744,0.07125890736342043,0.45395590142671854,0.0,0.7665369649805448,0.8184176394293126,2.0,0.044090696259583506,0.15921089938412467,0.007326007326007326,0.5221625785205455,0.5320828266837222
relational,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,5,8,0.14,0.3,0.94,0.0,0.24,0.54,1.55,13.0,409.0,0.03178484107579462,0.030805687203791468,0.4540750323415265,0.0,0.8990944372574385,0.6985769728331177,1.0,0.05430493176545352,0.27188362581415426,0.0031746031746031746,0.3684015448563439,0.48276159061647506
relational,fib_13_21,rational,0.6310476190476191,0.012000000000000004,5,8,0.14,0.3,0.94,0.0,0.24,0.54,1.55,27.0,392.0,0.06887755102040816,0.06443914081145585,0.46350832266325226,0.0,0.7605633802816901,0.8604353393085787,2.0,0.0794086564117043,0.2474375894401626,0.006593406593406593,0.5369027993033721,0.5315518489644833
relational,fib_13_21,rational,0.6430476190476191,0.024000000000000004,5,8,0.14,0.3,0.94,0.0,0.24,0.54,1.55,10.0,422.0,0.023696682464454975,0.023148148148148147,0.4468629961587708,0.0,0.7592829705505761,0.7477592829705506,2.0,0.05611289799126514,0.24202975443755204,0.002442002442002442,0.49181152927828287,0.5117132683284016
relational,fib_13_21,rational,0.6550476190476191,0.036000000000000004,5,8,0.14,0.3,0.94,0.0,0.24,0.54,1.55,45.0,363.0,0.12396694214876033,0.11029411764705882,0.4828897338403042,0.0,0.7515842839036755,0.8770595690747782,3.0,0.07358476685071104,0.24830544864218224,0.01098901098901099,0.36772220135619516,0.5305981634747073
relational,fib_13_21,rational,0.583047619047619,-0.036,5,8,0.14,0.3,0.975,0.18,0.24,0.72,1.15,112.0,570.0,0.19649122807017544,0.16422287390029325,0.10144927536231885,0.0,0.8010540184453228,0.8142292490118577,4.0,0.15104620513689213,0.33658220295430197,0.026862026862026864,0.29833937259604804,0.5731266246119593
relational,fib_13_21,rational,0.595047619047619,-0.023999999999999997,5,8,0.14,0.3,0.975,0.18,0.24,0.72,1.15,114.0,558.0,0.20430107526881722,0.16964285714285715,0.12385919165580182,0.0,0.8044328552803129,0.7627118644067796,4.0,0.13051626204830813,0.31192843454535557,0.027594627594627594,0.5387451225796767,0.6123602377301633
relational,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,5,8,0.14,0.3,0.975,0.18,0.24,0.72,1.15,102.0,572.0,0.17832167832167833,0.1513353115727003,0.125810635538262,0.0,0.808041504539559,0.8261997405966277,5.0,0.168003851329744,0.5018654707000049,0.02490842490842491,0.5139699683747141,0.6124778127821489
relational,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,5,8,0.14,0.3,0.975,0.18,0.24,0.72,1.15,105.0,576.0,0.18229166666666666,0.15418502202643172,0.11901681759379043,0.0,0.8382923673997412,0.8253557567917206,4.0,0.15789197125497556,0.5854256900572685,0.02564102564102564,0.37632387373407405,0.580674342030653
relational,fib_13_21,rational,0.6310476190476191,0.012000000000000004,5,8,0.14,0.3,0.975,0.18,0.24,0.72,1.15,114.0,578.0,0.1972318339100346,0.16473988439306358,0.11395646606914213,0.0,0.8130601792573624,0.7669654289372599,3.0,0.20480982730422695,0.5141278482170487,0.02783882783882784,0.5315605355362645,0.598578893691771
relational,fib_13_21,rational,0.6430476190476191,0.024000000000000004,5,8,0.14,0.3,0.975,0.18,0.24,0.72,1.15,116.0,587.0,0.19761499148211242,0.16500711237553342,0.0998719590268886,0.0,0.8809218950064021,0.7900128040973111,4.0,0.17835261934376187,0.5771740248180284,0.028327228327228327,0.49700672215857755,0.6052175462202081
relational,fib_13_21,rational,0.6550476190476191,0.036000000000000004,5,8,0.14,0.3,0.975,0.18,0.24,0.72,1.15,120.0,579.0,0.20725388601036268,0.17167381974248927,0.11294416243654823,0.0,0.7779187817258884,0.7956852791878173,4.0,0.15843452795556362,0.373943055749039,0.029304029304029304,0.3574545752713054,0.5847048344917477
relational,fib_13_21,rational,0.583047619047619,-0.036,5,8,0.14,0.3,0.992,0.0,0.24,0.72,1.55,156.0,544.0,0.2867647058823529,0.22285714285714286,0.077733860342556,0.0,0.7905138339920948,0.7285902503293807,4.0,0.2344749023451459,0.5731869108489479,0.034432234432234435,0.3060958419515112,0.5997186937402555
relational,fib_13_21,rational,0.595047619047619,-0.023999999999999997,5,8,0.14,0.3,0.992,0.0,0.24,0.72,1.55,149.0,529.0,0.28166351606805295,0.21976401179941002,0.11603650586701435,0.0,0.8018252933507171,0.7470664928292047,5.0,0.2564260620724469,0.5568314213350258,0.035897435897435895,0.5417509929683351,0.6449215425542592
relational,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,5,8,0.14,0.3,0.992,0.0,0.24,0.72,1.55,149.0,543.0,0.27440147329650094,0.2153179190751445,0.10246433203631647,0.0,0.7937743190661478,0.7639429312581063,5.0,0.23872640141174256,0.5589256156796424,0.03638583638583639,0.5150890560083319,0.639506154356036
relational,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,5,8,0.14,0.3,0.992,0.0,0.24,0.72,1.55,153.0,540.0,0.2833333333333333,0.22077922077922077,0.1034928848641656,0.0,0.8266494178525227,0.6972833117723156,4.0,0.25306705027458176,0.6011562133624877,0.03736263736263736,0.3819567922466164,0.6091972199613149
relational,fib_13_21,rational,0.6310476190476191,0.012000000000000004,5,8,0.14,0.3,0.992,0.0,0.24,0.72,1.55,144.0,569.0,0.2530755711775044,0.20196353436185133,0.08706786171574904,0.0,0.795134443021767,0.7259923175416133,4.0,0.3198922748282703,0.6388743760283928,0.035164835164835165,0.5276496467975631,0.6255668309457366
relational,fib_13_21,rational,0.6430476190476191,0.024000000000000004,5,8,0.14,0.3,0.992,0.0,0.24,0.72,1.55,157.0,576.0,0.2725694444444444,0.21418826739427013,0.06145966709346991,0.0,0.8591549295774648,0.736235595390525,4.0,0.21734060955175022,0.5992230258134275,0.03833943833943834,0.49471226483662933,0.6268314790996896
relational,fib_13_21,rational,0.6550476190476191,0.036000000000000004,5,8,0.14,0.3,0.992,0.0,0.24,0.72,1.55,152.0,584.0,0.2602739726027397,0.20652173913043478,0.06598984771573604,0.0,0.7753807106598984,0.7525380710659898,4.0,0.22532089571440367,0.46607086412221466,0.03711843711843712,0.3598324362638977,0.6017778668877429
relational,fib_13_21,rational,0.583047619047619,-0.036,5,8,0.22,0.1,0.94,0.36,0.24,0.72,1.55,0.0,567.0,0.0,0.0,0.5467625899280576,0.0,0.0,0.7609912070343725,0.0,0.06302380966075527,0.23119034819768153,0.0,0.27144953145597095,0.32062616963727186
relational,fib_13_21,rational,0.595047619047619,-0.023999999999999997,5,8,0.22,0.1,0.94,0.36,0.24,0.72,1.55,0.0,507.0,0.0,0.0,0.5966587112171837,0.0,0.0,0.888623707239459,0.0,0.05992827345186294,0.18650332102470207,0.0,0.490826352050588,0.35273269365506305
relational,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,5,8,0.22,0.1,0.94,0.36,0.24,0.72,1.55,0.0,512.0,0.0,0.0,0.5920318725099601,0.0,0.0,0.8334661354581673,0.0,0.04514495178506872,0.1381957275195562,0.0,0.4818160699639279,0.35156865884363087
relational,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,5,8,0.22,0.1,0.94,0.36,0.24,0.72,1.55,0.0,599.0,0.0,0.0,0.5110204081632653,0.0,0.0,0.8146938775510204,0.0,0.046614328071178476,0.2061435573417442,0.0,0.3350232246204802,0.3329424914494809
relational,fib_13_21,rational,0.6310476190476191,0.012000000000000004,5,8,0.22,0.1,0.94,0.36,0.24,0.72,1.55,0.0,502.0,0.0,0.0,0.5993615323224262,0.0,0.0,0.6959297685554668,0.0,0.07029402158439557,0.154103962492107,0.0,0.4819552797583879,0.35115115282199655
relational,fib_13_21,rational,0.6430476190476191,0.024000000000000004,5,8,0.22,0.1,0.94,0.36,0.24,0.72,1.55,0.0,490.0,0.0,0.0,0.6048387096774194,0.0,0.0,0.7258064516129032,0.0,0.06192486597998545,0.18980738446284998,0.0,0.4676914308697043,0.3485403063585075
relational,fib_13_21,rational,0.6550476190476191,0.036000000000000004,5,8,0.22,0.1,0.94,0.36,0.24,0.72,1.55,0.0,534.0,0.0,0.0,0.5761904761904761,0.0,0.0,0.8865079365079365,0.0,0.07152508164339959,0.26245455942340273,0.0,0.33227172794203275,0.3285920478992967
relational,fib_13_21,rational,0.583047619047619,-0.036,5,8,0.3,0.1,0.975,0.36,0.24,0.54,1.15,627.0,1135.0,0.5524229074889868,0.35584562996594776,0.02759381898454746,0.0,0.859271523178808,0.6429359823399559,5.0,0.1958175393756396,0.3845329137572003,0.04884004884004884,0.400316265918953,0.6944806815324064
relational,fib_13_21,rational,0.595047619047619,-0.023999999999999997,5,8,0.3,0.1,0.975,0.36,0.24,0.54,1.15,583.0,1148.0,0.5078397212543554,0.3367995378393992,0.031879194630872486,0.0,0.7869127516778524,0.6633109619686801,5.0,0.1781877093666599,0.36818476328829663,0.051526251526251524,0.4686248187599399,0.6942734668402002
relational,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,5,8,0.3,0.1,0.975,0.36,0.24,0.54,1.15,582.0,1147.0,0.5074106364428945,0.3366107576633892,0.032456631225517625,0.0,0.8393956351426972,0.65976496922216,5.0,0.1343974527355602,0.28996157579036497,0.06471306471306472,0.46515115498922965,0.6926562930274266
relational,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,5,8,0.3,0.1,0.975,0.36,0.24,0.54,1.15,569.0,1139.0,0.4995610184372256,0.3331381733021077,0.03774647887323944,0.0,0.824225352112676,0.6698591549295775,4.0,0.1556868149465189,0.22983681610636011,0.06617826617826618,0.4857194397916633,0.6823781705827887
relational,fib_13_21,rational,0.6310476190476191,0.012000000000000004,5,8,0.3,0.1,0.975,0.36,0.24,0.54,1.15,590.0,1162.0,0.5077452667814114,0.3367579908675799,0.022321428571428572,0.0,0.8683035714285714,0.6607142857142857,5.0,0.20438822963255016,0.4497215062233624,0.0822954822954823,0.47630508062720367,0.6938991101674983
relational,fib_13_21,rational,0.6430476190476191,0.024000000000000004,5,8,0.3,0.1,0.975,0.36,0.24,0.54,1.15,569.0,1138.0,0.5,0.3333333333333333,0.04476776720761052,0.0,0.7839955232232793,0.6709569110240626,5.0,0.1796490703567905,0.36762065174749753,0.09548229548229548,0.4340778019498466,0.6829992882624247
relational,fib_13_21,rational,0.6550476190476191,0.036000000000000004,5,8,0.3,0.1,0.975,0.36,0.24,0.54,1.15,559.0,1110.0,0.5036036036036036,0.33493109646494906,0.05331820760068066,0.0,0.8349404424276801,0.6704480998298356,5.0,0.17026081629403803,0.32897696955277445,0.1028083028083028,0.5620539170304841,0.7033219552259968
relational,fib_13_21,rational,0.583047619047619,-0.036,5,8,0.3,0.18,0.94,0.18,0.24,0.54,1.55,87.0,1340.0,0.06492537313432836,0.06096706377014716,0.21247240618101546,0.0,0.858167770419426,0.9116997792494481,2.0,0.10848222912624227,0.266581548142691,0.015384615384615385,0.37295186463459207,0.5185689869857505
relational,fib_13_21,rational,0.595047619047619,-0.023999999999999997,5,8,0.3,0.18,0.94,0.18,0.24,0.54,1.55,93.0,1192.0,0.07802013422818792,0.07237354085603113,0.28131991051454136,0.0,0.785234899328859,0.8635346756152126,4.0,0.11156199661874264,0.39752807258901784,0.018803418803418803,0.43961036710461754,0.5513181446705452
relational,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,5,8,0.3,0.18,0.94,0.18,0.24,0.54,1.55,90.0,1253.0,0.07182761372705507,0.06701414743112435,0.2484611080022384,0.0,0.8628987129266927,0.8651371012870733,3.0,0.09887465332692735,0.33883567606482173,0.014163614163614164,0.4421724398892707,0.5409094220219234
relational,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,5,8,0.3,0.18,0.94,0.18,0.24,0.54,1.55,120.0,1204.0,0.09966777408637874,0.09063444108761329,0.2540845070422535,0.0,0.8247887323943662,0.8546478873239437,3.0,0.111113711320039,0.3306626854095513,0.019536019536019536,0.33456940781804156,0.5312975345486441
relational,fib_13_21,rational,0.6310476190476191,0.012000000000000004,5,8,0.3,0.18,0.94,0.18,0.24,0.54,1.55,98.0,1293.0,0.07579273008507348,0.0704529115744069,0.22377232142857142,0.0,0.7706473214285714,0.8649553571428571,3.0,0.12370633442402987,0.2636960157847086,0.019291819291819293,0.4490336407246929,0.5443247149155395
relational,fib_13_21,rational,0.6430476190476191,0.024000000000000004,5,8,0.3,0.18,0.94,0.18,0.24,0.54,1.55,60.0,1229.0,0.04882017900732303,0.04654771140418929,0.2786793508673755,0.0,0.7403469501958589,0.885282596530498,2.0,0.11985044352894555,0.38839258733199183,0.014652014652014652,0.4022119016467155,0.5144118140036956
relational,fib_13_21,rational,0.6550476190476191,0.036000000000000004,5,8,0.3,0.18,0.94,0.18,0.24,0.54,1.55,122.0,1126.0,0.108348134991119,0.09775641025641026,0.29211571185479296,0.0,0.7260351673284174,0.8338060124787294,4.0,0.1042657821896,0.3941920525311374,0.029792429792429794,0.30453862413729527,0.5373023287995085
relational,fib_13_21,rational,0.583047619047619,-0.036,5,8,0.3,0.18,0.992,0.18,0.24,0.72,1.15,709.0,1087.0,0.6522539098436062,0.39476614699331847,0.008830022075055188,0.0,0.8173289183222958,0.5993377483443708,5.0,0.3133150389839876,0.5222547972484664,0.051770451770451774,0.4042024452004572,0.7194416226345518
relational,fib_13_21,rational,0.595047619047619,-0.023999999999999997,5,8,0.3,0.18,0.992,0.18,0.24,0.72,1.15,692.0,1087.0,0.6366145354185833,0.388982574480045,0.0050335570469798654,0.0,0.7544742729306487,0.604586129753915,6.0,0.33456302075166433,0.5206836508212115,0.061782661782661785,0.46731867671378047,0.7366923653291509
relational,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,5,8,0.3,0.18,0.992,0.18,0.24,0.72,1.15,689.0,1087.0,0.6338546458141674,0.38795045045045046,0.006155567991046447,0.0,0.7935086737548964,0.608282036933408,6.0,0.23392809260417832,0.4617866804967712,0.07863247863247863,0.46362428190099536,0.7342131768300362
relational,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,5,8,0.3,0.18,0.992,0.18,0.24,0.72,1.15,686.0,1080.0,0.6351851851851852,0.3884484711211778,0.0050704225352112674,0.0,0.7932394366197183,0.6056338028169014,5.0,0.3355966382354949,0.5673996294546325,0.08644688644688645,0.48662192638689306,0.7264701201088064
relational,fib_13_21,rational,0.6310476190476191,0.012000000000000004,5,8,0.3,0.18,0.992,0.18,0.24,0.72,1.15,695.0,1090.0,0.6376146788990825,0.38935574229691877,0.00390625,0.0,0.8348214285714286,0.6060267857142857,5.0,0.3173106731209949,0.5945213077166205,0.0967032967032967,0.46419479675692044,0.72279800783528
relational,fib_13_21,rational,0.6430476190476191,0.024000000000000004,5,8,0.3,0.18,0.992,0.18,0.24,0.72,1.15,686.0,1090.0,0.6293577981651376,0.38626126126126126,0.006155567991046447,0.0,0.7554560716284275,0.608282036933408,6.0,0.27583911897022423,0.46477004919356274,0.11306471306471307,0.42785192564837926,0.7250334243560492
relational,fib_13_21,rational,0.6550476190476191,0.036000000000000004,5,8,0.3,0.18,0.992,0.18,0.24,0.72,1.15,674.0,1077.0,0.6258124419684308,0.38492290119931466,0.006806579693703914,0.0,0.8304027226318775,0.6091888825865003,5.0,0.2618051804617788,0.412297862281896,0.11843711843711843,0.3359927709471012,0.6978452960015373
relational,fib_13_21,rational,0.583047619047619,-0.036,5,8,0.3,0.3,0.975,0.18,0.36,0.72,1.55,606.0,1108.0,0.5469314079422383,0.35355892648774795,0.05408388520971302,0.0,0.8394039735099338,0.6280353200883002,5.0,0.25643590913876163,0.647687489442049,0.05201465201465202,0.259878137621111,0.6688903464036569
relational,fib_13_21,rational,0.595047619047619,-0.023999999999999997,5,8,0.3,0.3,0.975,0.18,0.36,0.72,1.55,559.0,1103.0,0.5067996373526745,0.33634175691937424,0.07046979865771812,0.0,0.7980984340044742,0.6700223713646533,5.0,0.2329191455330794,0.5018048999035909,0.06398046398046398,0.457738927037723,0.6890931886201339
relational,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,5,8,0.3,0.3,0.975,0.18,0.36,0.72,1.55,576.0,1096.0,0.5255474452554745,0.3444976076555024,0.06435366536094013,0.0,0.799664241745943,0.6614437604924455,5.0,0.2381417361714187,0.43156340882968325,0.07496947496947497,0.45503037261909807,0.6927739816672918
relational,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,5,8,0.3,0.3,0.975,0.18,0.36,0.72,1.55,584.0,1036.0,0.5637065637065637,0.36049382716049383,0.08732394366197183,0.0,0.8033802816901409,0.6535211267605634,5.0,0.22834545564913553,0.5661731423207222,0.0884004884004884,0.48064700433105456,0.7036623671548667
relational,fib_13_21,rational,0.6310476190476191,0.012000000000000004,5,8,0.3,0.3,0.975,0.18,0.36,0.72,1.55,579.0,1103.0,0.5249320036264733,0.3442330558858502,0.06138392857142857,0.0,0.8560267857142857,0.6646205357142857,5.0,0.24884535111307138,0.5357319942196709,0.08815628815628816,0.4601467009454656,0.6926998847428328
relational,fib_13_21,rational,0.6430476190476191,0.024000000000000004,5,8,0.3,0.3,0.975,0.18,0.36,0.72,1.55,563.0,1101.0,0.5113533151680291,0.33834134615384615,0.06883044208170118,0.0,0.7677672076105204,0.6731952993844432,5.0,0.22122960195429853,0.4706148002084972,0.10744810744810745,0.4270580600707611,0.6823394807568358
relational,fib_13_21,rational,0.6550476190476191,0.036000000000000004,5,8,0.3,0.3,0.975,0.18,0.36,0.72,1.55,555.0,1039.0,0.534167468719923,0.3481806775407779,0.09585933068633012,0.0,0.8287010777084515,0.659103800340329,5.0,0.2784509464003122,0.6367496639207707,0.11452991452991453,0.5525846488731714,0.7057903291867287
relational,fib_13_21,rational,0.583047619047619,-0.036,5,8,0.3,0.3,0.992,0.0,0.24,0.72,1.55,492.0,1267.0,0.388318863456985,0.27970437748720867,0.02924944812362031,0.0,0.8057395143487859,0.7041942604856513,5.0,0.3026539878250573,0.6726634376356901,0.038583638583638585,0.24540278568252505,0.6301146323913985
relational,fib_13_21,rational,0.595047619047619,-0.023999999999999997,5,8,0.3,0.3,0.992,0.0,0.24,0.72,1.55,475.0,1264.0,0.37579113924050633,0.27314548591144333,0.027404921700223715,0.0,0.7757270693512305,0.7248322147651006,5.0,0.29971428855392923,0.570598740484094,0.04395604395604396,0.4495609193425588,0.6593413018067661
relational,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,5,8,0.3,0.3,0.992,0.0,0.24,0.72,1.55,484.0,1262.0,0.38351822503961963,0.27720504009163804,0.02294348069390039,0.0,0.774482372691662,0.7185226636821489,5.0,0.30891338289999576,0.6106058678079629,0.06031746031746032,0.4504269108489166,0.6605614607919313
relational,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,5,8,0.3,0.3,0.992,0.0,0.24,0.72,1.55,481.0,1248.0,0.3854166666666667,0.2781954887218045,0.025915492957746478,0.0,0.796056338028169,0.7177464788732394,5.0,0.31107377376981526,0.6432848418452409,0.07423687423687424,0.4711449682752443,0.6632040525710458
relational,fib_13_21,rational,0.6310476190476191,0.012000000000000004,5,8,0.3,0.3,0.992,0.0,0.24,0.72,1.55,477.0,1288.0,0.3703416149068323,0.27025495750708217,0.015066964285714286,0.0,0.8292410714285714,0.7243303571428571,5.0,0.3781224857626766,0.6633314366013292,0.0757020757020757,0.4465635226332484,0.6559941851992529
relational,fib_13_21,rational,0.6430476190476191,0.024000000000000004,5,8,0.3,0.3,0.992,0.0,0.24,0.72,1.55,481.0,1264.0,0.3805379746835443,0.27564469914040113,0.023503077783995522,0.0,0.7425853385562395,0.7224398433128147,5.0,0.2841840073340546,0.5831847755442157,0.09157509157509157,0.4128025642331289,0.6515650625226985
relational,fib_13_21,rational,0.6550476190476191,0.036000000000000004,5,8,0.3,0.3,0.992,0.0,0.24,0.72,1.55,475.0,1250.0,0.38,0.2753623188405797,0.021554169030062395,0.0,0.8077141236528644,0.7203630175836642,5.0,0.2908009654733764,0.5303301402344318,0.10061050061050061,0.315673879655888,0.6353725601980844
relational,fib_13_21,rational,0.583047619047619,-0.036,5,13,0.14,0.1,0.975,0.36,0.24,0.72,1.55,2.0,458.0,0.004366812227074236,0.004347826086956522,0.4010416666666667,0.0,0.3984375,0.8072916666666666,2.0,0.0613554300136441,0.25223519265243,0.0004884004884004884,0.3046255766239714,0.4785381260786947
relational,fib_13_21,rational,0.595047619047619,-0.023999999999999997,5,13,0.14,0.1,0.975,0.36,0.24,0.72,1.55,0.0,440.0,0.0,0.0,0.4394904458598726,0.0,0.0,0.7554140127388536,0.0,0.0489853037183357,0.13872553576141555,0.0,0.5421114104448266,0.3703683989195799
relational,fib_13_21,rational,0.6070476190476191,-0.011999999999999997,5,13,0.14,0.1,0.975,0.36,0.24,0.72,1.55,0.0,417.0,0.0,0.0,0.46332046332046334,0.0,0.0,0.8211068211068211,0.0,0.06430914688945308,0.2611520721100008,0.0,0.5175267822074112,0.36500505735395805
relational,fib_13_21,rational,0.6190476190476191,3.469446951953614e-18,5,13,0.14,0.1,0.975,0.36,0.24,0.72,1.55,0.0,388.0,0.0,0.0,0.49805950840879687,0.0,0.0,0.7102199223803364,0.0,0.04489230128454335,0.21542264627258728,0.0,0.3718635239668283,0.3396145933301647
relational,fib_13_21,rational,0.6310476190476191,0.012000000000000004,5,13,0.14,0.1,0.975,0.36,0.24,0.72,1.55,0.0,409.0,0.0,0.0,0.47831632653061223,0.0,0.0,0.7563775510204082,0.0,0.06317308090529637,0.2262444683810784,0.0,0.5419170437665974,0.3680077474108189
relational,fib_13_21,rational,0.6430476190476191,0.024000000000000004,5,13,0.14,0.1,0.975,0.36,0.24,0.72,1.55,0.0,456.0,0.0,0.0,0.41613316261203587,0.0,0.0,0.8335467349551856,0.0,0.062112824445754417,0.27445118472498553,0.0,0.501979193347728,0.36534868117891434
