flow,family,alpha,best_delay,best_slot_count,context_pressure,similarity_threshold,recall_window,recall_gain,pass_through,split_threshold,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_slot_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,pollution,phase_lock_resistance,score
golden,phi,0.6180339887498948,13,13,0.24,0.58,13,0.14,0.46,0.24,0.7792207792207793,0.43795620437956206,0.00846979107848673,0.14059853190287974,0.5921052631578947,0.0,0.40625,0.5921052631578947,0.40789473684210525,0.08531422989254314,0.46702675389905524,0.5136646620568738
golden,phi,0.6180339887498948,13,13,0.24,0.58,13,0.2,0.18,0.36,0.8970414201183432,0.4728633811603244,0.003952569169960474,0.09090909090909091,0.5952732644017725,0.0,0.23338257016248154,0.5952732644017725,0.40472673559822747,0.10257245197004233,0.4436698187032063,0.5550863232233014
golden,phi,0.6180339887498948,13,13,0.24,0.58,21,0.08,0.46,0.36,0.9324009324009324,0.4825090470446321,0.003952569169960474,0.059853190287972896,0.572463768115942,0.0,0.10248447204968944,0.572463768115942,0.427536231884058,0.10615434711820254,0.46160261440514916,0.6084187842463551
golden,phi,0.6180339887498948,13,13,0.24,0.58,21,0.14,0.18,0.24,0.7254901960784313,0.42045454545454547,0.006775832862789385,0.14850367024280067,0.5640326975476839,0.0,0.3583106267029973,0.5640326975476839,0.4359673024523161,0.0846629762292413,0.4625071568606537,0.502829531978095
golden,phi,0.6180339887498948,13,13,0.24,0.58,21,0.14,0.46,0.24,0.7754854368932039,0.43677375256322626,0.007340485601355167,0.1665725578769057,0.5628970775095299,0.0,0.3735705209656925,0.5628970775095299,0.4371029224904701,0.08531422989254314,0.4695144710467448,0.5125433506293964
golden,phi,0.6180339887498948,13,13,0.24,0.58,21,0.14,0.46,0.36,0.9320388349514563,0.4824120603015075,0.004517221908526256,0.09655561829474874,0.5650793650793651,0.0,0.1724867724867725,0.5650793650793651,0.43492063492063493,0.10159557147508955,0.4670455905566182,0.5848174080317915
golden,phi,0.6180339887498948,13,13,0.24,0.58,21,0.2,0.18,0.24,0.7314148681055156,0.4224376731301939,0.009034443817052512,0.1756070016939582,0.5578673602080624,0.0,0.4044213263979194,0.5578673602080624,0.44213263979193757,0.08303484207098664,0.4585597746543504,0.5026194873988094
golden,phi,0.6180339887498948,13,13,0.24,0.68,13,0.14,0.46,0.24,0.7958236658932715,0.44315245478036175,0.00564652738565782,0.12027103331451157,0.5128644939965694,0.0,0.3653516295025729,0.5128644939965694,0.48713550600343053,0.09215239335721263,0.462611815167448,0.5165132712331215
golden,phi,0.6180339887498948,13,13,0.24,0.68,13,0.14,0.46,0.36,0.9028901734104047,0.47448359659781286,0.003952569169960474,0.06662902315076229,0.49242424242424243,0.0,0.17575757575757575,0.49242424242424243,0.5075757575757576,0.11234125691957017,0.4642424317668711,0.5786656950967135
golden,phi,0.6180339887498948,13,13,0.24,0.68,21,0.08,0.46,0.36,0.9193548387096774,0.4789915966386555,0.003952569169960474,0.05533596837944664,0.4801670146137787,0.0,0.09290187891440502,0.4801670146137787,0.5198329853862212,0.10582872028655162,0.45738753924546194,0.6088243232996201
golden,phi,0.6180339887498948,13,13,0.24,0.68,21,0.2,0.46,0.36,0.8929440389294404,0.4717223650385604,0.004517221908526256,0.11688311688311688,0.46756152125279643,0.0,0.22930648769574943,0.46756152125279643,0.5324384787472036,0.10094431781178768,0.4473823290403205,0.5554942731198723
golden,phi,0.6180339887498948,13,13,0.24,0.78,13,0.14,0.32,0.24,0.7997724687144482,0.4443742098609355,0.005081874647092038,0.10163749294184077,0.37381703470031546,0.0,0.28391167192429023,0.37381703470031546,0.6261829652996845,0.0963855421686747,0.45762664749778004,0.5177548300860357
golden,phi,0.6180339887498948,13,13,0.24,0.78,21,0.14,0.32,0.36,0.9226260257913247,0.4798780487804878,0.004517221908526256,0.06945228684359118,0.3713670613562971,0.0,0.13132400430570507,0.3713670613562971,0.628632938643703,0.10778248127645718,0.470329400834157,0.5929241299431832
golden,phi,0.6180339887498948,13,13,0.24,0.78,21,0.2,0.18,0.24,0.759581881533101,0.4316831683168317,0.007340485601355167,0.13721061547148503,0.35037406483790523,0.0,0.3029925187032419,0.35037406483790523,0.6496259351620948,0.08922175187235429,0.45461147196738894,0.4995905271465693
silver,metallic,0.43821356237309517,21,13,0.08,0.58,13,0.14,0.18,0.24,0.7863436123348018,0.4401972872996301,0.07700534759358289,0.05561497326203209,0.828125,0.0,0.390625,0.0,0.171875,0.04982090524259199,0.5854868391568173,0.5744640388657095
