flow,family,alpha,best_delay,best_slot_count,context_pressure,similarity_threshold,recall_window,recall_gain,split_threshold,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_slot_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,pollution,phase_lock_resistance,score
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.82,13,0.12,0.3,0.8043478260869565,0.4457831325301205,0.09100642398286937,0.020342612419700215,0.0,0.0,0.08571428571428572,0.06857142857142857,0.7085714285714285,0.11950504721589059,0.5197444959188824,0.5180938528248101
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.82,13,0.2,0.44,0.8213507625272332,0.45095693779904306,0.09100642398286937,0.013918629550321198,0.0,0.0,0.0446927374301676,0.0782122905027933,0.6983240223463687,0.12145880820579616,0.5204970912151381,0.530969698650872
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.82,21,0.06,0.18,0.7744034707158352,0.43643031784841074,0.09100642398286937,0.033190578158458245,0.0,0.0,0.1262135922330097,0.07766990291262135,0.7038834951456311,0.11527189840442853,0.5202968687078988,0.4987413958748892
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.82,21,0.06,0.3,0.7991266375545851,0.4441747572815534,0.09850107066381156,0.019271948608137045,0.0,0.0,0.06422018348623854,0.09174311926605505,0.6834862385321101,0.11755128622598503,0.5203981353529907,0.5181607811531015
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.82,21,0.12,0.18,0.7902869757174393,0.44143033292231815,0.09421841541755889,0.03747323340471092,0.0,0.0,0.15348837209302327,0.08372093023255814,0.7209302325581395,0.11527189840442853,0.5214319852311244,0.4925284737345628
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.82,21,0.12,0.3,0.810989010989011,0.44781553398058255,0.09314775160599571,0.02462526766595289,0.0,0.0,0.08256880733944955,0.08256880733944955,0.6834862385321101,0.1185281667209378,0.5218862448045598,0.5172135735669591
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.82,21,0.12,0.44,0.8021505376344086,0.4451073985680191,0.08993576017130621,0.01284796573875803,0.0,0.0,0.02727272727272727,0.09545454545454546,0.6772727272727272,0.11950504721589059,0.5210651945906526,0.5286525417313056
pi_mod1,constant,0.15359265358979313,21,13,0.22,0.82,21,0.2,0.3,0.7891304347826087,0.44106925880923453,0.08779443254817987,0.031049250535331904,0.0,0.0,0.11574074074074074,0.0787037037037037,0.7083333333333334,0.11657440573103224,0.5218634167693725,0.5044611512879273
pi_mod1,constant,0.15359265358979313,21,13,0.36,0.55,13,0.06,0.44,0.8156182212581344,0.44922341696535245,0.0867237687366167,0.017130620985010708,0.0,0.0,0.07065217391304347,0.40217391304347827,0.16847826086956522,0.12048192771084337,0.5184374673408823,0.40997553343928617
pi_mod1,constant,0.15359265358979313,21,13,0.36,0.55,13,0.12,0.18,0.7877358490566038,0.44063324538258575,0.1006423982869379,0.08779443254817987,0.0,0.0,0.47398843930635837,0.4046242774566474,0.1791907514450867,0.10745685444480625,0.5290721030276451,0.32669872375489334
pi_mod1,constant,0.15359265358979313,21,13,0.36,0.55,13,0.12,0.3,0.8337129840546698,0.4546583850931677,0.09421841541755889,0.043897216274089934,0.0,0.0,0.2074468085106383,0.39893617021276595,0.20212765957446807,0.11755128622598503,0.522540382913576,0.38004485793059417
pi_mod1,constant,0.15359265358979313,21,13,0.36,0.55,13,0.2,0.18,0.7732696897374701,0.4360699865410498,0.09850107066381156,0.10599571734475374,0.0,0.0,0.6149068322981367,0.40372670807453415,0.13043478260869565,0.10354933246499512,0.5299212373241968,0.31504917950833256
pi_mod1,constant,0.15359265358979313,21,13,0.36,0.55,21,0.06,0.18,0.7622377622377622,0.43253968253968256,0.10492505353319058,0.08565310492505353,0.0,0.0,0.43010752688172044,0.41935483870967744,0.15591397849462366,0.10615434711820254,0.5299691851726829,0.31807453239917377
pi_mod1,constant,0.15359265358979313,21,13,0.36,0.55,21,0.06,0.3,0.8058035714285714,0.446229913473424,0.09635974304068523,0.03747323340471092,0.0,0.0,0.15813953488372093,0.4186046511627907,0.17209302325581396,0.11559752523607945,0.5239963700490231,0.3841347862369882
pi_mod1,constant,0.15359265358979313,21,13,0.36,0.55,21,0.2,0.18,0.7481840193704601,0.4279778393351801,0.09957173447537473,0.12740899357601712,0.0,0.0,0.6432432432432432,0.42162162162162165,0.11891891891891893,0.09899055682188213,0.5335487738592382,0.30835114820193626
pi_mod1,constant,0.15359265358979313,21,13,0.36,0.7,13,0.06,0.44,0.8191721132897604,0.4502994011976048,0.09421841541755889,0.011777301927194861,0.0,0.0,0.03389830508474576,0.2542372881355932,0.4463276836158192,0.12113318137414524,0.5200327326495984,0.49277655278153604
pi_mod1,constant,0.15359265358979313,21,13,0.36,0.7,13,0.12,0.18,0.7674943566591422,0.4342273307790549,0.09421841541755889,0.06745182012847965,0.0,0.0,0.33152173913043476,0.21739130434782608,0.483695652173913,0.11006186909801367,0.5268400200523347,0.4069114141269007
pi_mod1,constant,0.15359265358979313,21,13,0.36,0.7,13,0.12,0.44,0.8120950323974082,0.44815256257449343,0.0835117773019272,0.018201284796573874,0.0,0.0,0.06349206349206349,0.2698412698412698,0.4126984126984127,0.1208075545424943,0.5201373718100375,0.47331001621367025
pi_mod1,constant,0.15359265358979313,21,13,0.36,0.7,13,0.2,0.18,0.7939814814814815,0.4425806451612903,0.0974304068522484,0.0728051391862955,0.0,0.0,0.35714285714285715,0.2087912087912088,0.4945054945054945,0.10973624226636275,0.5290999519295276,0.4086551401499563
pi_mod1,constant,0.15359265358979313,21,13,0.36,0.7,13,0.2,0.44,0.8285714285714286,0.453125,0.0867237687366167,0.022483940042826552,0.0,0.0,0.09340659340659341,0.25824175824175827,0.41208791208791207,0.12145880820579616,0.5219636982624241,0.47043188714078255
pi_mod1,constant,0.15359265358979313,21,13,0.36,0.7,21,0.06,0.18,0.7629796839729119,0.4327784891165173,0.1006423982869379,0.06316916488222699,0.0,0.0,0.2753623188405797,0.2608695652173913,0.4251207729468599,0.10875936177140996,0.5276271508615806,0.4080372805887176
pi_mod1,constant,0.15359265358979313,21,13,0.36,0.7,21,0.12,0.18,0.7545871559633027,0.4300653594771242,0.09957173447537473,0.08137044967880086,0.0,0.0,0.3523809523809524,0.2619047619047619,0.42857142857142855,0.10582872028655162,0.5314881494338377,0.38561415937100063
pi_mod1,constant,0.15359265358979313,21,13,0.36,0.7,21,0.2,0.3,0.7842696629213484,0.43954659949622166,0.08886509635974305,0.061027837259100645,0.0,0.0,0.24,0.2577777777777778,0.4311111111111111,0.11169000325626832,0.5288914005934235,0.4240037480669834
pi_mod1,constant,0.15359265358979313,21,13,0.36,0.82,13,0.2,0.18,0.7898230088495575,0.44128553770086526,0.09528907922912205,0.03854389721627409,0.0,0.0,0.18435754189944134,0.13966480446927373,0.7206703910614525,0.11494627157277759,0.5217643747911989,0.4708602006030936
pi_mod1,constant,0.15359265358979313,21,13,0.36,0.82,13,0.2,0.44,0.8213507625272332,0.45095693779904306,0.09100642398286937,0.013918629550321198,0.0,0.0,0.0446927374301676,0.16201117318435754,0.6983240223463687,0.12145880820579616,0.5204970912151381,0.5118156683236573
