anchor,anchor_family,model,model_label,alpha,offset,window_width,phase,beta,length,max_closure_age,memory_capacity,write_count,release_count,witness_expired,delayed_retention,pollution,witness_conversion,mean_closure_latency,return_interval_diversity,phase_lock_resistance,symmetry_balance,rigidity_after_perturbation,center_share,composite_score,surrogate_base_score
random_bad_cf,random_bounded_cf,torus_single_flow,Torus Single Flow,0.6845047509224444,-0.01800000000000001,0.24,0.0,0.011,4096,13,34,247.0,3277.0,0.0,1.0,0.0931174089068826,0.30158730158730157,4.004048582995951,0.7886495028898874,0.7165699900837694,0.9914529914529915,0.982177734375,0.800048828125,0.9859514024319579,0.7592960291328195
random_bad_cf,random_bounded_cf,torus_single_flow,Torus Single Flow,0.6905047509224445,-0.01200000000000001,0.24,0.0,0.011,4096,13,34,268.0,3229.0,0.0,1.0,0.06716417910447761,0.3091118800461361,3.6305970149253732,0.8219186311824364,0.8107616735398949,0.9850057670126874,0.98193359375,0.788330078125,1.0275017824348511,0.7978662715909732
random_bad_cf,random_bounded_cf,torus_single_flow,Torus Single Flow,0.6965047509224445,-0.006000000000000012,0.24,0.0,0.011,4096,13,34,228.0,3275.0,0.0,1.0,0.12719298245614036,0.2777101096224117,3.6447368421052633,0.7858020832883389,0.7949510735736357,0.9792935444579781,0.9765625,0.799560546875,1.000033723807575,0.7748325882558422
random_bad_cf,random_bounded_cf,torus_single_flow,Torus Single Flow,0.7025047509224445,-1.3877787807814457e-17,0.24,0.0,0.011,4096,13,34,232.0,3270.0,0.0,1.0,0.10344827586206896,0.28087167070217917,3.8793103448275863,0.8025268733095522,0.5287351589897988,0.9782082324455206,0.9814453125,0.79833984375,0.9169448298137415,0.6896371996105102
random_bad_cf,random_bounded_cf,torus_single_flow,Torus Single Flow,0.7085047509224445,0.0059999999999999845,0.24,0.0,0.011,4096,13,34,239.0,3283.0,0.0,1.0,0.100418410041841,0.2939729397293973,3.8493723849372383,0.8469881587284059,0.7189132896935377,0.986469864698647,0.9755859375,0.801513671875,0.988842868496499,0.7572619656387262
random_bad_cf,random_bounded_cf,torus_single_flow,Torus Single Flow,0.7145047509224445,0.011999999999999983,0.24,0.0,0.011,4096,13,34,224.0,3337.0,0.0,1.0,0.12946428571428573,0.2951251646903821,4.200892857142857,0.7885364537166961,0.8218184963097783,0.9934123847167325,0.97998046875,0.814697265625,1.0131702727292426,0.7866479612467364
random_bad_cf,random_bounded_cf,torus_single_flow,Torus Single Flow,0.7205047509224445,0.01799999999999998,0.24,0.0,0.011,4096,13,34,233.0,3275.0,0.0,1.0,0.1072961373390558,0.2838002436053593,3.9871244635193133,0.8121206368678512,0.839328492664599,0.9817295980511571,0.982421875,0.799560546875,1.0235372349764602,0.7949965038871173
random_bad_cf,random_bounded_cf,torus_single_flow,Torus Single Flow,0.7265047509224445,0.02399999999999998,0.24,0.0,0.011,4096,13,34,249.0,3268.0,0.0,1.0,0.11244979919678715,0.3007246376811594,4.236947791164659,0.8223708916698983,0.8381660501271668,0.9710144927536232,0.975830078125,0.7978515625,1.024987753603659,0.7966169319864881
random_bad_cf,random_bounded_cf,torus_single_flow,Torus Single Flow,0.7325047509224445,0.029999999999999978,0.24,0.0,0.011,4096,13,34,253.0,3247.0,0.0,1.0,0.09486166007905138,0.29799764428739695,4.260869565217392,0.8106948596481515,0.7827858135009419,0.9964664310954063,0.98193359375,0.792724609375,1.009900587440827,0.7808144205462415
random_bad_cf,random_bounded_cf,torus_single_flow,Torus Single Flow,0.7385047509224445,0.035999999999999976,0.24,0.0,0.011,4096,13,34,236.0,3261.0,0.0,1.0,0.09745762711864407,0.28263473053892213,4.2923728813559325,0.7895822903813543,0.7054736206980554,0.9940119760479041,0.981689453125,0.796142578125,0.9780715302636466,0.751243757110616
random_bad_cf,random_bounded_cf,torus_single_flow,Torus Single Flow,0.7445047509224444,0.041999999999999975,0.24,0.0,0.011,4096,13,34,192.0,3266.0,0.0,1.0,0.11979166666666667,0.23132530120481928,4.932291666666667,0.6922170610246569,0.5454584539369962,0.9975903614457832,0.980224609375,0.79736328125,0.9002597803343677,0.6831360952221128
random_bad_cf,random_bounded_cf,torus_single_flow,Torus Single Flow,0.7505047509224444,0.04799999999999997,0.24,0.0,0.011,4096,13,34,207.0,3270.0,0.0,1.0,0.1497584541062802,0.2506053268765133,4.009661835748792,0.7810035935496522,0.5359067746130959,0.9975786924939467,0.98095703125,0.79833984375,0.9034405684896316,0.6773655713849691
random_bad_cf,random_bounded_cf,torus_single_flow,Torus Single Flow,0.7565047509224444,0.05399999999999997,0.24,0.0,0.011,4096,13,34,201.0,3283.0,0.0,1.0,0.11442786069651742,0.24723247232472326,4.134328358208955,0.81381055412628,0.7892545605958062,0.988929889298893,0.974609375,0.801513671875,0.9982513108592936,0.769962823481721
random_bad_cf,random_bounded_cf,torus_single_flow,Torus Single Flow,0.7625047509224444,0.05999999999999997,0.24,0.0,0.011,4096,13,34,222.0,3269.0,0.0,1.0,0.08558558558558559,0.26844014510278114,4.342342342342342,0.8066805180158053,0.5194001053987225,0.9915356711003628,0.979736328125,0.798095703125,0.916016613006048,0.6877981448369492
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6425047509224444,-0.06,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6485047509224444,-0.054,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6545047509224444,-0.048,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6605047509224444,-0.042,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6665047509224444,-0.036000000000000004,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6725047509224444,-0.030000000000000006,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6785047509224444,-0.024000000000000007,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6845047509224444,-0.01800000000000001,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6905047509224445,-0.01200000000000001,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6965047509224445,-0.006000000000000012,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7025047509224445,-1.3877787807814457e-17,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7085047509224445,0.0059999999999999845,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7145047509224445,0.011999999999999983,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7205047509224445,0.01799999999999998,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7265047509224445,0.02399999999999998,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7325047509224445,0.029999999999999978,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7385047509224445,0.035999999999999976,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7445047509224444,0.041999999999999975,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7505047509224444,0.04799999999999997,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7565047509224444,0.05399999999999997,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7625047509224444,0.05999999999999997,0.18,0.0,0.0,4096,4,34,0.0,4096.0,0.0,0.0,0.0,0.0,4.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6425047509224444,-0.06,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6485047509224444,-0.054,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6545047509224444,-0.048,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6605047509224444,-0.042,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6665047509224444,-0.036000000000000004,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6725047509224444,-0.030000000000000006,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6785047509224444,-0.024000000000000007,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6845047509224444,-0.01800000000000001,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6905047509224445,-0.01200000000000001,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6965047509224445,-0.006000000000000012,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7025047509224445,-1.3877787807814457e-17,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7085047509224445,0.0059999999999999845,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7145047509224445,0.011999999999999983,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7205047509224445,0.01799999999999998,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7265047509224445,0.02399999999999998,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7325047509224445,0.029999999999999978,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7385047509224445,0.035999999999999976,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7445047509224444,0.041999999999999975,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7505047509224444,0.04799999999999997,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7565047509224444,0.05399999999999997,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7625047509224444,0.05999999999999997,0.18,0.0,0.0,4096,13,34,0.0,4096.0,0.0,0.0,0.0,0.0,13.0,0.0,0.33333333333333337,0.0,1.0,1.0,0.41333333333333333,0.31333333333333335
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6425047509224444,-0.06,0.18,0.0,0.011,4096,4,34,142.0,3482.0,0.0,1.0,0.24647887323943662,0.23127035830618892,2.119718309859155,0.4766602537688232,0.7895261090678297,0.993485342019544,0.986328125,0.85009765625,0.9367448719081485,0.7407717669302889
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6485047509224444,-0.054,0.18,0.0,0.011,4096,4,34,144.0,3475.0,0.0,1.0,0.24305555555555555,0.2318840579710145,2.2708333333333335,0.43797131218437996,0.718799367475528,0.9951690821256038,0.98486328125,0.848388671875,0.9095617177150693,0.7175198042653511
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6545047509224444,-0.048,0.18,0.0,0.011,4096,4,34,127.0,3502.0,0.0,1.0,0.30708661417322836,0.2138047138047138,2.283464566929134,0.47242637767733475,0.8626830569061936,0.9865319865319865,0.982421875,0.85498046875,0.9451911895926415,0.7503797649983086
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6605047509224444,-0.042,0.18,0.0,0.011,4096,4,34,152.0,3458.0,0.0,1.0,0.27631578947368424,0.23824451410658307,2.0065789473684212,0.4519241312237024,0.8100824124222704,0.9749216300940439,0.985107421875,0.84423828125,0.9354981116825924,0.7430488748680201
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6665047509224444,-0.036000000000000004,0.18,0.0,0.011,4096,4,34,139.0,3485.0,0.0,1.0,0.33093525179856115,0.22749590834697217,2.179856115107914,0.4445043471844189,0.7066478409436714,0.9950900163666121,0.984619140625,0.850830078125,0.8876893286628635,0.695022479063591
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6725047509224444,-0.030000000000000006,0.18,0.0,0.011,4096,4,34,144.0,3477.0,0.0,1.0,0.3333333333333333,0.23263327948303716,2.1875,0.4342481184749341,0.7910255694765147,0.9886914378029079,0.984619140625,0.848876953125,0.915477315062434,0.7241560172622952
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6785047509224444,-0.024000000000000007,0.18,0.0,0.011,4096,4,34,156.0,3425.0,0.0,1.0,0.32051282051282054,0.23248882265275708,2.173076923076923,0.4864574211668705,0.7911915495654057,0.992548435171386,0.9814453125,0.836181640625,0.9231682459524264,0.7267505508271701
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6845047509224444,-0.01800000000000001,0.18,0.0,0.011,4096,4,34,139.0,3480.0,0.0,1.0,0.35251798561151076,0.22564935064935066,1.985611510791367,0.49810605354869,0.7203992557756016,0.9675324675324676,0.984130859375,0.849609375,0.891649347627278,0.6950490329582856
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6905047509224445,-0.01200000000000001,0.18,0.0,0.011,4096,4,34,140.0,3475.0,0.0,1.0,0.45,0.22544283413848631,2.2,0.4386843051007158,0.8566190046082296,0.9822866344605475,0.985107421875,0.848388671875,0.9133236761323247,0.7218301717117257
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6965047509224445,-0.006000000000000012,0.18,0.0,0.011,4096,4,34,135.0,3473.0,0.0,1.0,0.37037037037037035,0.21669341894060995,2.0592592592592593,0.49368455988393767,0.8000831844025704,0.985553772070626,0.98486328125,0.847900390625,0.9140914967490348,0.7169590240321096
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7025047509224445,-1.3877787807814457e-17,0.18,0.0,0.011,4096,4,34,148.0,3473.0,0.0,1.0,0.3310810810810811,0.2375601926163724,2.0945945945945947,0.4974440391483489,0.8362391823750197,0.9887640449438202,0.9873046875,0.847900390625,0.9387790153742634,0.7408659404622375
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7085047509224445,0.0059999999999999845,0.18,0.0,0.011,4096,4,34,136.0,3490.0,0.0,1.0,0.3014705882352941,0.22442244224422442,2.088235294117647,0.48052738312853555,0.7318697494080826,0.9933993399339934,0.986572265625,0.85205078125,0.9053175686277029,0.7089376367556497
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7145047509224445,0.011999999999999983,0.18,0.0,0.011,4096,4,34,136.0,3482.0,0.0,1.0,0.20588235294117646,0.22149837133550487,1.8897058823529411,0.512068761292854,0.8479072505610367,0.990228013029316,0.982666015625,0.85009765625,0.9659665797861593,0.7669817014429081
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7205047509224445,0.01799999999999998,0.18,0.0,0.011,4096,4,34,149.0,3461.0,0.0,1.0,0.2751677852348993,0.2346456692913386,2.0805369127516777,0.5119386342138258,0.8634689604988788,0.9921259842519685,0.986572265625,0.844970703125,0.9602394991915609,0.76078210999508
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7265047509224445,0.02399999999999998,0.18,0.0,0.011,4096,4,34,147.0,3470.0,0.0,1.0,0.25170068027210885,0.23482428115015974,2.272108843537415,0.48036867147814183,0.8306600959211026,0.9297124600638977,0.98583984375,0.84716796875,0.9474591416917909,0.7543526671657818
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7325047509224445,0.029999999999999978,0.18,0.0,0.011,4096,4,34,140.0,3479.0,0.0,1.0,0.30714285714285716,0.22690437601296595,2.2714285714285714,0.4612683406348857,0.849586990115074,0.9756888168557536,0.984375,0.849365234375,0.941622567799164,0.7482737928928876
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7385047509224445,0.035999999999999976,0.18,0.0,0.011,4096,4,34,141.0,3469.0,0.0,1.0,0.3049645390070922,0.22488038277511962,2.269503546099291,0.47194742800836975,0.7139706480749777,0.9984051036682615,0.985107421875,0.846923828125,0.8978613216153456,0.7022355814435955
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7445047509224444,0.041999999999999975,0.18,0.0,0.011,4096,4,34,98.0,3467.0,0.0,1.0,0.336734693877551,0.15580286168521462,2.163265306122449,0.574543017794225,0.5602787090177119,0.9888712241653418,0.984130859375,0.846435546875,0.83650328631904,0.6311923373938505
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7505047509224444,0.04799999999999997,0.18,0.0,0.011,4096,4,34,120.0,3467.0,0.0,1.0,0.3416666666666667,0.1907790143084261,2.158333333333333,0.496840841630049,0.5570881929187579,0.9920508744038156,0.985595703125,0.846435546875,0.8332630730302568,0.6354168748345611
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7565047509224444,0.05399999999999997,0.18,0.0,0.011,4096,4,34,122.0,3470.0,0.0,1.0,0.29508196721311475,0.19488817891373802,1.8524590163934427,0.5294225133830912,0.7906532447852148,0.9840255591054313,0.987060546875,0.84716796875,0.9257351659699038,0.724885581988823
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.7625047509224444,0.05999999999999997,0.18,0.0,0.011,4096,4,34,137.0,3464.0,0.0,1.0,0.24817518248175183,0.21677215189873417,2.0948905109489053,0.5154910662042966,0.5579726574774149,0.9936708860759493,0.985595703125,0.845703125,0.8588868756244701,0.6590946543877428
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6425047509224444,-0.06,0.18,0.0,0.011,4096,13,34,173.0,3482.0,0.0,1.0,0.09248554913294797,0.28175895765472314,3.4566473988439306,0.7647535837555334,0.7895261090678297,0.993485342019544,0.986328125,0.85009765625,1.0054408176108531,0.7806583796343227
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6485047509224444,-0.054,0.18,0.0,0.011,4096,13,34,178.0,3475.0,0.0,1.0,0.08426966292134831,0.286634460547504,3.550561797752809,0.7540947344005989,0.718799367475528,0.9951690821256038,0.98486328125,0.848388671875,0.9827863109273008,0.7591320552559607
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6545047509224444,-0.048,0.18,0.0,0.011,4096,13,34,177.0,3502.0,0.0,1.0,0.0847457627118644,0.29797979797979796,4.5423728813559325,0.744070144505773,0.8626830569061936,0.9865319865319865,0.982421875,0.85498046875,1.031975251719273,0.8099994504420965
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6605047509224444,-0.042,0.18,0.0,0.011,4096,13,34,200.0,3458.0,0.0,1.0,0.075,0.31347962382445144,4.065,0.8211020787169797,0.8100824124222704,0.9749216300940439,0.985107421875,0.84423828125,1.0262213840758734,0.7968543525119732
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6665047509224444,-0.036000000000000004,0.18,0.0,0.011,4096,13,34,200.0,3485.0,0.0,1.0,0.08,0.32733224222585927,4.655,0.8039647140187651,0.7066478409436714,0.9950900163666121,0.984619140625,0.850830078125,0.9917929558042102,0.763180069521503
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6725047509224444,-0.030000000000000006,0.18,0.0,0.011,4096,13,34,199.0,3477.0,0.0,1.0,0.09045226130653267,0.32148626817447495,4.567839195979899,0.7920501765345245,0.7910255694765147,0.9886914378029079,0.984619140625,0.848876953125,1.0158272732382119,0.788725769632114
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6785047509224444,-0.024000000000000007,0.18,0.0,0.011,4096,13,34,222.0,3425.0,0.0,1.0,0.05405405405405406,0.33084947839046197,4.5225225225225225,0.7641513194334875,0.7911915495654057,0.992548435171386,0.9814453125,0.836181640625,1.0219343071036284,0.7977472221517105
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6845047509224444,-0.01800000000000001,0.18,0.0,0.011,4096,13,34,181.0,3480.0,0.0,1.0,0.10497237569060773,0.29383116883116883,3.955801104972376,0.8019703387631205,0.7203992557756016,0.9675324675324676,0.984130859375,0.849609375,0.9838176254056289,0.7568308822151935
random_bad_cf,random_bounded_cf,torus_counter_flow,Torus Counter Flow,0.6905047509224445,-0.01200000000000001,0.18,0.0,0.011,4096,13,34,179.0,3475.0,0.0,1.0,0.1340782122905028,0.2882447665056361,3.8547486033519553,0.7291828468722874,0.8566190046082296,0.9822866344605475,0.985107421875,0.848388671875,1.0168622356774681,0.796318877079712
