flow,family,alpha,offset,window_width,beta,drift,write_threshold,stability_threshold,overload_threshold,write_count,witness_count,release_count,overload_count,witness_conversion,delayed_retention,release_rate,overload_rate,mean_crossing_quality,pollution,phase_lock_resistance,composite_score
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.003,0.1,0.1,0.45,0.0,0.0,0.0,1061.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5248088008047662,0.3899617601609532
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.003,0.1,0.1,0.45,0.0,0.0,0.0,1159.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5176294131715851,0.388525882634317
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.003,0.1,0.1,0.45,0.0,0.0,0.0,1257.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47838356117985104,0.3806767122359702
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.003,0.1,0.1,0.45,0.0,0.0,0.0,1356.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3030875931359004,0.34561751862718004
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.003,0.1,0.1,0.45,0.0,0.0,0.0,1454.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20548631457979383,0.32609726291595875
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.003,0.1,0.16,0.45,0.0,0.0,0.0,864.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5441761709039068,0.39383523418078137
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.003,0.1,0.16,0.45,0.0,0.0,0.0,963.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5437044225502923,0.3937408845100584
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.003,0.1,0.16,0.45,0.0,0.0,0.0,1061.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5248088008047662,0.3899617601609532
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.003,0.1,0.16,0.45,0.0,0.0,0.0,1159.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5176294131715851,0.388525882634317
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.003,0.1,0.16,0.45,0.0,0.0,0.0,1257.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47838356117985104,0.3806767122359702
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.003,0.1,0.16,0.45,0.0,0.0,0.0,1356.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3030875931359004,0.34561751862718004
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.003,0.1,0.16,0.45,0.0,0.0,0.0,1454.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20548631457979383,0.32609726291595875
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.003,0.1,0.16,0.85,0.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09740429307682426,0.0,0.5441761709039068,0.4792245902192577
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.003,0.1,0.16,0.85,0.0,840.0,0.0,123.0,0.0,0.0,0.0,0.1277258566978193,0.0004435681310065925,0.0,0.5546634411189093,0.48322663777365094
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.003,0.1,0.16,0.85,0.0,702.0,0.0,359.0,0.0,0.0,0.0,0.3383600377002828,0.07796741771762684,0.0,0.535178369841868,0.4698947828559893
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.003,0.1,0.16,0.85,0.0,626.0,0.0,533.0,0.0,0.0,0.0,0.4598792062122519,0.11614498440091346,0.0,0.5139097682312148,0.4592157806851548
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.003,0.1,0.16,0.85,0.0,564.0,0.0,693.0,0.0,0.0,0.0,0.5513126491646778,0.1299748594238916,0.0,0.5010048685400865,0.4495659377051333
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.003,0.1,0.16,0.85,0.0,496.0,0.0,860.0,0.0,0.0,0.0,0.6342182890855457,0.13361489608319185,0.0,0.29563551945611033,0.40074750939514625
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.003,0.1,0.16,0.85,0.0,406.0,0.0,1048.0,0.0,0.0,0.0,0.7207702888583218,0.13624271939716048,0.0,0.4151143215585408,0.41638224333545004
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.003,0.18,0.05,0.45,0.0,0.0,0.0,864.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5441761709039068,0.39383523418078137
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.003,0.18,0.05,0.45,0.0,0.0,0.0,963.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5437044225502923,0.3937408845100584
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.003,0.18,0.05,0.45,0.0,0.0,0.0,1061.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5248088008047662,0.3899617601609532
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.003,0.18,0.05,0.45,0.0,0.0,0.0,1159.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5176294131715851,0.388525882634317
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.003,0.18,0.05,0.45,0.0,0.0,0.0,1257.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47838356117985104,0.3806767122359702
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.003,0.18,0.05,0.45,0.0,0.0,0.0,1356.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3030875931359004,0.34561751862718004
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.003,0.18,0.05,0.45,0.0,0.0,0.0,1454.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20548631457979383,0.32609726291595875
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.003,0.18,0.05,0.65,0.0,465.0,0.0,399.0,0.0,0.0,0.0,0.4618055555555556,-0.049554456509990956,0.0,0.5714057678234823,0.44566742953264227
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.003,0.18,0.05,0.65,0.0,391.0,0.0,572.0,0.0,0.0,0.0,0.5939771547248183,0.031384260440356596,0.0,0.5581425835795459,0.4419384403094808
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.003,0.18,0.05,0.65,0.0,294.0,0.0,767.0,0.0,0.0,0.0,0.7229029217719133,0.07495530903885703,0.0,0.5318596222719449,0.4303249286330262
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.003,0.18,0.05,0.65,0.0,113.0,0.0,1046.0,0.0,0.0,0.0,0.902502157031924,0.07074036297870093,0.0,0.5170694149408888,0.4087747217317905
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.003,0.18,0.05,0.65,0.0,46.0,0.0,1211.0,0.0,0.0,0.0,0.9634049323786794,0.05803953348028565,0.0,0.47638027403846317,0.39264149159186756
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.003,0.18,0.05,0.65,0.0,17.0,0.0,1339.0,0.0,0.0,0.0,0.9874631268436578,0.04370874814906555,0.0,0.3013283011108313,0.3530756597601603
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.003,0.18,0.05,0.65,0.0,10.0,0.0,1444.0,0.0,0.0,0.0,0.9931224209078404,0.038337657102712905,0.0,0.20415432330869843,0.33226927113636257
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.003,0.18,0.1,0.45,0.0,0.0,0.0,864.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5441761709039068,0.39383523418078137
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.003,0.18,0.1,0.45,0.0,0.0,0.0,963.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5437044225502923,0.3937408845100584
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.003,0.18,0.1,0.45,0.0,0.0,0.0,1061.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5248088008047662,0.3899617601609532
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.003,0.18,0.1,0.45,0.0,0.0,0.0,1159.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5176294131715851,0.388525882634317
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.003,0.18,0.1,0.45,0.0,0.0,0.0,1257.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47838356117985104,0.3806767122359702
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.003,0.18,0.1,0.45,0.0,0.0,0.0,1356.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3030875931359004,0.34561751862718004
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.003,0.18,0.1,0.45,0.0,0.0,0.0,1454.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20548631457979383,0.32609726291595875
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.003,0.18,0.1,0.85,0.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09740429307682426,0.0,0.5441761709039068,0.4792245902192577
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.003,0.18,0.1,0.85,0.0,840.0,0.0,123.0,0.0,0.0,0.0,0.1277258566978193,0.0004435681310065925,0.0,0.5546634411189093,0.48322663777365094
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.003,0.18,0.1,0.85,0.0,702.0,0.0,359.0,0.0,0.0,0.0,0.3383600377002828,0.07796741771762684,0.0,0.535178369841868,0.4698947828559893
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.003,0.18,0.1,0.85,0.0,626.0,0.0,533.0,0.0,0.0,0.0,0.4598792062122519,0.11614498440091346,0.0,0.5139097682312148,0.4592157806851548
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.003,0.18,0.1,0.85,0.0,564.0,0.0,693.0,0.0,0.0,0.0,0.5513126491646778,0.1299748594238916,0.0,0.5010048685400865,0.4495659377051333
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.003,0.18,0.1,0.85,0.0,496.0,0.0,860.0,0.0,0.0,0.0,0.6342182890855457,0.13361489608319185,0.0,0.29563551945611033,0.40074750939514625
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.003,0.18,0.1,0.85,0.0,406.0,0.0,1048.0,0.0,0.0,0.0,0.7207702888583218,0.13624271939716048,0.0,0.4151143215585408,0.41638224333545004
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.003,0.18,0.16,0.85,0.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09740429307682426,0.0,0.5441761709039068,0.4792245902192577
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.003,0.18,0.16,0.85,0.0,840.0,0.0,123.0,0.0,0.0,0.0,0.1277258566978193,0.0004435681310065925,0.0,0.5546634411189093,0.48322663777365094
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.003,0.18,0.16,0.85,0.0,702.0,0.0,359.0,0.0,0.0,0.0,0.3383600377002828,0.07796741771762684,0.0,0.535178369841868,0.4698947828559893
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.003,0.18,0.16,0.85,0.0,626.0,0.0,533.0,0.0,0.0,0.0,0.4598792062122519,0.11614498440091346,0.0,0.5139097682312148,0.4592157806851548
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.003,0.18,0.16,0.85,0.0,564.0,0.0,693.0,0.0,0.0,0.0,0.5513126491646778,0.1299748594238916,0.0,0.5010048685400865,0.4495659377051333
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.003,0.18,0.16,0.85,0.0,496.0,0.0,860.0,0.0,0.0,0.0,0.6342182890855457,0.13361489608319185,0.0,0.29563551945611033,0.40074750939514625
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.003,0.18,0.16,0.85,0.0,406.0,0.0,1048.0,0.0,0.0,0.0,0.7207702888583218,0.13624271939716048,0.0,0.4151143215585408,0.41638224333545004
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.003,0.26,0.1,0.45,0.0,0.0,0.0,864.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5441761709039068,0.39383523418078137
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.003,0.26,0.1,0.45,0.0,0.0,0.0,963.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5437044225502923,0.3937408845100584
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.003,0.26,0.1,0.45,0.0,0.0,0.0,1061.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5248088008047662,0.3899617601609532
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.003,0.26,0.1,0.45,0.0,0.0,0.0,1159.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5176294131715851,0.388525882634317
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.003,0.26,0.1,0.45,0.0,0.0,0.0,1257.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47838356117985104,0.3806767122359702
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.003,0.26,0.1,0.45,0.0,0.0,0.0,1356.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3030875931359004,0.34561751862718004
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.003,0.26,0.1,0.45,0.0,0.0,0.0,1454.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20548631457979383,0.32609726291595875
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.003,0.26,0.16,0.45,0.0,0.0,0.0,864.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5441761709039068,0.39383523418078137
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.003,0.26,0.16,0.45,0.0,0.0,0.0,963.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5437044225502923,0.3937408845100584
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.003,0.26,0.16,0.45,0.0,0.0,0.0,1061.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5248088008047662,0.3899617601609532
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.003,0.26,0.16,0.45,0.0,0.0,0.0,1159.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5176294131715851,0.388525882634317
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.003,0.26,0.16,0.45,0.0,0.0,0.0,1257.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47838356117985104,0.3806767122359702
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.003,0.26,0.16,0.45,0.0,0.0,0.0,1356.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3030875931359004,0.34561751862718004
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.003,0.26,0.16,0.45,0.0,0.0,0.0,1454.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20548631457979383,0.32609726291595875
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.0,0.003,0.26,0.16,0.65,0.0,465.0,0.0,399.0,0.0,0.0,0.0,0.4618055555555556,-0.049554456509990956,0.0,0.5714057678234823,0.44566742953264227
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.0,0.003,0.26,0.16,0.65,0.0,391.0,0.0,572.0,0.0,0.0,0.0,0.5939771547248183,0.031384260440356596,0.0,0.5581425835795459,0.4419384403094808
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.0,0.003,0.26,0.16,0.65,0.0,294.0,0.0,767.0,0.0,0.0,0.0,0.7229029217719133,0.07495530903885703,0.0,0.5318596222719449,0.4303249286330262
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.0,0.003,0.26,0.16,0.65,0.0,113.0,0.0,1046.0,0.0,0.0,0.0,0.902502157031924,0.07074036297870093,0.0,0.5170694149408888,0.4087747217317905
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.0,0.003,0.26,0.16,0.65,0.0,46.0,0.0,1211.0,0.0,0.0,0.0,0.9634049323786794,0.05803953348028565,0.0,0.47638027403846317,0.39264149159186756
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.0,0.003,0.26,0.16,0.65,0.0,17.0,0.0,1339.0,0.0,0.0,0.0,0.9874631268436578,0.04370874814906555,0.0,0.3013283011108313,0.3530756597601603
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.0,0.003,0.26,0.16,0.65,0.0,10.0,0.0,1444.0,0.0,0.0,0.0,0.9931224209078404,0.038337657102712905,0.0,0.20415432330869843,0.33226927113636257
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.011,0.0,0.1,0.05,0.45,0.0,0.0,0.0,864.0,0.0,0.0,0.0,1.0,0.0,0.0,0.544087893871684,0.39381757877433676
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.011,0.0,0.1,0.05,0.45,0.0,0.0,0.0,963.0,0.0,0.0,0.0,1.0,0.0,0.0,0.549156584361268,0.3948313168722536
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.011,0.0,0.1,0.05,0.45,0.0,0.0,0.0,1061.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5284062298186314,0.3906812459637262
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.011,0.0,0.1,0.05,0.45,0.0,0.0,0.0,1159.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5186845767495722,0.3887369153499144
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.011,0.0,0.1,0.05,0.45,0.0,0.0,0.0,1257.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47636758183917316,0.3802735163678346
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.011,0.0,0.1,0.05,0.45,0.0,0.0,0.0,1356.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30225176446347657,0.3454503528926953
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.011,0.0,0.1,0.05,0.45,0.0,0.0,0.0,1454.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20577298643050612,0.3261545972861012
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.011,0.0,0.1,0.1,0.45,0.0,0.0,0.0,864.0,0.0,0.0,0.0,1.0,0.0,0.0,0.544087893871684,0.39381757877433676
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.011,0.0,0.1,0.1,0.45,0.0,0.0,0.0,963.0,0.0,0.0,0.0,1.0,0.0,0.0,0.549156584361268,0.3948313168722536
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.011,0.0,0.1,0.1,0.45,0.0,0.0,0.0,1061.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5284062298186314,0.3906812459637262
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.011,0.0,0.1,0.1,0.45,0.0,0.0,0.0,1159.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5186845767495722,0.3887369153499144
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.011,0.0,0.1,0.1,0.45,0.0,0.0,0.0,1257.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47636758183917316,0.3802735163678346
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.011,0.0,0.1,0.1,0.45,0.0,0.0,0.0,1356.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30225176446347657,0.3454503528926953
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.011,0.0,0.1,0.1,0.45,0.0,0.0,0.0,1454.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20577298643050612,0.3261545972861012
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.011,0.0,0.1,0.16,0.45,0.0,0.0,0.0,864.0,0.0,0.0,0.0,1.0,0.0,0.0,0.544087893871684,0.39381757877433676
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.011,0.0,0.1,0.16,0.45,0.0,0.0,0.0,963.0,0.0,0.0,0.0,1.0,0.0,0.0,0.549156584361268,0.3948313168722536
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.011,0.0,0.1,0.16,0.45,0.0,0.0,0.0,1061.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5284062298186314,0.3906812459637262
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.011,0.0,0.1,0.16,0.45,0.0,0.0,0.0,1159.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5186845767495722,0.3887369153499144
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.011,0.0,0.1,0.16,0.45,0.0,0.0,0.0,1257.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47636758183917316,0.3802735163678346
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.011,0.0,0.1,0.16,0.45,0.0,0.0,0.0,1356.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30225176446347657,0.3454503528926953
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.011,0.0,0.1,0.16,0.45,0.0,0.0,0.0,1454.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20577298643050612,0.3261545972861012
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.011,0.0,0.1,0.16,0.65,0.0,468.0,0.0,396.0,0.0,0.0,0.0,0.4583333333333333,-0.04998870109643165,0.0,0.5701898750241741,0.4457063365070367
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.011,0.0,0.1,0.16,0.65,0.0,386.0,0.0,577.0,0.0,0.0,0.0,0.5991692627206646,0.0330772518624354,0.0,0.5636507878238932,0.4427748190720775
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.011,0.0,0.1,0.16,0.65,0.0,298.0,0.0,763.0,0.0,0.0,0.0,0.7191328934967012,0.07311758199087978,0.0,0.5354396950717035,0.4311422869633025
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.011,0.0,0.1,0.16,0.65,0.0,117.0,0.0,1042.0,0.0,0.0,0.0,0.8990509059534081,0.07036204013483746,0.0,0.5182712289237459,0.409303461209634
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.011,0.0,0.1,0.16,0.65,0.0,52.0,0.0,1205.0,0.0,0.0,0.0,0.958631662688942,0.05514400241218702,0.0,0.47252055510775504,0.3919125451144848
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.011,0.0,0.1,0.16,0.65,0.0,21.0,0.0,1335.0,0.0,0.0,0.0,0.9845132743362832,0.04747555274001733,0.0,0.3003489504820639,0.3537397955737871
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.011,0.0,0.1,0.16,0.65,0.0,0.0,0.0,1454.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20577298643050612,0.3261545972861012
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.011,0.0,0.18,0.05,0.65,0.0,468.0,0.0,396.0,0.0,0.0,0.0,0.4583333333333333,-0.04998870109643165,0.0,0.5701898750241741,0.4457063365070367
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.011,0.0,0.18,0.05,0.65,0.0,386.0,0.0,577.0,0.0,0.0,0.0,0.5991692627206646,0.0330772518624354,0.0,0.5636507878238932,0.4427748190720775
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.011,0.0,0.18,0.05,0.65,0.0,298.0,0.0,763.0,0.0,0.0,0.0,0.7191328934967012,0.07311758199087978,0.0,0.5354396950717035,0.4311422869633025
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.011,0.0,0.18,0.05,0.65,0.0,117.0,0.0,1042.0,0.0,0.0,0.0,0.8990509059534081,0.07036204013483746,0.0,0.5182712289237459,0.409303461209634
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.011,0.0,0.18,0.05,0.65,0.0,52.0,0.0,1205.0,0.0,0.0,0.0,0.958631662688942,0.05514400241218702,0.0,0.47252055510775504,0.3919125451144848
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.011,0.0,0.18,0.05,0.65,0.0,21.0,0.0,1335.0,0.0,0.0,0.0,0.9845132743362832,0.04747555274001733,0.0,0.3003489504820639,0.3537397955737871
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.011,0.0,0.18,0.05,0.65,0.0,0.0,0.0,1454.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20577298643050612,0.3261545972861012
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.011,0.0,0.18,0.05,0.85,0.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09759412073248416,0.0,0.544087893871684,0.4791784606644641
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.011,0.0,0.18,0.05,0.85,0.0,846.0,0.0,117.0,0.0,0.0,0.0,0.12149532710280374,4.660154456021981e-05,0.0,0.5574879173283185,0.4843550409870674
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.011,0.0,0.18,0.05,0.85,0.0,701.0,0.0,360.0,0.0,0.0,0.0,0.3393025447690858,0.07711480044660873,0.0,0.5378605523395443,0.47020907605799156
pi_mod1,constant,0.14159265358979312,3.469446951953614e-18,0.18,0.011,0.0,0.18,0.05,0.85,0.0,626.0,0.0,533.0,0.0,0.0,0.0,0.4598792062122519,0.11724032499331644,0.0,0.5156999555487902,0.4597381192375304
pi_mod1,constant,0.15359265358979313,0.012000000000000004,0.18,0.011,0.0,0.18,0.05,0.85,0.0,559.0,0.0,698.0,0.0,0.0,0.0,0.5552903739061257,0.1311872406354538,0.0,0.5004182057444464,0.44923268985359477
pi_mod1,constant,0.1655926535897931,0.024000000000000004,0.18,0.011,0.0,0.18,0.05,0.85,0.0,497.0,0.0,859.0,0.0,0.0,0.0,0.633480825958702,0.13317332560176187,0.0,0.2953750970653747,0.40070293565746906
pi_mod1,constant,0.17759265358979312,0.036000000000000004,0.18,0.011,0.0,0.18,0.05,0.85,0.0,407.0,0.0,1047.0,0.0,0.0,0.0,0.7200825309491059,0.13608362635736526,0.0,0.41507169162143953,0.4164186291829821
pi_mod1,constant,0.10559265358979311,-0.036,0.18,0.011,0.0,0.18,0.16,0.45,0.0,0.0,0.0,864.0,0.0,0.0,0.0,1.0,0.0,0.0,0.544087893871684,0.39381757877433676
pi_mod1,constant,0.11759265358979312,-0.023999999999999997,0.18,0.011,0.0,0.18,0.16,0.45,0.0,0.0,0.0,963.0,0.0,0.0,0.0,1.0,0.0,0.0,0.549156584361268,0.3948313168722536
pi_mod1,constant,0.1295926535897931,-0.011999999999999997,0.18,0.011,0.0,0.18,0.16,0.45,0.0,0.0,0.0,1061.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5284062298186314,0.3906812459637262
